time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0072,134,1414,5.94,1414,44.56,0.16,31,0,0.5104,-0.4732,-4.44,-5.98
0.1074,134,1416,5.85,1414,44.56,0.19,30,0,0.5108,-0.4728,-4.43,-6.0
0.2076,134,1412,5.82,1414,44.56,0.16,31,0,0.5108,-0.4717,-4.41,-6.0
0.3078,134,1413,5.99,1414,44.56,0.19,31,0,0.5108,-0.4717,-4.41,-6.0
0.408,134,1413,5.74,1414,44.56,0.16,31,0,0.5104,-0.4717,-4.41,-6.07
0.5081,134,1414,5.7,1414,44.56,0.19,31,0,0.5104,-0.4728,-4.41,-6.07
0.6086,134,1414,5.76,1414,44.56,0.19,30,0,0.5104,-0.4717,-4.43,-6.07
0.7088,134,1415,5.63,1414,44.56,0.19,31,0,0.5103,-0.4717,-4.43,-6.07
0.8091,134,1415,5.56,1414,44.56,0.19,31,0,0.5101,-0.4717,-4.43,-6.07
0.9094,134,1414,5.77,1414,44.56,0.19,30,0,0.5103,-0.4728,-4.44,-6.07
1.0096,134,1414,5.81,1414,44.56,0.16,31,0,0.5103,-0.4718,-4.44,-6.07
1.1098,134,1414,5.9,1414,44.57,0.16,31,0,0.5098,-0.4712,-4.44,-6.07
1.2101,134,1414,5.94,1414,44.57,0.16,31,0,0.5106,-0.4704,-4.44,-6.07
1.3105,134,1414,5.79,1414,44.57,0.19,30,0,0.5118,-0.4704,-4.44,-6.09
1.4107,134,1413,5.71,1414,44.57,0.19,31,0,0.5118,-0.4704,-4.42,-6.14
1.511,134,1413,5.6,1414,44.57,0.19,31,0,0.5118,-0.4704,-4.35,-6.14
1.6112,134,1414,5.7,1414,44.57,0.19,31,0,0.5113,-0.4706,-4.35,-6.14
1.7115,134,1414,5.9,1414,44.57,0.19,31,0,0.5117,-0.4704,-4.35,-6.14
1.8118,134,1412,5.83,1414,44.57,0.19,32,0,0.5117,-0.471,-4.35,-6.14
1.912,134,1412,5.62,1414,44.57,0.19,31,0,0.5117,-0.471,-4.35,-6.13
2.0123,134,1413,5.73,1414,44.57,0.19,31,0,0.5113,-0.4707,-4.35,-6.12
