time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0341,0,21127,0.67,0,44.58,0.03,33,14,0.0181,0.0085,-30.0,-30.0
0.1343,0,25424,0.56,0,44.58,0.03,33,14,0.0176,0.0088,-30.0,-30.0
0.2345,0,14634,0.65,0,44.58,0.03,33,14,0.018,0.009,-30.0,-30.0
0.3348,0,18182,0.89,0,44.58,0.03,34,14,0.0179,0.0092,-30.0,-30.0
0.4361,0,21739,0.87,0,44.58,0.03,33,14,0.0173,0.0079,-30.0,-30.0
0.5363,0,19231,0.81,0,44.58,0.03,33,14,0.0193,0.0092,-30.0,-30.0
0.6366,0,19231,0.56,0,44.58,0.03,33,14,0.0176,0.0079,-30.0,-30.0
0.7369,0,23810,0.65,0,44.58,0.03,33,14,0.018,0.0083,-30.0,-30.0
0.8371,0,23437,0.74,0,44.58,0.03,33,14,0.0191,0.0082,-30.0,-30.0
0.9374,0,25210,0.7,0,44.58,0.03,33,14,0.0198,0.0087,-30.0,-30.0
1.0376,0,14778,0.79,0,44.58,0.03,33,14,0.0179,0.0091,-30.0,-30.0
1.1379,0,26087,0.78,0,44.58,0.03,33,14,0.0194,0.0081,-30.0,-30.0
1.2381,0,19481,0.69,0,44.58,0.03,34,14,0.0182,0.0081,-30.0,-30.0
1.3384,0,15306,0.78,0,44.58,0.03,34,14,0.0178,0.0077,-30.0,-30.0
1.4387,0,17241,0.89,0,44.58,0.03,33,14,0.018,0.0079,-30.0,-30.0
1.539,0,25424,0.89,0,44.58,0.03,33,14,0.0194,0.0085,-30.0,-30.0
1.6393,0,20408,0.79,0,44.58,0.03,33,14,0.0174,0.0091,-30.0,-30.0
1.7395,0,21127,0.8,0,44.58,0.03,33,14,0.0177,0.0092,-30.0,-30.0
1.8397,119,7481,0.76,0,44.58,0.03,33,14,0.0244,0.0094,-30.0,-30.0
