time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0943,0,0,1.73,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
0.1946,0,0,1.67,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
0.295,0,0,1.71,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
0.3953,0,0,1.81,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
0.4956,0,0,1.68,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
0.5958,0,0,1.65,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
0.6961,0,0,1.69,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
0.7964,0,0,1.67,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
0.8967,0,0,1.73,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
0.997,0,0,1.79,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
1.0973,0,0,1.8,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
1.1976,0,0,1.69,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
1.298,0,0,1.71,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
1.3983,0,0,1.64,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
1.4985,0,0,1.76,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
1.5988,0,0,1.88,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
1.6991,0,0,1.87,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
1.7994,0,0,1.83,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
1.8997,0,0,1.7,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
1.9999,0,0,1.79,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
2.1002,0,0,1.8,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
2.2006,0,0,1.86,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
2.3008,0,0,1.94,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
2.4011,0,0,1.8,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
2.5014,0,0,1.69,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
2.6017,0,0,1.72,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
2.702,0,0,1.68,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
2.8023,0,0,1.69,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
2.9026,0,0,1.67,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
3.0029,0,0,1.82,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
3.1032,0,0,1.77,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
3.2035,0,0,1.92,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
3.3038,0,0,1.96,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
3.4041,0,0,1.83,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
3.5043,0,0,1.59,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
3.6046,0,0,1.48,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
3.7049,0,0,1.53,100,4.87,0.06,30,50,1.84,1.5,-30.0,-30.0
