time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0694,108,741,-2.82,728,44.59,0.16,28,176,0.17,-0.1496,-10.0,-10.0
0.1696,108,739,-2.8,728,44.58,0.16,28,176,0.17,-0.1492,-10.0,-10.0
0.2698,108,740,-2.74,742,44.58,0.12,27,176,0.1701,-0.1507,-10.0,-10.0
0.37,108,739,-2.74,742,44.58,0.12,28,176,0.1701,-0.1507,-10.0,-10.0
0.4702,108,739,-2.6,742,44.58,0.16,28,176,0.17,-0.1507,-10.0,-10.0
0.5704,108,739,-2.78,742,44.58,0.16,28,176,0.17,-0.1507,-10.0,-10.0
0.6706,108,739,-2.75,728,44.58,0.16,27,176,0.17,-0.1507,-10.0,-10.0
0.7708,108,738,-2.97,742,44.58,0.16,28,176,0.17,-0.1491,-10.0,-10.0
0.8711,108,738,-3.11,742,44.58,0.16,28,176,0.1701,-0.1491,-10.0,-10.0
0.9713,108,739,-3.14,742,44.58,0.16,28,176,0.1701,-0.1491,-10.0,-10.0
1.0715,108,739,-2.87,742,44.6,0.16,28,176,0.17,-0.1489,-10.0,-10.0
1.1717,108,739,-2.71,742,44.6,0.16,28,176,0.17,-0.1507,-10.0,-10.0
1.2719,108,743,-2.72,742,44.58,0.16,27,176,0.1699,-0.151,-10.0,-10.0
1.3721,108,739,-2.73,742,44.58,0.16,28,176,0.1699,-0.151,-10.0,-10.0
1.4723,108,740,-2.69,742,44.58,0.16,28,176,0.1693,-0.1507,-10.0,-10.0
1.5725,108,740,-2.77,742,44.59,0.16,28,176,0.1693,-0.1493,-10.0,-10.0
1.6727,108,739,-2.71,742,44.59,0.16,28,176,0.1693,-0.1506,-10.0,-10.0
1.7731,108,738,-2.46,728,44.58,0.16,28,176,0.1699,-0.1506,-10.0,-10.0
1.8734,165,738,-2.68,742,44.58,0.16,28,176,0.1702,-0.151,-10.0,-10.0
1.9736,165,738,-2.81,785,44.55,0.16,28,176,0.1702,-0.151,-10.0,-10.0
2.0738,165,1168,-2.81,1400,44.57,0.22,28,177,0.1693,-0.1493,-10.0,-10.0
2.174,165,1573,-3.95,1657,44.57,0.28,28,177,0.1701,-0.1486,-10.0,-10.0
2.2742,165,1812,-9.0,1800,44.57,0.35,28,177,0.1701,-0.1477,-10.0,-10.0
2.3744,165,1914,-18.56,1914,44.57,0.38,28,177,0.1698,-0.1477,-10.0,-10.0
2.4747,165,1989,-21.73,1985,44.57,0.38,28,177,0.1701,-0.1469,-10.0,-10.0
2.5749,165,2008,-24.04,2028,44.57,0.38,28,177,0.1701,-0.1469,-10.0,-10.0
2.6751,165,2045,-25.49,2042,44.57,0.38,27,177,0.1701,-0.1475,-10.0,-10.0
2.7753,165,2056,-26.31,2057,44.57,0.38,28,177,0.1712,-0.1469,-10.0,-10.0
2.8755,165,2058,-26.64,2071,44.57,0.38,28,177,0.173,-0.1474,-10.0,-10.0
2.9757,188,2068,-27.12,2071,44.57,0.38,28,177,0.1716,-0.1475,-10.0,-10.0
3.0759,188,2105,-27.46,2100,44.57,0.38,28,177,0.1716,-0.1491,-10.0,-10.0
3.1761,188,2299,-28.37,2285,44.56,0.41,28,177,0.1707,-0.1463,-10.0,-10.0
3.2763,188,2394,-30.88,2414,44.57,0.48,28,177,0.1707,-0.1456,-10.0,-10.0
3.3765,188,2483,-35.08,2457,44.57,0.51,28,177,0.1705,-0.1437,-10.0,-10.0
3.4767,188,2483,-37.72,2485,44.57,0.51,28,177,0.17,-0.1437,-10.0,-10.0
3.5769,188,2486,-38.8,2500,44.57,0.51,28,177,0.1712,-0.1442,-10.0,-10.0
3.677,188,2494,-39.26,2500,44.56,0.48,28,177,0.1717,-0.1474,-10.0,-10.0
3.7772,188,2490,-39.65,2500,44.56,0.48,28,177,0.1717,-0.1474,-10.0,-10.0
3.8774,188,2508,-40.02,2500,44.57,0.48,28,177,0.1705,-0.1474,-10.0,-10.0
3.9776,188,2502,-39.91,2500,44.57,0.48,27,177,0.1701,-0.1464,-10.0,-10.0
4.0778,233,2490,-39.98,2500,44.57,0.48,28,177,0.1711,-0.146,-10.0,-10.0
4.178,233,2600,-39.78,2571,44.55,0.48,28,177,0.172,-0.1467,-10.0,-10.0
4.2781,233,2991,-39.76,2914,44.55,0.57,28,177,0.1747,-0.1474,-10.0,-10.0
4.3783,233,3106,-43.12,3100,44.57,0.67,28,177,0.1753,-0.1484,-10.0,-10.0
4.4786,233,3165,-52.27,3171,44.57,0.74,28,177,0.1725,-0.1481,-10.0,-10.0
4.5787,233,3168,-60.12,3185,44.56,0.74,28,177,0.1726,-0.1486,-10.0,-10.0
4.6789,233,3171,-63.2,3185,44.56,0.7,28,177,0.1726,-0.149,-10.0,-10.0
4.7791,233,3168,-64.15,3185,44.56,0.67,28,177,0.1734,-0.149,-10.0,-10.0
4.8793,233,3165,-63.91,3171,44.56,0.67,28,177,0.1725,-0.1487,-10.0,-10.0
4.9794,233,3175,-64.19,3185,44.57,0.67,28,177,0.1725,-0.1465,-10.0,-10.0
5.0796,233,3155,-64.24,3171,44.57,0.67,28,177,0.1731,-0.1481,-10.0,-10.0
5.1798,233,3171,-64.12,3185,44.57,0.67,28,177,0.1721,-0.1487,-10.0,-10.0
5.28,233,3181,-64.63,3171,44.57,0.67,28,177,0.1721,-0.1488,-10.0,-10.0
5.3801,233,3165,-64.76,3171,44.57,0.67,28,177,0.1743,-0.1483,-10.0,-10.0
5.4804,233,3233,-64.4,3171,44.57,0.67,28,177,0.1743,-0.1494,-10.0,-10.0
5.5806,285,3667,-64.27,3671,44.55,0.83,28,177,0.1738,-0.148,-10.0,-10.0
5.6808,285,3927,-69.48,3914,44.57,0.96,28,177,0.1758,-0.1449,-10.0,-10.0
5.781,285,3947,-84.9,3957,44.57,1.03,28,177,0.1775,-0.1426,-10.0,-10.0
5.8812,285,3953,-95.53,3942,44.57,1.06,28,177,0.1791,-0.1442,-10.0,-10.0
5.9814,285,3932,-98.32,3957,44.57,0.99,28,177,0.1793,-0.1427,-10.0,-10.0
6.0815,285,3937,-98.73,3957,44.57,0.93,28,177,0.1813,-0.1427,-10.0,-10.0
6.1817,285,3942,-98.28,3971,44.57,0.93,28,177,0.1793,-0.1428,-10.0,-10.0
6.2819,285,3932,-98.58,3957,44.57,0.93,28,177,0.1794,-0.1438,-10.0,-10.0
6.3821,285,3942,-97.68,3942,44.57,0.93,28,177,0.1796,-0.1434,-10.0,-10.0
6.4824,285,3947,-97.71,3942,44.57,0.93,28,177,0.1809,-0.1424,-10.0,-10.0
6.5826,285,3947,-97.72,3957,44.57,0.93,28,177,0.1812,-0.1448,-10.0,-10.0
6.6828,285,3947,-98.51,3957,44.57,0.93,28,177,0.1812,-0.1441,-10.0,-10.0
6.783,285,3947,-99.34,3957,44.57,0.93,28,177,0.1801,-0.1432,-10.0,-10.0
6.8831,285,3947,-98.45,3957,44.57,0.93,28,177,0.1805,-0.1431,-10.0,-10.0
6.9833,285,3947,-98.41,3957,44.57,0.93,28,177,0.1805,-0.1432,-10.0,-10.0
7.0835,285,3953,-98.44,3957,44.57,0.93,28,177,0.1805,-0.1434,-10.0,-10.0
7.1837,285,3953,-98.38,3957,44.57,0.93,28,177,0.1793,-0.1426,-10.0,-10.0
7.2839,285,3947,-98.7,3957,44.57,0.93,29,177,0.1793,-0.1428,-10.0,-10.0
7.3841,285,3953,-99.28,3971,44.57,0.96,28,177,0.1783,-0.1439,-10.0,-10.0
7.4843,285,3968,-98.26,3957,44.57,0.93,28,177,0.1795,-0.1441,-10.0,-10.0
7.5845,285,3958,-98.06,3971,44.57,0.96,28,177,0.1793,-0.1441,-10.0,-10.0
7.6847,285,3953,-99.08,3971,44.57,0.93,28,177,0.1793,-0.1447,-10.0,-10.0
7.7849,285,3953,-99.19,3957,44.55,0.93,28,177,0.1797,-0.1445,-10.0,-10.0
7.885,285,3963,-99.39,3957,44.56,0.93,28,177,0.1785,-0.1434,-10.0,-10.0
7.9852,330,3963,-99.62,3957,44.57,0.93,29,177,0.1776,-0.1434,-10.0,-10.0
8.0854,330,4498,-99.21,4257,44.53,1.03,28,177,0.1784,-0.1454,-10.0,-10.0
8.1856,330,4580,-99.85,4557,44.56,1.19,28,177,0.1786,-0.1478,-10.0,-10.0
8.2858,330,4608,-111.96,4628,44.58,1.25,28,178,0.1814,-0.1489,-10.0,-10.0
8.386,330,4630,-124.6,4642,44.57,1.32,29,178,0.1872,-0.1512,-10.0,-10.0
8.4862,330,4622,-120.89,4614,44.56,1.25,29,178,0.1871,-0.1512,-10.0,-10.0
8.5864,330,4637,-117.35,4642,44.57,1.15,28,178,0.1887,-0.1518,-10.0,-10.0
8.6865,330,4644,-117.45,4614,44.57,1.15,28,178,0.189,-0.1529,-10.0,-10.0
8.7867,330,4630,-116.18,4642,44.57,1.15,28,178,0.1897,-0.1518,-10.0,-10.0
8.8869,330,4630,-115.98,4642,44.57,1.15,28,178,0.1897,-0.151,-10.0,-10.0
8.987,330,4637,-115.7,4642,44.57,1.15,29,178,0.1903,-0.151,-10.0,-10.0
9.0872,330,4622,-116.02,4642,44.58,1.15,29,178,0.1893,-0.1515,-10.0,-10.0
9.1874,330,4622,-117.62,4642,44.58,1.15,28,178,0.1893,-0.1515,-10.0,-10.0
9.2876,330,4630,-117.98,4642,44.57,1.15,28,178,0.1879,-0.1518,-10.0,-10.0
9.3878,330,4637,-117.16,4642,44.57,1.12,29,178,0.188,-0.1508,-10.0,-10.0
9.488,330,4630,-116.54,4642,44.57,1.15,29,178,0.1901,-0.1502,-10.0,-10.0
9.5881,330,4630,-115.79,4642,44.57,1.15,29,178,0.1902,-0.1517,-10.0,-10.0
9.6883,330,4622,-116.42,4642,44.57,1.15,28,178,0.1902,-0.1525,-10.0,-10.0
9.7885,330,4637,-116.64,4642,44.57,1.15,28,178,0.19,-0.153,-10.0,-10.0
9.8886,330,4622,-117.05,4628,44.57,1.12,28,178,0.1921,-0.1531,-10.0,-10.0
9.9888,330,4630,-116.4,4642,44.56,1.15,28,178,0.1921,-0.151,-10.0,-10.0
10.0894,330,4630,-116.27,4642,44.56,1.15,29,178,0.1917,-0.1508,-10.0,-10.0
10.1895,330,4644,-116.45,4657,44.56,1.15,29,178,0.1908,-0.1508,-10.0,-10.0
10.2898,330,4637,-116.31,4657,44.57,1.15,29,178,0.1883,-0.1513,-10.0,-10.0
10.3899,330,4637,-116.06,4628,44.57,1.15,29,178,0.19,-0.1521,-10.0,-10.0
10.4901,330,4637,-116.74,4642,44.57,1.15,29,178,0.1908,-0.1515,-10.0,-10.0
10.5903,330,4630,-116.22,4642,44.58,1.15,29,178,0.1904,-0.1499,-10.0,-10.0
10.6905,330,4630,-116.4,4642,44.57,1.15,29,178,0.1911,-0.1508,-10.0,-10.0
10.7907,393,4651,-117.21,4642,44.57,1.15,29,178,0.1918,-0.1527,-10.0,-10.0
10.8909,393,5254,-118.25,4842,44.52,1.22,29,178,0.1895,-0.153,-10.0,-10.0
10.991,393,5535,-118.47,5471,44.56,1.54,29,178,0.1868,-0.1571,-10.0,-10.0
