time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0067,159,1876,32.01,1871,44.57,0.35,27,27,0.6116,-0.4564,10.0,10.0
0.1069,159,1877,32.41,1885,44.57,0.35,27,27,0.6118,-0.4561,10.0,10.0
0.2074,159,1877,32.24,1871,44.57,0.35,27,27,0.6133,-0.4562,10.0,10.0
0.3076,159,1877,31.54,1871,44.57,0.35,27,27,0.6133,-0.4562,10.0,10.0
0.4078,159,1883,31.42,1885,44.57,0.35,27,27,0.6133,-0.4564,10.0,10.0
0.508,159,1887,29.85,1885,44.59,0.35,27,27,0.6133,-0.4564,10.0,10.0
0.6082,159,1887,29.25,1885,44.58,0.35,27,27,0.6128,-0.457,10.0,10.0
0.7084,159,1887,29.99,1885,44.58,0.35,27,27,0.6128,-0.457,10.0,10.0
0.8086,159,1888,30.5,1885,44.58,0.35,28,27,0.6128,-0.457,10.0,10.0
0.9088,159,1888,30.74,1885,44.58,0.35,27,27,0.6121,-0.4563,10.0,10.0
1.0091,159,1888,30.26,1885,44.58,0.35,28,27,0.6123,-0.4563,10.0,10.0
1.1093,159,1888,29.54,1885,44.58,0.35,27,27,0.6128,-0.4563,10.0,10.0
1.2095,159,1888,30.72,1885,44.58,0.35,27,27,0.6126,-0.4564,10.0,10.0
1.3097,159,1889,30.42,1885,44.58,0.35,28,27,0.613,-0.4564,10.0,10.0
1.41,159,1887,29.96,1885,44.58,0.35,27,27,0.613,-0.4571,10.0,10.0
1.5102,159,1886,30.44,1885,44.58,0.35,27,27,0.6128,-0.4571,10.0,10.0
1.6104,159,1882,31.3,1885,44.58,0.35,28,27,0.6128,-0.4565,10.0,10.0
1.7106,159,1881,30.95,1885,44.58,0.35,27,27,0.6136,-0.4556,10.0,10.0
1.8108,159,1881,31.72,1885,44.58,0.35,28,27,0.6133,-0.4553,10.0,10.0
1.911,239,1882,31.92,1885,44.58,0.35,28,27,0.6133,-0.4552,10.0,10.0
2.0112,239,2443,31.06,2471,44.53,0.51,27,27,0.611,-0.4551,10.0,10.0
2.1114,239,2825,33.96,2857,44.55,0.64,27,27,0.6101,-0.4546,10.0,10.0
2.2118,239,3046,48.29,3114,44.55,0.83,28,27,0.6088,-0.454,10.0,10.0
2.312,239,3168,65.81,3185,44.56,0.93,27,27,0.6069,-0.4524,10.0,10.0
2.4122,239,3195,79.81,3200,44.57,0.86,27,27,0.6044,-0.4493,10.0,10.0
2.5124,239,3202,88.97,3200,44.54,0.83,27,27,0.6044,-0.4492,10.0,10.0
2.6127,239,3209,93.01,3214,44.56,0.8,27,27,0.606,-0.4498,10.0,10.0
2.7129,239,3212,93.71,3214,44.57,0.8,27,27,0.6058,-0.4498,10.0,10.0
2.8131,239,3212,91.42,3214,44.57,0.8,27,27,0.6057,-0.4491,10.0,10.0
2.9133,239,3215,92.07,3228,44.57,0.8,28,27,0.606,-0.4484,10.0,10.0
3.0135,239,3212,91.78,3214,44.57,0.77,28,27,0.6046,-0.4491,10.0,10.0
3.114,239,3209,91.47,3214,44.57,0.77,27,27,0.6052,-0.4494,10.0,10.0
3.2142,239,3209,92.18,3214,44.57,0.8,28,27,0.6043,-0.4498,10.0,10.0
3.3144,296,3205,92.91,3214,44.57,0.8,28,27,0.6052,-0.4492,10.0,10.0
3.4146,296,3822,92.75,3828,44.55,1.03,27,27,0.6081,-0.446,10.0,10.0
3.5148,296,3995,92.63,4014,44.57,1.15,26,27,0.6135,-0.4312,10.0,10.0
3.615,296,4043,123.65,4042,44.57,1.22,28,27,0.6418,-0.4231,10.0,10.0
3.7153,296,4049,137.66,4057,44.57,1.32,27,27,0.6424,-0.4231,10.0,10.0
3.8155,296,4049,142.64,4071,44.56,1.22,28,27,0.6434,-0.4224,10.0,10.0
3.9157,296,4043,141.14,4042,44.57,1.19,28,27,0.6425,-0.4215,10.0,10.0
4.0161,296,4043,143.41,4057,44.57,1.19,28,27,0.6423,-0.4211,10.0,10.0
4.1164,296,4038,146.38,4057,44.57,1.19,28,27,0.6429,-0.4216,10.0,10.0
4.2166,296,4043,147.95,4042,44.57,1.19,28,27,0.6428,-0.4217,10.0,10.0
4.3168,296,4049,147.57,4042,44.57,1.19,28,27,0.6419,-0.4229,10.0,10.0
4.4171,296,4049,146.0,4071,44.55,1.15,28,27,0.6426,-0.4229,10.0,10.0
4.5173,296,4049,139.08,4042,44.56,1.19,27,27,0.6423,-0.4217,10.0,10.0
4.6176,296,4043,140.77,4042,44.56,1.15,28,28,0.6423,-0.4216,10.0,10.0
4.7178,296,4049,143.78,4071,44.57,1.15,28,28,0.644,-0.4209,10.0,10.0
4.818,296,4038,144.41,4042,44.57,1.15,28,28,0.6436,-0.4222,10.0,10.0
4.9184,296,4038,143.52,4042,44.57,1.15,28,28,0.644,-0.4222,10.0,10.0
5.0185,296,4032,147.2,4042,44.57,1.19,28,28,0.644,-0.4202,10.0,10.0
5.1188,296,4027,151.6,4042,44.56,1.19,28,28,0.644,-0.4202,10.0,10.0
5.2191,313,4038,151.7,4042,44.57,1.22,28,28,0.6454,-0.4202,10.0,10.0
5.3193,313,4225,150.68,4200,44.56,1.28,28,28,0.6436,-0.4212,10.0,10.0
5.4196,313,4274,155.66,4271,44.57,1.32,28,28,0.6036,-0.4453,10.0,10.0
5.5198,313,4274,161.8,4285,44.56,1.35,28,28,0.6026,-0.4454,10.0,10.0
5.62,313,4274,165.4,4285,44.56,1.38,27,28,0.6034,-0.4461,10.0,10.0
5.7202,313,4274,167.51,4285,44.57,1.35,28,28,0.6037,-0.4466,10.0,10.0
5.8204,313,4274,166.79,4285,44.57,1.32,28,28,0.6019,-0.4466,10.0,10.0
5.9206,313,4274,164.76,4285,44.57,1.32,28,28,0.6035,-0.4462,10.0,10.0
6.0209,313,4274,164.8,4285,44.57,1.32,28,28,0.6038,-0.4468,10.0,10.0
6.1211,313,4274,164.7,4285,44.55,1.32,28,28,0.6035,-0.4472,10.0,10.0
6.2213,313,4274,166.2,4285,44.57,1.32,28,28,0.6026,-0.446,10.0,10.0
6.3215,358,4342,165.69,4285,44.56,1.32,28,28,0.6024,-0.445,10.0,10.0
6.4217,358,4717,164.63,4685,44.54,1.48,28,28,0.5862,-0.4574,10.0,10.0
6.522,358,4886,172.8,4871,44.58,1.64,28,28,0.5755,-0.4644,10.0,10.0
6.6222,358,4886,194.79,4900,44.58,1.73,28,29,0.5726,-0.4676,10.0,10.0
6.7224,358,4886,207.44,4857,44.58,1.83,28,29,0.5717,-0.4675,10.0,10.0
6.8227,358,4886,211.01,4914,44.57,1.8,28,29,0.5726,-0.4677,10.0,10.0
6.9229,358,4886,211.19,4857,44.57,1.7,28,29,0.5726,-0.4668,10.0,10.0
