time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.026,781,12820,611.23,12885,50.14,5.69,31,26,2.35,1.01,-1.04,3.91
0.1262,781,12765,607.82,12800,50.14,5.69,31,26,1.92,1.02,-1.04,3.91
0.2264,781,21126,610.92,12842,50.14,5.76,31,26,2.34,1.01,-1.04,3.91
0.3266,781,12820,616.39,12900,50.12,5.76,31,26,2.35,1.02,-1.04,3.91
0.4268,781,12765,613.1,12885,50.15,5.73,31,26,2.33,1.03,-1.56,3.39
0.5319,781,12875,611.6,12885,50.11,5.73,31,26,2.34,1.02,-1.56,3.39
0.6321,781,12500,611.32,12857,50.14,5.69,31,26,2.34,1.02,-1.56,3.39
0.7323,781,12765,614.46,12857,50.12,5.79,31,26,2.35,1.03,-1.56,3.39
0.8325,781,12820,617.69,12785,50.12,5.79,31,26,2.36,1.01,-1.56,3.39
0.9327,781,12875,612.32,12714,50.12,5.76,31,26,2.35,1.03,-1.04,3.39
1.0329,781,12765,609.93,12900,50.12,5.85,31,27,2.35,1.01,-1.04,3.39
1.1331,781,12820,600.39,12885,50.15,5.79,31,27,2.35,1.49,-1.04,2.86
1.2333,781,12875,586.89,12885,50.14,5.79,31,27,2.36,1.02,-1.04,3.39
1.3336,781,12820,581.55,12885,50.13,5.76,32,27,2.34,1.04,-1.04,2.86
1.4338,781,12820,587.66,13014,50.12,5.66,31,27,2.34,1.02,-1.04,3.39
1.534,781,18987,584.32,12885,50.14,5.6,32,27,2.34,1.02,-1.56,3.39
1.6342,781,12931,581.46,12857,50.14,5.56,32,27,2.35,1.4,-1.56,3.39
1.7348,781,12820,592.86,12900,50.1,5.6,31,27,2.35,1.02,-1.56,3.39
1.835,781,12820,615.52,12857,50.08,5.63,32,27,2.35,1.01,-1.04,3.39
1.9352,781,12765,622.39,12857,50.14,5.63,32,27,2.35,1.02,-1.04,3.39
