time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0027,0,0,6.86,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
0.1029,0,0,6.84,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
0.2032,0,0,6.77,0,44.54,0.03,30,46,1.99,1.18,-25.02,-6.39
0.3035,0,0,6.78,0,44.54,0.03,30,46,1.99,1.18,-25.02,-6.39
0.4038,0,0,6.75,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
0.5041,0,0,6.79,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
0.6044,0,0,6.68,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
0.7047,0,0,6.72,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
0.8049,0,0,6.75,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
0.9052,0,0,6.75,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
1.0054,0,0,6.78,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
1.1058,0,0,6.79,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
1.2061,0,0,6.87,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
1.3064,0,0,6.87,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
1.4067,0,0,6.84,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
1.5069,0,0,6.85,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
1.6072,0,0,6.86,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
1.7076,0,0,6.81,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
1.8079,0,0,6.79,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
1.9082,0,0,6.81,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
2.0085,0,0,6.97,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
2.1088,0,0,6.94,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
2.2091,0,0,7.01,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
2.3094,0,0,6.85,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
2.4096,0,0,6.85,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
2.5098,0,0,6.87,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
2.6101,0,0,6.87,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
2.7104,0,0,6.87,0,44.55,0.03,30,46,1.99,1.18,-25.02,-6.39
