time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0124,114,922,1.39,914,44.57,0.09,29,100,0.3035,-0.2922,-8.76,-6.37
0.1128,114,923,1.4,914,44.56,0.09,29,100,0.3035,-0.2928,-8.76,-6.37
0.213,114,924,1.5,928,44.56,0.09,28,100,0.3035,-0.2922,-8.46,-6.37
0.3133,114,923,1.41,914,44.56,0.09,28,100,0.3025,-0.2928,-8.46,-6.37
0.4138,114,924,1.27,914,44.56,0.09,29,100,0.3022,-0.2928,-8.46,-6.22
0.5141,114,923,1.4,914,44.58,0.09,29,100,0.3016,-0.2928,-8.76,-6.22
0.6144,114,923,1.47,914,44.58,0.09,28,100,0.3021,-0.2933,-8.85,-6.22
0.7146,114,923,1.52,914,44.57,0.09,28,100,0.3022,-0.2928,-8.85,-6.22
0.8149,114,922,1.45,914,44.57,0.09,29,100,0.3022,-0.2933,-8.85,-6.22
0.9154,114,922,1.57,914,44.56,0.09,28,100,0.3021,-0.2933,-8.88,-6.1
1.0156,114,922,1.55,914,44.57,0.09,28,100,0.3021,-0.2928,-8.88,-6.1
1.1159,114,922,1.37,914,44.55,0.09,28,100,0.3021,-0.2928,-8.88,-6.22
1.2161,114,921,1.41,914,44.56,0.09,29,100,0.3021,-0.293,-8.88,-6.18
1.3165,114,922,1.45,914,44.56,0.09,29,100,0.3019,-0.2928,-8.88,-6.22
1.4168,114,922,1.3,914,44.55,0.09,28,100,0.3022,-0.293,-8.88,-6.22
1.517,114,925,1.41,914,44.56,0.09,28,100,0.3025,-0.293,-8.88,-6.18
1.6173,114,923,1.61,914,44.56,0.09,28,100,0.3025,-0.293,-8.85,-6.18
1.7176,114,925,1.36,928,44.57,0.09,28,100,0.3025,-0.293,-8.76,-6.18
1.8178,114,922,1.4,914,44.56,0.09,28,100,0.303,-0.293,-8.76,-6.18
1.9181,114,922,1.49,914,44.57,0.12,29,100,0.3034,-0.2924,-8.76,-6.18
2.0183,114,923,1.34,914,44.57,0.12,29,100,0.3034,-0.2924,-8.61,-6.18
2.1186,114,923,1.21,914,44.58,0.09,28,100,0.3034,-0.2921,-8.49,-6.33
2.2188,114,925,1.35,914,44.58,0.09,29,100,0.3034,-0.2919,-8.49,-6.33
2.3191,114,925,1.47,928,44.56,0.09,28,100,0.304,-0.2918,-8.49,-6.4
2.4194,114,925,1.32,914,44.56,0.09,29,100,0.3044,-0.2915,-8.49,-6.45
2.5197,114,924,1.6,928,44.56,0.09,28,100,0.3044,-0.2911,-8.31,-6.47
2.6199,114,924,1.57,914,44.56,0.09,29,100,0.3034,-0.2911,-8.31,-6.55
2.7202,114,924,1.51,914,44.56,0.09,29,100,0.3036,-0.2915,-8.31,-6.55
2.8204,114,924,1.48,928,44.56,0.09,29,100,0.3036,-0.2915,-8.43,-6.55
2.9207,114,923,1.53,914,44.56,0.12,28,100,0.3034,-0.2918,-8.43,-6.55
3.0209,114,924,1.5,914,44.57,0.12,30,100,0.3034,-0.2919,-8.49,-6.55
3.1212,114,924,1.61,914,44.56,0.12,28,100,0.3023,-0.2919,-8.49,-6.47
3.2215,114,923,1.52,914,44.56,0.12,29,100,0.3034,-0.2919,-8.49,-6.45
3.322,114,924,1.44,914,44.57,0.09,29,100,0.3023,-0.2928,-8.49,-6.45
3.4223,114,923,1.51,928,44.57,0.09,29,100,0.3023,-0.2931,-8.82,-6.45
3.5227,114,924,1.44,928,44.57,0.09,29,100,0.3034,-0.2942,-8.82,-6.22
3.6229,114,921,1.53,928,44.57,0.09,28,100,0.3034,-0.2941,-8.49,-6.15
3.7232,114,926,1.41,914,44.57,0.12,29,100,0.3029,-0.2941,-8.64,-5.9
3.8234,114,924,1.38,914,44.57,0.09,29,100,0.3029,-0.2941,-8.64,-5.9
3.9237,114,924,1.33,914,44.56,0.09,29,100,0.3029,-0.2941,-8.64,-5.9
4.024,228,923,1.4,928,44.55,0.09,29,100,0.3043,-0.2937,-8.64,-5.9
4.1242,228,925,1.52,2100,44.54,0.35,29,100,0.3047,-0.2942,-8.64,-5.9
4.2245,228,2329,1.73,2742,44.55,0.57,29,100,0.3083,-0.2951,-8.22,-5.9
4.3248,228,2930,2.48,3028,44.55,0.7,29,100,0.3266,-0.311,-8.1,-5.87
4.425,228,3090,1.8,3142,44.55,0.8,28,100,0.3294,-0.3125,-7.01,-5.65
4.5253,228,3148,1.66,3157,44.56,0.67,29,100,0.3321,-0.3136,-1.48,-1.67
4.6256,228,3165,1.86,3171,44.54,0.57,28,100,0.3347,-0.3125,-0.63,-1.3
4.7258,228,3171,2.22,3171,44.55,0.54,29,100,0.3362,-0.3128,0.04,-1.3
4.8261,228,3168,2.42,3171,44.55,0.54,29,100,0.3374,-0.3135,0.23,-1.22
4.9263,228,3171,2.65,3171,44.55,0.54,29,100,0.337,-0.3139,0.34,-1.05
5.0266,228,3168,2.98,3171,44.55,0.51,29,100,0.337,-0.3135,0.4,-1.05
5.1269,228,3168,3.36,3171,44.55,0.51,29,100,0.337,-0.3131,0.4,-1.05
5.2271,228,3168,3.13,3171,44.55,0.51,29,100,0.3375,-0.3132,0.4,-1.05
5.3276,228,3168,3.06,3171,44.55,0.51,29,100,0.3371,-0.3132,0.4,-1.13
5.4279,228,3168,3.07,3171,44.55,0.51,29,100,0.3388,-0.3127,0.4,-1.13
5.5282,228,3168,3.21,3171,44.55,0.51,28,100,0.3393,-0.3126,0.43,-1.15
5.6284,228,3168,2.99,3171,44.55,0.51,30,100,0.3383,-0.3136,0.49,-1.13
