time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0716,0,25862,-1.61,0,50.2,0.03,27,54,-1.1722,-1.18,-30.0,18.96
0.1718,0,33333,-1.59,0,50.2,0.03,27,54,-1.1731,-1.1809,-30.0,18.96
0.2722,0,40000,-1.5,0,50.2,0.03,27,54,-1.1727,-1.1804,-30.0,18.96
0.3724,0,44776,-1.56,0,50.2,0.03,27,54,-1.1728,-1.1804,-30.0,18.95
0.4726,0,37037,-1.48,0,50.2,0.03,27,54,-1.1728,-1.181,-30.0,18.95
0.5729,0,29126,-1.37,0,50.2,0.03,27,54,-1.1719,-1.1792,-30.0,18.95
0.6731,0,41096,-1.33,0,50.2,0.03,27,54,-1.172,-1.1802,-30.0,18.95
0.7732,0,34091,-1.42,0,50.21,0.03,27,54,-1.1719,-1.1802,-30.0,18.94
0.8735,0,28302,-1.42,0,50.21,0.03,27,54,-1.1701,-1.1794,-30.0,18.94
0.9737,0,27027,-1.62,0,50.21,0.03,27,54,-1.1702,-1.1786,-30.0,18.92
1.0739,0,32967,-1.44,0,50.21,0.03,27,54,-1.1699,-1.1778,-30.0,18.92
1.1741,0,14851,-1.51,0,50.21,0.03,27,54,-1.1696,-1.1773,-30.0,18.89
1.2743,0,29412,-1.37,0,50.22,0.03,27,54,-1.17,-1.1774,-30.0,18.87
1.3745,0,23077,-1.23,0,50.22,0.03,27,54,-1.1695,-1.178,-30.0,18.87
1.4747,0,25424,-1.39,0,50.21,0.03,27,54,-1.1706,-1.1777,-30.0,18.87
1.5749,0,42254,-1.5,0,50.21,0.03,27,54,-1.1706,-1.1782,-30.0,18.87
1.6751,0,48387,-1.6,0,50.21,0.03,27,54,-1.1702,-1.1774,-30.0,18.87
1.7753,0,20408,-1.53,0,50.21,0.03,27,54,-1.17,-1.1779,-30.0,18.87
1.8755,0,19108,-1.67,0,50.21,0.03,27,54,-1.1704,-1.1783,-30.0,18.87
1.9757,0,26786,-1.67,0,50.21,0.03,28,54,-1.1712,-1.1783,-30.0,18.88
2.076,0,24390,-1.49,0,50.21,0.03,27,54,-1.1692,-1.1777,-30.0,18.87
2.1762,52,21583,-1.3,428,50.22,0.09,27,54,-1.1691,-1.178,-30.0,18.88
2.2764,72,21583,0.59,428,50.21,0.09,27,54,-1.169,-1.178,-30.0,18.88
2.3766,72,21583,1.06,285,50.21,0.09,27,54,-1.169,-1.178,-30.0,18.88
2.4768,92,21583,-0.68,157,50.2,0.06,27,54,-1.169,-1.178,-30.0,18.88
2.577,92,600,-1.28,628,50.2,0.06,27,54,-1.1689,-1.1778,-30.0,18.88
2.6772,112,600,1.83,485,50.21,0.06,27,54,-1.1689,-1.1778,-30.0,18.88
2.7774,112,500,0.43,428,50.21,0.09,27,54,-1.1689,-1.1778,-30.0,18.87
2.8776,132,500,0.33,628,50.23,0.06,27,54,-1.1689,-1.1778,-30.0,18.87
2.9779,132,600,1.98,842,50.22,0.09,27,54,1.0619,-1.1774,-30.0,18.87
3.0796,152,901,3.9,1042,50.22,0.09,27,54,1.062,-1.1774,-30.0,18.87
3.1802,152,1145,7.39,1242,50.21,0.16,27,54,1.0631,-1.1764,20.05,18.86
3.2804,172,1497,11.48,1528,50.2,0.19,27,54,1.0641,-1.1764,20.05,18.86
3.3806,172,1632,16.6,1685,50.2,0.22,27,54,1.0643,-1.1764,20.08,18.83
3.4808,192,2005,28.97,2042,50.19,0.32,27,54,1.0719,-1.1775,20.11,18.83
3.581,192,2227,36.97,2228,50.19,0.38,27,54,1.0761,-1.1825,20.12,18.83
3.6812,212,2498,44.17,2442,50.19,0.45,27,54,1.0828,-1.1866,20.33,18.86
3.7815,212,2611,53.21,2571,50.19,0.51,27,54,1.088,-1.1871,20.45,19.01
3.8817,232,2887,60.62,2871,50.16,0.61,27,54,1.0955,-1.1888,20.64,19.13
3.9819,232,3099,67.88,3028,50.15,0.67,27,54,1.1025,-1.191,20.78,19.14
4.0822,252,3236,75.17,3242,50.14,0.74,27,54,1.1033,-1.1939,20.99,19.19
4.1824,252,3456,86.41,3428,50.14,0.83,27,54,1.1045,-1.1941,21.19,19.26
4.2826,272,3606,106.56,3600,50.12,0.93,27,54,1.1045,-1.1903,21.21,19.26
4.3828,272,3822,118.7,3728,50.12,0.99,27,54,1.1071,-1.1889,21.25,19.26
4.483,292,3958,135.35,3914,50.1,1.09,27,54,1.1082,-1.1824,21.25,19.24
4.5832,292,4196,150.21,4114,50.11,1.22,27,54,1.1165,-1.1776,21.32,19.19
