time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.077,114,1034,1.28,1028,49.57,0.19,29,1,0.2996,-0.2757,-9.64,-10.22
0.1772,114,1036,1.38,1028,49.57,0.16,30,1,0.2996,-0.2757,-9.64,-10.32
0.2775,114,1035,1.52,1028,49.57,0.19,29,1,0.2997,-0.2759,-9.64,-10.32
0.3778,114,1040,1.52,1028,49.59,0.16,30,1,0.3,-0.2764,-9.64,-10.32
0.478,114,1035,1.42,1028,49.58,0.16,30,1,0.3007,-0.2759,-9.61,-10.28
0.5783,114,1037,1.47,1042,49.58,0.19,30,1,0.2997,-0.2759,-9.61,-10.28
0.6786,114,1035,1.41,1028,49.56,0.19,30,1,0.3007,-0.2759,-9.52,-10.28
0.7788,114,1036,1.66,1028,49.57,0.19,30,2,0.3007,-0.2759,-9.31,-10.28
0.8791,114,1035,1.64,1028,49.59,0.19,30,2,0.3011,-0.2759,-9.31,-10.28
0.9793,114,1036,1.52,1014,49.57,0.16,30,2,0.3011,-0.2759,-9.31,-10.28
1.0795,114,1036,1.46,1042,49.56,0.16,30,2,0.3011,-0.276,-9.18,-10.28
1.1797,114,1036,1.61,1028,49.56,0.16,30,2,0.3011,-0.276,-9.18,-10.28
1.28,114,1033,1.61,1028,49.56,0.16,29,2,0.3011,-0.2759,-9.18,-10.28
1.3803,114,1033,1.47,1042,49.56,0.16,30,2,0.3007,-0.276,-9.18,-10.27
1.4805,114,1034,1.59,1028,49.56,0.16,30,2,0.3011,-0.277,-9.18,-10.27
1.5808,114,1034,1.56,1028,49.57,0.19,30,2,0.3011,-0.2775,-9.18,-10.27
1.6811,114,1036,1.54,1028,49.56,0.16,30,2,0.3011,-0.277,-9.18,-10.11
1.7813,114,1036,1.52,1042,49.57,0.19,30,2,0.3007,-0.2775,-9.18,-10.11
1.8816,114,1037,1.37,1042,49.58,0.19,30,2,0.3007,-0.2775,-9.18,-10.03
1.9819,114,1037,1.51,1042,49.58,0.19,30,2,0.3007,-0.2779,-9.31,-10.03
2.0821,114,1037,1.7,1028,49.56,0.19,29,2,0.3008,-0.2779,-9.31,-10.03
2.1824,114,1037,1.71,1042,49.57,0.19,30,2,0.301,-0.2775,-9.31,-10.03
2.2826,114,1037,1.51,1028,49.56,0.19,30,2,0.301,-0.2775,-9.27,-10.03
2.3829,114,1036,1.57,1028,49.56,0.16,30,2,0.3009,-0.2775,-9.24,-10.03
2.4831,114,1036,1.46,1028,49.56,0.16,30,2,0.301,-0.2771,-9.21,-10.03
2.5834,114,1035,1.64,1028,49.56,0.16,30,2,0.301,-0.2776,-9.21,-10.03
2.6836,114,1037,1.76,1028,49.56,0.16,30,2,0.3011,-0.2776,-9.21,-10.03
2.7839,114,1037,1.7,1028,49.58,0.16,30,2,0.3016,-0.2771,-9.21,-10.03
2.8842,114,1036,1.68,1028,49.56,0.16,30,2,0.3022,-0.2775,-9.18,-10.03
2.9845,114,1035,1.58,1028,49.57,0.16,30,2,0.3011,-0.2774,-9.18,-10.03
