time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0692,0,24390,2.66,0,44.57,0.09,28,145,0.0472,0.0164,-30.0,-30.0
0.1695,0,20000,2.62,0,44.57,0.09,29,145,0.0354,0.0139,-30.0,-30.0
0.2698,0,23077,2.6,0,44.57,0.09,28,145,0.0361,0.0172,-30.0,-30.0
0.37,0,26316,2.63,0,44.57,0.09,28,145,0.0291,0.0067,-30.0,-30.0
0.4703,0,22901,2.63,0,44.57,0.09,29,145,0.0351,0.012,-30.0,-30.0
0.5706,0,20408,2.67,0,44.57,0.09,29,145,0.0317,0.0182,-30.0,-30.0
0.6708,0,21898,2.49,0,44.57,0.09,28,145,0.0369,0.0076,-30.0,-30.0
0.7711,0,25862,2.55,0,44.57,0.09,29,145,0.0397,0.0152,-30.0,-30.0
0.8715,0,22556,2.49,0,44.57,0.09,29,145,0.0338,0.0095,-30.0,-30.0
0.9718,0,38462,2.58,0,44.57,0.09,28,145,0.0313,0.0162,-30.0,-30.0
1.0721,0,24390,2.82,0,44.57,0.09,28,145,0.0336,0.0141,-30.0,-30.0
1.1724,0,46875,2.85,0,44.57,0.09,29,145,0.0334,0.0156,-30.0,-30.0
1.2727,0,20833,2.69,0,44.57,0.09,28,145,0.0378,0.0132,-30.0,-30.0
1.373,0,19481,2.68,0,44.57,0.09,29,145,0.0294,0.015,-30.0,-30.0
1.4733,0,24390,2.56,0,44.57,0.09,28,145,0.0295,0.0161,-30.0,-30.0
1.5736,0,37037,2.6,0,44.57,0.09,29,145,0.0296,0.0037,-30.0,-30.0
1.6739,0,40000,2.69,0,44.57,0.09,29,145,0.0308,0.0155,-30.0,-30.0
1.7742,0,13216,2.91,0,44.57,0.09,29,145,0.0306,0.0126,-30.0,-30.0
1.8745,0,19868,2.98,0,44.57,0.09,28,145,0.0366,0.0095,-30.0,-30.0
1.9748,0,16484,3.0,0,44.57,0.09,28,145,0.0411,0.0148,-30.0,-30.0
2.0751,48,13953,2.71,171,44.53,0.12,29,145,0.0552,-0.0014,-30.0,-30.0
2.1754,137,43478,2.69,885,44.58,0.19,28,145,0.0267,-0.1412,-30.0,-30.0
2.2757,137,12448,2.58,1085,44.58,0.22,28,145,0.5603,-0.4368,-30.0,-30.0
2.376,137,5556,3.61,1300,44.59,0.28,28,145,0.4232,-0.3756,-30.0,-30.0
2.4763,137,2492,4.31,1385,44.59,0.28,29,145,0.4044,-0.3741,-11.57,-14.72
2.581,137,2674,3.6,1457,44.58,0.25,28,145,0.4116,-0.3934,-10.92,-14.59
2.6813,137,3012,3.74,1485,44.58,0.25,29,145,0.428,-0.4275,-9.91,-13.05
2.7815,137,3205,4.11,1500,44.58,0.25,29,145,0.4486,-0.4245,-9.91,-13.05
2.8818,137,3215,4.33,1500,44.58,0.25,29,145,0.4221,-0.3926,-9.99,-13.05
2.9822,137,3226,4.52,1514,44.58,0.25,29,145,0.4163,-0.3878,-9.99,-13.05
3.0825,137,3264,4.69,1514,44.58,0.25,29,145,0.4453,-0.389,-9.57,-13.12
3.1828,137,3254,4.71,1514,44.58,0.25,29,145,0.4248,-0.4121,-9.8,-13.12
3.2849,137,3254,4.82,1514,44.58,0.25,29,145,0.4224,-0.3692,-9.97,-13.43
3.3852,137,3275,4.84,1514,44.58,0.25,29,145,0.4177,-0.4127,-9.97,-13.43
3.4855,137,3289,4.68,1514,44.58,0.25,29,145,0.4193,-0.3921,-9.97,-13.16
3.5859,137,3289,4.96,1514,44.58,0.25,28,145,0.436,-0.431,-9.97,-11.43
3.6862,137,3315,5.04,1514,44.58,0.25,28,145,0.4264,-0.392,-9.97,-13.16
3.7865,137,3275,5.04,1528,44.58,0.25,28,145,0.4429,-0.3857,-9.69,-13.16
3.8868,137,3300,4.73,1528,44.58,0.25,29,145,0.4236,-0.3974,-9.69,-13.16
3.9871,137,3300,4.8,1514,44.58,0.25,28,145,0.4328,-0.3875,-9.24,-13.17
4.0875,137,3272,4.53,1528,44.58,0.25,29,145,0.4824,-0.3973,-9.24,-13.17
4.1878,137,3279,5.04,1514,44.58,0.25,29,145,0.4194,-0.4201,-9.24,-12.71
4.2881,137,3272,4.67,1514,44.58,0.25,28,145,0.4141,-0.4125,-9.88,-12.71
4.3884,137,3264,4.67,1528,44.58,0.25,29,145,0.443,-0.3938,-9.24,-12.71
4.4887,137,3293,4.68,1514,44.57,0.25,28,145,0.445,-0.4304,-8.53,-11.4
