time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0796,318,4464,85.16,4457,44.58,0.96,35,18,0.5864,-0.5345,0.16,-2.41
0.1799,318,4458,85.66,4471,44.57,0.99,35,18,0.587,-0.5349,0.18,-2.41
0.2801,318,4458,85.48,4457,44.57,0.96,35,18,0.5858,-0.5364,0.18,-2.39
0.3803,318,4458,84.92,4457,44.57,0.96,35,18,0.5858,-0.5346,0.16,-2.38
0.4805,318,4458,84.62,4471,44.57,0.99,35,18,0.5862,-0.5332,0.17,-2.38
0.5807,318,4464,83.53,4471,44.57,0.99,35,18,0.5862,-0.5335,0.17,-2.38
0.6809,318,4458,83.33,4457,44.57,0.99,35,18,0.5853,-0.5337,0.15,-2.44
0.7811,318,4464,84.02,4471,44.57,1.03,35,18,0.5854,-0.5357,0.15,-2.44
0.8813,318,4464,84.02,4485,44.57,1.03,35,18,0.5875,-0.5354,0.17,-2.44
0.9816,318,4464,83.83,4457,44.57,1.06,35,18,0.5889,-0.5351,0.17,-2.35
1.0818,318,4458,84.04,4471,44.57,1.06,35,18,0.588,-0.5349,0.23,-2.35
1.182,318,4464,84.33,4485,44.57,0.99,35,18,0.5862,-0.5342,0.23,-2.35
1.2822,318,4458,84.35,4471,44.58,0.96,35,18,0.5865,-0.534,0.23,-2.37
1.3824,318,4458,83.76,4471,44.58,0.96,35,18,0.586,-0.5351,0.18,-2.37
1.4826,318,4458,83.66,4457,44.56,0.96,35,18,0.586,-0.5351,0.17,-2.37
1.5828,318,4458,83.59,4471,44.57,0.96,35,18,0.5859,-0.5358,0.16,-2.35
1.683,318,4458,83.08,4471,44.56,0.96,35,18,0.584,-0.5343,0.16,-2.35
1.7833,318,4458,83.39,4471,44.58,0.93,35,18,0.5854,-0.5343,0.16,-2.35
1.8835,318,4458,83.83,4485,44.58,0.96,36,18,0.586,-0.5364,0.16,-2.35
1.9837,318,4458,83.33,4471,44.58,0.96,35,18,0.5853,-0.5364,0.14,-2.31
2.0839,416,4854,83.92,4900,44.49,1.09,36,18,0.5842,-0.5349,0.13,-2.37
