time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0329,186,2481,25.69,0,3.64,0.03,28,82,2.28,0.94,-5.21,1.81
0.1332,186,2487,25.96,0,3.64,0.03,28,82,2.28,1.38,-4.68,1.81
0.2335,186,2483,25.96,0,3.64,0.03,28,82,2.27,0.95,-5.21,7.06
0.3337,186,2483,25.65,0,3.64,0.03,28,82,2.28,0.96,-4.68,7.06
0.4339,186,2473,25.65,0,3.64,0.03,28,82,2.27,0.96,-4.68,6.53
0.5342,186,2483,25.8,0,3.64,0.03,28,82,2.29,0.96,-4.68,6.53
0.6345,186,2479,25.8,0,3.64,0.03,28,82,2.29,0.95,-4.68,6.53
0.7348,186,2473,25.71,0,3.64,0.03,28,82,1.83,0.96,-4.68,6.53
0.835,186,2479,25.71,0,3.64,0.03,28,82,1.86,0.96,-5.21,6.53
0.9353,186,2500,25.79,0,3.64,0.03,28,82,2.27,0.96,-5.21,6.53
1.0356,186,2477,25.79,0,3.64,0.03,28,82,2.28,0.94,-5.21,6.53
1.1358,186,2481,25.66,0,3.64,0.03,28,82,2.28,0.96,-5.21,6.53
1.236,186,2477,25.66,0,3.64,0.03,28,82,2.01,0.96,-5.21,6.53
1.3363,186,2481,25.78,0,3.64,0.03,28,82,2.28,0.96,-4.68,6.53
1.4366,186,2491,25.78,0,3.64,0.03,28,82,2.27,0.95,-4.68,6.53
1.5368,186,2475,25.74,0,3.64,0.03,28,82,2.28,0.95,-4.68,6.53
1.6371,186,2477,25.74,0,3.64,0.03,28,82,2.28,0.95,-4.68,7.06
1.7374,186,4092,25.81,0,3.64,0.03,28,82,2.27,0.96,-4.68,7.06
1.8376,186,2485,25.81,0,3.64,0.03,28,82,2.29,0.96,-4.68,7.06
1.9379,186,2487,25.67,0,3.64,0.03,28,82,2.29,0.96,-4.68,6.53
2.0381,186,2483,25.67,0,3.64,0.03,28,82,2.11,0.95,-4.68,6.53
2.1383,186,2483,25.79,0,3.64,0.03,28,82,2.28,1.44,-4.68,6.53
2.2386,186,4249,25.79,0,3.64,0.03,28,82,1.83,0.96,-4.68,6.53
2.3388,186,2485,25.73,0,3.64,0.03,28,82,2.28,0.96,-4.68,6.53
2.4391,186,2481,25.73,0,3.64,0.03,28,82,2.28,0.96,-4.68,6.53
2.5394,186,2473,25.82,0,3.64,0.03,28,82,2.28,0.96,-4.68,6.53
2.6397,176,2487,25.82,0,3.64,0.03,28,82,2.29,0.95,-4.68,6.53
2.7399,176,2407,25.66,0,3.64,0.03,28,82,2.28,0.95,-4.68,6.53
2.8402,166,2329,25.66,0,3.64,0.03,28,82,2.28,0.95,-4.68,7.06
2.9404,166,2302,25.12,0,3.64,0.03,28,82,1.85,0.95,-4.68,7.06
3.0407,156,2141,25.12,0,3.64,0.03,28,82,1.84,0.95,-4.68,7.06
3.1409,156,2073,22.62,0,3.64,0.03,28,82,2.28,0.96,-4.68,7.06
3.2412,146,1968,22.62,0,3.64,0.03,28,82,1.85,0.96,-30.0,7.06
3.3414,146,1891,19.09,0,3.64,0.03,28,82,2.31,0.95,-30.0,7.06
3.4416,136,1775,19.09,0,3.64,0.03,28,82,2.22,0.96,-7.81,6.53
3.5419,136,1703,16.87,0,3.64,0.03,28,82,2.3,0.96,-4.68,6.53
3.6422,126,1605,16.87,0,3.64,0.03,28,82,2.28,0.96,-4.68,6.53
3.7425,126,1529,14.93,0,3.64,0.03,28,82,2.28,0.96,-4.68,6.53
3.8427,116,1699,14.93,0,3.64,0.03,28,82,1.84,0.96,-4.68,6.53
3.943,116,1486,12.86,0,3.64,0.03,28,82,2.27,0.98,-4.68,6.53
4.0432,106,6772,12.86,0,3.64,0.03,28,82,2.27,1.48,-5.21,6.53
4.1435,106,1097,10.01,0,3.64,0.03,28,82,1.86,0.96,-5.21,6.53
4.2438,96,999,10.01,0,3.64,0.03,28,82,2.28,0.95,-5.21,6.53
4.344,96,915,8.27,0,3.64,0.03,28,82,2.27,1.5,-5.21,5.49
4.4443,86,915,8.27,0,3.64,0.03,28,82,2.27,1.48,-5.21,-30.0
4.5445,86,915,6.61,0,3.64,0.03,28,82,2.27,1.0,-5.21,4.44
4.6448,76,710,6.61,0,3.64,0.03,28,82,2.28,1.0,-5.21,4.44
4.7451,76,457,5.37,0,3.64,0.03,28,82,1.86,1.24,-5.21,-10.52
4.8453,0,457,5.37,0,3.64,0.03,28,82,2.19,1.01,-5.21,3.91
4.9456,0,457,4.84,0,3.64,0.03,28,82,2.19,1.01,-9.37,3.91
5.0459,0,333,4.84,0,3.64,0.03,28,82,2.0,1.01,-9.37,3.91
5.1461,0,333,4.59,0,3.64,0.03,28,82,2.0,1.01,-24.03,3.91
5.2464,0,333,4.59,0,3.64,0.03,28,82,2.0,1.01,-24.03,3.91
5.3466,0,333,4.66,0,3.64,0.03,28,82,2.0,1.01,-24.03,3.91
