time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg,enc_deg,pitch_enc
1.8585,216,0,0.0,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
1.9588,216,0,0.0,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
2.059,216,0,0.0,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
2.1593,216,0,0.08,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
2.2596,216,0,0.08,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
2.36,250,0,0.08,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
2.4603,250,0,0.08,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
2.5606,250,0,0.08,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
2.6609,250,0,0.08,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
2.7612,250,0,0.08,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
2.8615,250,0,0.08,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
2.9618,250,0,0.08,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
3.0621,250,0,0.08,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
3.1623,250,0,-0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
3.2627,250,0,-0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
3.363,250,0,-0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
3.4633,250,0,-0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
3.5635,250,0,-0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
3.6638,250,0,-0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
3.7642,313,0,-0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
3.8645,313,0,-0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
3.9649,313,0,-0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
4.0652,313,0,-0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.234,-7.64
4.1656,313,0,0.03,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
4.266,313,0,0.03,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
4.3663,313,0,0.03,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
4.4665,313,0,0.03,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
4.5668,313,0,0.03,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
4.6671,313,0,0.03,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
4.7674,313,0,0.03,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
4.8676,313,0,0.03,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
4.9679,313,0,0.03,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
5.0682,313,0,0.03,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
5.1685,313,0,-0.02,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
5.2688,313,0,-0.02,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
5.3691,313,0,-0.02,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
5.4694,313,0,-0.02,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
5.5697,313,0,-0.02,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
5.67,313,0,-0.02,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
5.7702,313,0,-0.02,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
5.8705,313,0,-0.02,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
5.9708,313,0,-0.02,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
6.0711,313,0,-0.02,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
6.1713,313,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
6.2716,313,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
6.3719,313,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
6.4722,313,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
6.5725,313,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
6.6728,313,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
6.773,313,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
6.8734,303,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
6.9737,303,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
7.074,293,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
7.1742,293,0,-0.11,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
7.2746,283,0,-0.11,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
7.3749,283,0,-0.11,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
7.4752,273,0,-0.11,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
7.5755,273,0,-0.11,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
7.6757,263,0,-0.11,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
7.776,263,0,-0.11,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
7.8763,253,0,-0.11,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
7.9766,253,0,-0.11,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
8.0768,243,0,-0.11,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
8.1771,243,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
8.2774,233,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
8.3777,233,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
8.478,223,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
8.5783,223,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
8.6786,213,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
8.7789,213,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
8.8791,203,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.322,-7.47
8.9794,203,0,0.07,0,12.71,0.03,29,1,0.0,0.0,-20.0,-20.0,345.41,-7.29
