time_s,throttle_pct,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
7.2276,7,2196,41.7,2242,44.55,0.48,30,30,2.02,1.31,10.0,10.0
7.3279,7,2242,45.2,2257,44.54,0.48,30,30,2.01,1.3,10.0,10.0
7.4281,7,2248,47.15,2271,44.55,0.48,30,30,1.89,1.31,2.55,10.0
7.5283,8,2257,48.01,2314,44.54,0.48,30,30,2.01,1.32,10.0,10.0
7.6285,8,2409,49.13,2457,44.55,0.51,30,30,2.02,1.32,10.0,10.0
7.7287,8,2475,52.97,2514,44.54,0.54,30,30,2.03,1.33,10.0,10.0
7.8289,8,2521,57.64,2542,44.54,0.57,30,30,2.03,1.32,10.0,10.0
7.9292,9,2559,60.53,2628,44.54,0.61,30,30,2.05,1.29,10.0,10.0
8.0294,9,2732,61.83,2771,44.55,0.64,30,30,2.03,1.34,10.0,10.0
8.1296,9,2819,64.89,2857,44.54,0.7,30,31,2.02,1.33,10.0,10.0
8.2299,9,2857,71.41,2885,44.55,0.74,30,31,2.02,1.32,10.0,10.0
8.3301,9,2868,75.71,2885,44.55,0.74,30,31,2.02,1.48,10.0,-12.72
8.4303,9,2890,77.67,2885,44.54,0.74,30,31,2.05,1.33,10.0,10.0
8.5305,10,2887,78.73,2985,44.54,0.77,30,31,2.03,1.35,10.0,10.0
8.6308,10,3024,79.04,3085,44.55,0.8,30,31,2.01,1.33,10.0,10.0
8.731,10,3102,83.3,3128,44.54,0.83,30,31,2.01,1.33,10.0,10.0
8.8313,10,3128,89.28,3157,44.54,0.86,30,31,2.01,1.32,10.0,10.0
8.9315,11,3164,92.79,3271,44.54,0.93,30,31,2.02,1.32,10.0,10.0
9.0317,11,3282,94.13,3400,44.54,0.96,30,31,2.02,1.34,10.0,10.0
9.132,11,3367,96.71,3471,44.54,1.03,30,31,2.01,1.32,10.0,10.0
9.2322,11,3468,104.19,3500,44.52,1.06,30,31,2.01,1.29,10.0,10.0
9.3325,11,3484,110.47,3500,44.53,1.09,30,31,2.0,1.32,10.0,10.0
9.4327,11,3444,114.47,3514,44.53,1.09,30,31,2.01,1.32,10.0,10.0
9.533,12,3484,115.22,3571,44.53,1.12,30,31,2.01,1.44,10.0,2.62
9.6332,12,3623,115.69,3714,44.53,1.15,30,31,2.01,1.32,10.0,10.0
9.7335,12,3722,120.35,3771,44.53,1.22,30,31,2.01,1.32,10.0,10.0
9.8337,12,3745,127.59,3785,44.53,1.25,30,31,2.0,1.32,10.0,10.0
9.934,13,3759,131.71,3857,44.53,1.32,30,31,2.01,1.31,10.0,10.0
10.0342,13,3865,133.75,3957,44.53,1.35,30,31,1.98,1.32,10.0,10.0
10.1345,13,3984,136.0,4014,44.53,1.41,30,31,2.01,1.29,10.0,10.0
10.2347,13,4000,143.26,4014,44.53,1.44,30,31,2.01,1.32,10.0,10.0
10.3349,13,2010,151.59,4028,44.54,1.51,30,31,2.03,1.32,10.0,10.0
10.4351,13,3989,152.53,4028,44.54,1.48,30,31,2.01,1.32,10.0,10.0
10.5353,14,3994,152.8,4100,44.53,1.51,30,31,2.01,1.32,10.0,10.0
10.6356,14,2089,153.09,4214,44.53,1.54,30,31,2.01,1.31,10.0,10.0
10.7358,14,2111,157.28,4228,44.54,1.6,30,31,2.01,1.31,10.0,10.0
10.8361,14,4225,164.3,4242,44.54,1.67,30,31,2.02,1.32,10.0,10.0
10.9363,15,4243,168.99,4342,44.54,1.73,30,31,2.01,1.32,10.0,10.0
11.0366,15,4189,170.29,4442,44.54,1.77,30,31,2.07,1.32,10.0,10.0
11.1368,15,4431,172.04,4471,44.54,1.8,30,32,2.0,1.32,10.0,10.0
