time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0472,111,840,1.67,828,44.58,0.16,26,272,0.2855,-0.2937,-0.74,3.63
0.1474,111,841,1.78,828,44.59,0.16,25,272,0.2862,-0.2937,-0.74,3.63
0.2476,111,841,1.75,842,44.58,0.16,27,272,0.2859,-0.2937,-0.74,3.63
0.3479,111,843,1.75,842,44.58,0.16,26,272,0.2859,-0.2937,-0.74,3.63
0.4481,111,843,1.71,842,44.59,0.16,26,272,0.2859,-0.2937,-0.74,3.63
0.5489,111,839,1.63,842,44.58,0.16,26,272,0.2865,-0.2953,-0.74,3.63
0.6491,111,843,1.61,842,44.58,0.16,26,272,0.2859,-0.2953,-0.74,3.63
0.7493,111,843,1.69,842,44.58,0.16,27,272,0.2859,-0.2953,-0.74,3.83
0.8495,111,844,1.77,842,44.58,0.16,25,272,0.2857,-0.2953,-0.74,3.83
0.9497,111,844,1.74,828,44.58,0.16,26,272,0.2859,-0.2961,-0.74,3.83
1.0499,111,844,1.57,842,44.58,0.16,27,272,0.2871,-0.2953,-0.74,3.83
1.1501,111,844,1.49,828,44.58,0.16,25,272,0.2879,-0.295,-0.74,3.83
1.2504,111,846,1.74,842,44.58,0.16,27,272,0.2863,-0.295,-0.68,3.83
1.3506,111,842,1.64,842,44.58,0.16,27,272,0.2879,-0.295,-0.56,3.79
1.451,111,842,1.42,842,44.58,0.16,26,272,0.287,-0.2953,-0.56,3.79
1.5512,111,842,1.57,842,44.58,0.16,25,272,0.2863,-0.295,-0.58,3.79
1.6514,111,843,1.64,842,44.58,0.16,27,272,0.2869,-0.295,-0.59,3.79
1.7516,111,845,1.73,842,44.58,0.16,26,272,0.2869,-0.295,-0.59,3.79
1.8518,111,845,1.64,842,44.58,0.16,26,272,0.2869,-0.2955,-0.59,3.79
