time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0328,0,26087,-0.24,0,50.27,0.03,28,35,0.0437,0.0349,-30.0,-30.0
0.1331,0,30000,-0.14,0,50.27,0.03,28,35,0.0447,0.0358,-30.0,-30.0
0.2333,0,25862,-0.21,0,50.27,0.03,27,35,0.0439,0.0345,-30.0,-30.0
0.3336,0,25641,-0.27,0,50.27,0.03,27,35,0.0441,0.0342,-30.0,-30.0
0.434,0,31915,-0.1,0,50.27,0.03,27,35,0.0442,0.0328,-30.0,-30.0
0.5344,0,38462,-0.07,0,50.27,0.03,27,35,0.0431,0.0337,-30.0,-30.0
0.6347,0,52632,-0.18,0,50.27,0.03,27,35,0.0429,0.0332,-30.0,-30.0
0.7349,0,28037,-0.2,0,50.27,0.03,27,35,0.0432,0.033,-30.0,-30.0
0.8352,0,37037,0.03,0,50.27,0.03,28,35,0.0426,0.0333,-30.0,-30.0
0.9354,0,41096,-0.03,0,50.27,0.03,28,35,0.0437,0.0334,-30.0,-30.0
1.0356,0,41667,-0.11,0,50.27,0.03,28,35,0.0432,0.0354,-30.0,-30.0
1.1359,0,35294,-0.3,0,50.27,0.03,28,35,0.0421,0.0346,-30.0,-30.0
1.2361,0,28037,-0.29,0,50.27,0.03,27,35,0.0426,0.0339,-30.0,-30.0
1.3363,0,25210,-0.23,0,50.27,0.03,28,35,0.0435,0.0347,-30.0,-30.0
1.4381,0,29412,-0.13,0,50.27,0.03,28,35,0.0447,0.0349,-30.0,-30.0
1.5383,0,28302,-0.18,0,50.27,0.03,27,35,0.0439,0.0339,-30.0,-30.0
1.6388,0,26549,-0.19,0,50.27,0.03,27,35,0.0443,0.0343,-30.0,-30.0
1.7391,0,29703,-0.2,0,50.27,0.03,27,35,0.0448,0.0352,-30.0,-30.0
1.8393,0,34884,-0.26,0,50.27,0.03,28,35,0.0425,0.0341,-30.0,-30.0
1.9395,0,40541,-0.3,0,50.27,0.03,28,35,0.0435,0.0339,-30.0,-30.0
2.0398,0,22059,-0.24,0,50.27,0.03,28,35,0.0441,0.0343,-30.0,-30.0
2.14,0,33708,-0.27,0,50.27,0.03,27,35,0.0443,0.0348,-30.0,-30.0
2.2403,0,30928,-0.19,0,50.27,0.03,28,35,0.0427,0.0342,-30.0,-30.0
2.3405,0,26549,-0.22,0,50.27,0.03,27,35,0.0438,0.034,-30.0,-30.0
2.4408,0,21277,-0.22,0,50.27,0.03,27,35,0.0445,0.0338,-30.0,-30.0
2.5414,0,24194,-0.26,0,50.27,0.03,27,35,0.0431,0.0335,-30.0,-30.0
2.6417,0,32258,-0.18,0,50.27,0.03,27,35,0.0436,0.0334,-30.0,-30.0
2.7419,0,30928,-0.24,0,50.27,0.03,28,35,0.0439,0.0341,-30.0,-30.0
2.8421,0,42254,-0.33,0,50.27,0.03,27,35,0.0427,0.0337,-30.0,-30.0
2.9423,0,29412,-0.23,0,50.27,0.03,27,35,0.0445,0.0355,-30.0,-30.0
3.0426,0,27027,-0.27,0,50.27,0.03,27,35,0.0427,0.0336,-30.0,-30.0
3.1428,0,47619,-0.29,0,50.27,0.03,27,35,0.0442,0.0339,-30.0,-30.0
3.243,0,25862,-0.27,0,50.27,0.03,28,35,0.0438,0.0339,-30.0,-30.0
3.3433,0,37500,-0.06,0,50.27,0.03,28,35,0.0436,0.035,-30.0,-30.0
3.4438,0,45455,-0.01,0,50.27,0.03,27,35,0.0439,0.0344,-30.0,-30.0
3.544,0,21898,-0.16,0,50.27,0.03,28,35,0.0426,0.0337,-30.0,-30.0
3.6443,0,28037,-0.24,0,50.27,0.03,27,35,0.0437,0.0346,-30.0,-30.0
3.7446,0,31250,-0.32,0,50.27,0.03,27,35,0.0439,0.0349,-30.0,-30.0
3.8449,0,40541,-0.23,0,50.27,0.03,28,35,0.0433,0.034,-30.0,-30.0
3.9451,0,47619,-0.24,0,50.27,0.03,27,35,0.0437,0.0334,-30.0,-30.0
4.0453,0,52632,-0.24,0,50.27,0.03,28,35,0.0419,0.0346,-30.0,-30.0
4.1456,0,47619,-0.13,0,50.27,0.03,28,35,0.0426,0.0335,-30.0,-30.0
4.2458,0,24590,-0.0,0,50.27,0.03,27,35,0.0429,0.0339,-30.0,-30.0
4.346,0,46875,-0.07,0,50.27,0.03,27,35,0.0427,0.0355,-30.0,-30.0
4.4463,0,44776,-0.16,0,50.27,0.03,28,35,0.0432,0.0349,-30.0,-30.0
4.5467,0,30303,-0.16,0,50.27,0.03,27,35,0.0433,0.0347,-30.0,-30.0
4.6469,0,37500,-0.32,0,50.27,0.03,28,35,0.0433,0.034,-30.0,-30.0
4.7471,0,44118,-0.3,0,50.27,0.03,27,35,0.0441,0.0348,-30.0,-30.0
4.8474,0,25000,-0.31,0,50.27,0.03,27,35,0.0434,0.035,-30.0,-30.0
4.9476,0,28571,-0.21,0,50.27,0.03,28,35,0.0435,0.0352,-30.0,-30.0
5.0478,0,38961,-0.02,0,50.27,0.03,27,35,0.0431,0.0342,-30.0,-30.0
5.1481,0,30612,-0.01,0,50.27,0.03,27,35,0.0432,0.0344,-30.0,-30.0
5.2483,47,30928,-0.04,0,50.27,0.03,27,35,0.0445,0.0343,-30.0,-30.0
5.3485,48,17964,0.08,200,50.27,0.06,28,35,0.0446,0.0335,-30.0,-30.0
5.4492,48,17964,1.63,614,50.25,0.12,27,35,0.0464,0.0333,-30.0,-30.0
5.5495,48,17964,2.69,400,50.26,0.12,27,35,0.0464,0.0332,-30.0,-30.0
5.6497,48,6224,1.31,214,50.26,0.12,28,35,0.0308,0.0332,-30.0,-30.0
5.75,48,4255,0.29,442,50.26,0.06,27,35,0.035,0.0332,-30.0,-30.0
5.8503,67,4255,0.97,557,50.27,0.06,28,35,0.036,0.0332,-30.0,-30.0
5.9505,67,4255,2.63,285,50.27,0.06,27,35,0.036,0.0326,-30.0,-30.0
6.0508,87,2082,1.32,185,50.27,0.06,27,35,0.04,0.0326,-30.0,-30.0
6.151,87,604,1.12,600,50.27,0.06,28,35,0.0413,-0.0008,-30.0,-30.0
6.2513,107,604,3.26,628,50.27,0.09,28,35,0.0435,-0.0459,-30.0,-30.0
6.3515,107,651,3.68,685,50.27,0.09,27,35,0.049,-0.7947,-30.0,-30.0
6.4518,127,689,4.34,842,50.27,0.12,27,35,0.7431,-0.7983,-30.0,-30.0
6.5522,127,1000,6.18,1100,50.28,0.12,28,35,0.7463,-0.7984,-30.0,7.01
