time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0722,108,25641,4.5,100,4.87,0.06,30,50,1.88,1.39,-30.0,-30.0
0.1723,108,15957,4.09,100,4.87,0.06,30,50,1.85,1.44,-30.0,-30.0
0.2724,108,18181,4.27,100,4.87,0.06,30,50,1.92,1.31,-30.0,-30.0
0.3726,108,8450,4.06,100,4.87,0.06,30,50,1.91,1.34,-30.0,4.62
0.4728,108,31914,4.14,100,4.87,0.06,30,50,1.88,1.48,-30.0,4.62
0.5729,108,62500,4.14,100,4.87,0.06,30,50,1.87,1.5,-30.0,-30.0
0.6731,108,44776,4.04,100,4.87,0.06,30,50,1.91,1.41,-30.0,-16.4
0.7732,108,56603,4.19,100,4.87,0.06,30,50,2.1,1.39,-30.0,-16.4
0.8734,108,31914,4.34,100,4.87,0.06,30,50,1.87,1.37,-30.0,-16.4
0.9735,108,28571,3.94,100,4.87,0.06,30,50,2.02,1.39,-30.0,4.62
1.0737,108,14218,4.08,100,4.87,0.06,30,50,1.9,1.48,-30.0,4.62
1.1738,108,14218,4.22,100,4.87,0.06,30,50,1.84,1.47,-30.0,4.62
1.274,108,62500,4.2,100,4.87,0.06,30,50,1.85,1.47,-30.0,-30.0
1.3741,108,25641,4.31,100,4.87,0.06,30,50,1.95,1.48,-30.0,-30.0
1.4743,108,32608,4.36,100,4.87,0.06,30,50,1.99,1.38,-30.0,-30.0
1.5745,108,6681,4.35,100,4.87,0.06,30,50,1.86,1.35,-30.0,-30.0
1.6746,108,42253,4.17,100,4.87,0.06,30,50,1.9,1.44,-30.0,-30.0
1.7748,108,14218,4.17,100,4.87,0.06,30,50,2.05,1.49,-4.84,-30.0
1.8749,108,25641,4.11,100,4.87,0.06,30,50,1.9,1.45,-30.0,-30.0
1.9751,108,15789,4.3,100,4.87,0.06,30,50,1.84,1.43,-30.0,-30.0
2.0752,108,31250,4.31,100,4.87,0.06,30,50,2.04,1.41,-30.0,-30.0
2.1754,108,15306,4.09,100,4.87,0.06,30,50,1.91,1.48,-30.0,-30.0
2.2768,108,42253,4.13,100,4.87,0.06,30,50,1.9,1.29,-30.0,-30.0
2.3769,108,20134,4.1,100,4.87,0.06,30,50,1.91,1.49,-30.0,-30.0
2.4771,108,65217,4.12,100,4.87,0.06,30,50,2.0,1.47,-30.0,-30.0
2.5772,108,18181,4.44,100,4.87,0.06,30,50,2.05,1.44,-30.0,-30.0
2.6774,108,120000,4.43,100,4.87,0.06,30,50,1.86,1.41,-30.0,-30.0
2.7776,108,20833,4.24,100,4.87,0.06,30,50,1.86,1.42,-30.0,-30.0
2.8777,108,5263,3.92,100,4.87,0.06,30,50,1.86,1.39,-30.0,-30.0
2.9779,108,17964,4.0,100,4.87,0.06,30,50,1.9,1.41,-30.0,-16.4
3.078,108,7894,4.13,100,4.87,0.06,30,50,2.04,1.43,-30.0,-16.4
3.1782,108,9036,4.14,100,4.87,0.06,30,50,1.87,1.36,-30.0,-16.4
3.2783,108,11583,4.24,100,4.87,0.06,30,50,2.02,1.41,-30.0,-16.4
3.3785,108,25210,4.08,100,4.87,0.06,30,50,2.06,1.38,30.0,-16.4
3.4786,108,6651,4.18,100,4.87,0.06,30,50,1.91,1.36,30.0,10.87
3.5788,108,12605,4.29,100,4.87,0.06,30,50,1.83,1.36,-30.0,20.83
3.679,108,20833,4.12,100,4.87,0.06,30,50,1.98,1.31,13.71,20.83
3.7791,108,12711,4.36,100,4.87,0.06,30,50,2.03,1.49,13.71,20.83
3.8793,108,31250,4.44,100,4.87,0.06,30,50,1.95,1.42,-4.84,20.83
3.9794,108,6651,4.41,100,4.87,0.06,30,50,1.98,1.5,13.71,-30.0
4.0796,108,12605,4.27,100,4.87,0.06,30,50,1.84,1.32,13.71,-30.0
4.1798,108,42253,4.4,100,4.87,0.06,30,50,1.96,1.41,4.14,-30.0
4.28,108,13953,4.12,100,4.87,0.06,30,50,1.87,1.49,-4.84,-30.0
4.3801,108,15957,4.0,100,4.87,0.06,30,50,2.07,1.49,4.14,-30.0
4.4803,108,25210,4.17,100,4.87,0.06,30,50,2.11,1.41,4.14,-16.4
4.5804,108,120000,4.31,100,4.87,0.06,30,50,1.86,1.14,4.14,-16.4
4.6806,108,14084,4.32,100,4.87,0.06,30,50,1.93,1.45,-30.0,-30.0
4.7808,108,25210,4.09,100,4.87,0.06,30,50,2.05,1.12,30.0,-16.4
4.8809,108,7853,4.09,100,4.87,0.06,30,50,1.85,1.34,-30.0,24.81
4.981,108,17964,4.39,100,4.87,0.06,30,50,1.85,1.47,-30.0,24.81
