time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0305,137,1786,16.87,1671,50.67,0.19,24,1,1.86,1.06,0.32,0.77
0.1308,137,1733,17.1,1671,50.66,0.22,24,1,2.39,1.07,0.64,0.77
0.231,137,2212,17.46,1671,50.66,0.22,24,1,2.38,1.07,0.32,0.77
0.3312,137,2654,17.24,1671,50.66,0.22,24,1,2.38,1.07,0.32,0.77
0.4315,137,2811,17.26,1671,50.66,0.22,24,1,2.37,1.45,0.32,0.77
0.5317,137,1675,17.62,1671,50.66,0.22,23,1,1.87,1.07,0.32,0.77
0.6319,137,2712,17.34,1671,50.66,0.22,24,1,2.37,1.03,0.0,0.77
0.7321,137,1669,16.74,1671,50.66,0.19,24,1,2.39,1.07,0.0,0.77
0.8324,137,2232,17.17,1671,50.66,0.19,24,1,2.37,1.07,0.0,0.77
0.9326,137,2752,17.38,1671,50.67,0.19,25,1,2.4,1.07,0.0,0.77
1.0328,137,2439,17.19,1671,50.67,0.22,24,1,2.38,1.07,0.32,0.77
1.1331,137,1668,17.24,1671,50.67,0.19,24,1,2.38,1.06,0.32,0.77
1.2336,137,4189,17.16,1657,50.67,0.19,24,1,1.91,1.07,0.32,0.77
1.3338,137,1667,16.89,1671,50.67,0.19,24,1,2.38,1.07,0.32,0.77
1.4341,137,1668,16.82,1671,50.67,0.19,24,1,2.39,1.07,0.32,0.77
1.5344,137,1672,17.42,1657,50.67,0.19,24,1,1.9,1.07,0.32,0.77
1.6347,137,2521,17.19,1671,50.67,0.19,24,1,2.39,1.06,0.32,0.77
1.735,137,2253,16.71,1671,50.67,0.19,25,1,2.38,1.07,0.32,0.77
1.8353,137,2068,17.23,1671,50.67,0.19,24,1,2.37,1.06,0.32,0.77
1.9355,137,1674,17.19,1671,50.67,0.19,24,1,2.38,1.07,0.32,0.77
2.0358,137,1671,17.5,1657,50.67,0.19,24,1,2.38,1.14,0.32,0.77
2.1361,137,1681,17.43,1671,50.67,0.19,24,1,2.38,1.5,0.32,0.77
2.2364,137,1666,17.24,1671,50.67,0.22,24,1,2.38,0.94,0.32,0.77
2.3366,137,2752,16.77,1671,50.67,0.19,24,1,2.37,1.07,0.32,0.77
