time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.033,0,45455,-0.11,0,50.12,0.03,29,88,0.0213,0.0128,-30.0,-30.0
0.1332,0,28302,-0.11,0,50.12,0.03,29,88,0.0212,0.0133,-30.0,-30.0
0.2334,0,45455,-0.06,0,50.12,0.03,29,88,0.0219,0.0126,-30.0,-30.0
0.3336,0,29412,0.09,0,50.12,0.03,29,88,0.0206,0.0123,-30.0,-30.0
0.4338,0,25641,-0.01,0,50.12,0.03,29,88,0.023,0.0124,-30.0,-30.0
0.534,0,30928,-0.03,0,50.12,0.03,29,88,0.0218,0.0113,-30.0,-30.0
0.6342,0,23256,-0.04,0,50.12,0.03,29,88,0.0212,0.0123,-30.0,-30.0
0.7344,0,31250,-0.03,0,50.12,0.03,29,88,0.0219,0.0128,-30.0,-30.0
0.8346,0,37037,-0.14,0,50.12,0.03,29,88,0.0219,0.0129,-30.0,-30.0
0.9348,0,38961,0.0,0,50.12,0.03,29,88,0.0217,0.0135,-30.0,-30.0
1.035,0,31915,0.12,0,50.12,0.03,29,88,0.022,0.0132,-30.0,-30.0
1.1353,0,22556,0.16,0,50.12,0.03,29,88,0.0213,0.0124,-30.0,-30.0
1.2355,0,20000,0.11,0,50.12,0.03,29,88,0.0216,0.0125,-30.0,-30.0
1.3356,0,18072,0.06,0,50.12,0.03,29,88,0.022,0.0125,-30.0,-30.0
1.4359,0,35714,0.02,0,50.11,0.03,28,88,0.0222,0.0134,-30.0,-30.0
1.536,0,47619,-0.01,0,50.12,0.03,29,88,0.0234,0.0101,-30.0,-30.0
1.6363,48,28037,0.05,500,50.1,0.06,29,88,0.0236,0.0101,-30.0,-30.0
1.7365,48,25210,2.94,400,50.12,0.06,29,88,0.0236,0.0101,-30.0,-30.0
1.8367,61,25210,2.95,257,50.11,0.06,29,88,0.0236,0.0095,-30.0,-30.0
1.9369,61,2836,0.74,142,50.11,0.06,29,88,0.0239,0.0095,-30.0,-30.0
2.0371,81,582,0.43,542,50.11,0.06,29,88,0.0245,0.0094,-30.0,-30.0
2.1373,81,582,2.78,357,50.12,0.06,29,88,0.0245,0.0071,-30.0,-30.0
2.2375,101,557,2.55,200,50.1,0.06,29,88,0.0255,0.0071,-30.0,-30.0
2.3377,101,557,0.61,342,50.11,0.06,29,88,0.0255,0.0036,-30.0,-30.0
