time_s,throttle,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pitch_hall,enc_deg,pitch_enc
12.8948,668,-8.31,4471,12.75,1.6,33,76,-1.54,0.0,
12.995,668,-8.32,4400,12.74,1.57,33,76,-1.2,0.0,
13.0951,668,-8.4,4371,12.75,1.54,33,76,-3.1,0.0,
13.1953,668,-8.74,4342,12.74,1.51,34,76,-0.78,0.0,
13.2955,668,-8.63,4371,12.73,1.51,33,76,-1.01,0.0,
13.3957,668,-8.69,4400,12.74,1.54,34,76,-2.94,0.0,
13.4958,668,-8.45,4428,12.74,1.6,33,76,-0.23,0.0,
13.596,668,-8.59,4442,12.74,1.57,33,76,-1.07,0.0,
13.6962,668,-8.55,4414,12.72,1.57,33,76,-2.24,0.0,
13.7964,668,-8.46,4385,12.73,1.54,34,76,-0.53,0.0,
13.8966,668,-8.52,4400,12.73,1.51,33,76,-1.07,0.0,
13.9967,668,-8.08,4457,12.73,1.54,33,76,-2.15,0.0,
14.0969,668,-8.26,4385,12.73,1.57,33,76,-1.19,0.0,
14.1971,668,-8.54,4371,12.72,1.57,33,76,-1.68,0.0,
14.2973,668,-8.45,4400,12.74,1.54,33,76,-1.92,0.0,
14.3974,668,-8.43,4357,12.74,1.54,33,76,-1.81,0.0,
14.4976,668,-8.69,4428,12.74,1.57,33,76,-1.7,0.0,
14.5977,668,-8.69,4428,12.74,1.57,34,76,-2.06,0.0,
14.698,668,-8.53,4442,12.74,1.6,33,76,-2.59,0.0,
14.7981,668,-8.18,4385,12.75,1.57,33,76,-2.13,0.0,
14.8983,668,-8.28,4371,12.74,1.54,34,77,-1.77,0.0,
14.9985,668,-8.33,4471,12.74,1.51,33,77,-3.23,0.0,
15.0986,668,-8.32,4471,12.74,1.54,33,77,-1.81,0.0,
15.1988,668,-8.36,4414,12.74,1.54,33,77,-1.35,0.0,
15.2989,668,-8.5,4385,12.74,1.51,33,77,-3.32,0.0,
15.3991,668,-8.38,4371,12.74,1.51,33,77,-1.2,0.0,
15.4992,668,-8.39,4371,12.73,1.54,33,77,-1.23,0.0,
15.5994,668,-8.35,4428,12.75,1.54,33,77,-3.17,0.0,
15.6996,723,-7.96,4485,12.73,1.64,33,77,-0.9,0.0,
15.7997,723,-7.8,4585,12.73,1.86,33,77,-2.96,0.0,
15.8999,723,-7.87,4671,12.74,1.99,33,77,-1.53,0.0,
16.0,723,-7.37,4700,12.73,2.09,33,77,-2.19,0.0,
16.1002,723,-7.13,4728,12.71,1.96,33,77,-1.38,0.0,
16.2003,723,-7.32,4828,12.74,1.89,33,77,-1.23,0.0,
16.3005,723,-7.1,4742,12.74,1.86,33,77,-2.44,0.0,
16.4006,723,-7.29,4771,12.74,1.86,33,77,-3.59,0.0,
16.5008,723,-7.4,4728,12.74,1.8,33,77,-3.91,0.0,
16.6009,723,-7.41,4771,12.73,1.77,34,77,-3.9,0.0,
16.7011,723,-7.71,4714,12.74,1.77,34,77,-3.61,0.0,
16.8012,723,-7.65,4757,12.74,1.8,34,77,-3.32,0.0,
16.9014,723,-7.58,4828,12.74,1.8,33,78,-3.0,0.0,
17.0015,723,-7.38,4742,12.73,1.77,33,78,-2.37,0.0,
17.1017,723,-7.38,4828,12.73,1.77,33,78,-2.09,0.0,
17.2018,723,-7.08,4742,12.74,1.77,33,78,-2.07,0.0,
17.3021,723,-7.19,4785,12.72,1.83,33,78,-2.08,0.0,
17.4023,723,-7.63,4814,12.73,1.77,33,78,-2.33,0.0,
17.5024,723,-7.37,4785,12.73,1.8,33,78,-2.22,0.0,
17.6025,723,-7.37,4814,12.74,1.73,33,78,-1.87,0.0,
17.7027,723,-7.57,4728,12.72,1.7,33,78,-1.47,0.0,
17.8029,723,-7.56,4828,12.74,1.73,33,78,-1.93,0.0,
17.903,723,-7.71,4728,12.74,1.73,34,78,-2.73,0.0,
18.0032,723,-7.46,4828,12.72,1.73,34,78,-3.69,0.0,
18.1033,723,-7.36,4742,12.73,1.73,33,78,-4.25,0.0,
18.2035,801,-7.32,4728,12.74,1.73,33,78,-4.31,0.0,
18.3036,801,-7.17,4957,12.71,2.12,33,78,-3.01,0.0,
18.4038,801,-6.96,5142,12.71,2.35,33,78,-1.97,0.0,
18.5039,801,-6.91,5200,12.73,2.47,33,78,-1.87,0.0,
18.604,801,-6.06,5228,12.72,2.54,34,78,-5.2,0.0,
18.7042,801,-4.93,5357,12.72,2.35,33,78,-3.18,0.0,
18.8044,801,-5.0,5314,12.74,2.18,34,78,-2.73,0.0,
18.9045,801,-4.86,5242,12.74,2.18,33,78,-2.28,0.0,
19.0047,801,-4.52,5242,12.74,2.12,33,79,-3.74,0.0,
19.1049,801,-4.55,5300,12.74,1.99,34,79,-5.5,0.0,
19.2051,801,-4.78,5314,12.73,2.02,34,79,-3.92,0.0,
19.3053,801,-4.75,5257,12.74,2.06,33,79,-2.95,0.0,
19.4055,801,-5.03,5314,12.72,2.09,33,79,-3.07,0.0,
19.5056,801,-4.95,5257,12.73,1.99,34,79,-2.17,0.0,
19.6058,801,-4.84,5314,12.73,1.89,34,79,-4.87,0.0,
19.706,801,-5.19,5342,12.74,1.83,33,79,-5.29,0.0,
19.8061,801,-5.58,5385,12.73,1.86,34,79,-3.62,0.0,
19.9063,801,-5.73,5328,12.74,1.89,33,79,-2.63,0.0,
20.0065,801,-5.25,5414,12.74,1.93,34,79,-3.2,0.0,
20.1066,801,-5.08,5300,12.72,2.02,33,79,-2.25,0.0,
20.2068,801,-5.11,5257,12.73,2.02,33,79,-3.89,0.0,
20.307,801,-5.09,5357,12.73,2.09,34,79,-5.57,0.0,
20.4072,801,-5.5,5285,12.73,2.09,34,79,-4.88,0.0,
20.5073,801,-5.87,5328,12.74,2.12,34,79,-3.28,0.0,
20.6075,801,-5.75,5285,12.74,2.06,34,79,-3.02,0.0,
20.7077,801,-5.84,5328,12.73,2.06,33,79,-3.23,0.0,
20.8079,801,-6.1,5314,12.74,2.06,33,79,-2.09,0.0,
20.908,801,-6.1,5428,12.72,2.06,33,79,-4.6,0.0,
21.0082,801,-5.73,5342,12.73,2.02,34,80,-5.78,0.0,
21.1084,801,-5.5,5342,12.72,2.02,33,80,-4.89,0.0,
21.2086,857,-5.66,5514,12.74,2.06,34,80,-3.75,0.0,
21.3088,857,-5.45,5471,12.7,2.28,33,80,-5.27,0.0,
21.4089,857,-4.76,5657,12.73,2.47,34,80,-3.48,0.0,
21.5091,857,-3.93,5628,12.73,2.64,33,80,-3.31,0.0,
21.6093,857,-3.71,5657,12.74,2.54,34,80,-5.72,0.0,
21.7095,857,-4.0,5771,12.73,2.41,34,80,-3.21,0.0,
21.8097,857,-3.61,5657,12.72,2.31,33,80,-5.26,0.0,
21.9099,857,-3.62,5657,12.75,2.28,33,80,-2.37,0.0,
22.0101,857,-4.08,5828,12.75,2.18,33,80,-5.03,0.0,
22.1103,857,-4.55,5685,12.76,2.12,33,80,-2.22,0.0,
22.2105,857,-5.0,5671,12.74,2.09,34,80,-4.77,0.0,
22.3106,857,-5.22,5700,12.74,2.06,33,80,-1.98,0.0,
22.4109,857,-5.17,5714,12.74,2.15,34,80,-4.61,0.0,
22.511,857,-4.85,5671,12.73,2.12,33,80,-1.97,0.0,
22.6112,857,-4.93,5714,12.74,2.09,33,80,-4.94,0.0,
22.7114,857,-4.91,5671,12.74,2.12,33,80,-2.41,0.0,
22.8116,857,-4.68,5685,12.74,2.12,34,80,-5.1,0.0,
22.9118,857,-5.04,5728,12.74,2.12,33,80,-2.59,0.0,
23.012,901,-4.85,5785,12.73,2.25,33,80,-5.69,0.0,
23.1121,901,-4.69,5885,12.73,2.38,33,81,-3.67,0.0,
23.2123,901,-4.48,5885,12.74,2.44,33,81,-3.37,0.0,
23.3125,901,-4.64,6014,12.75,2.54,33,81,-3.03,0.0,
23.4127,901,-4.61,6042,12.74,2.6,34,81,-2.6,0.0,
23.5128,901,-4.52,5857,12.72,2.47,33,81,-2.52,0.0,
23.613,901,-4.49,6071,12.72,2.41,34,81,-3.2,0.0,
23.7132,901,-4.08,6057,12.73,2.31,33,81,-3.27,0.0,
23.8133,901,-5.13,6028,12.74,2.25,34,81,-3.4,0.0,
23.9135,901,-5.02,5942,12.73,2.25,33,81,-3.83,0.0,
24.0137,901,-4.77,6071,12.73,2.15,34,81,-3.71,0.0,
24.1139,846,-4.99,6057,12.74,2.18,34,82,-3.78,0.0,
24.214,846,-4.98,5885,12.77,1.89,34,82,-2.7,0.0,
24.3142,846,-5.83,5871,12.73,1.83,34,82,-5.32,0.0,
24.4144,846,-6.55,5671,12.74,1.77,34,82,-3.69,0.0,
24.5145,846,-6.1,5628,12.74,1.7,33,82,-5.32,0.0,
24.6147,846,-5.66,5742,12.74,1.86,33,82,-3.43,0.0,
24.715,846,-5.56,5628,12.74,1.86,34,82,-5.14,0.0,
24.8151,846,-5.4,5614,12.72,1.93,34,82,-1.97,0.0,
24.9153,846,-5.63,5657,12.71,1.99,34,82,-3.71,0.0,
25.0155,846,-6.05,5628,12.75,2.06,33,82,-5.59,0.0,
25.1157,846,-5.71,5685,12.72,2.09,33,82,-3.03,0.0,
25.2158,846,-5.56,5685,12.72,2.12,34,82,-4.93,0.0,
25.316,846,-5.34,5628,12.74,2.06,34,82,-2.65,0.0,
25.4162,846,-5.68,5742,12.74,2.06,33,82,-3.72,0.0,
25.5164,846,-5.65,5628,12.74,2.09,33,82,-6.04,0.0,
25.6165,846,-5.49,5600,12.74,2.06,34,82,-2.56,0.0,
25.7167,846,-5.26,5714,12.7,2.06,34,82,-4.97,0.0,
25.8169,836,-5.28,5642,12.72,2.06,34,82,-3.74,0.0,
25.9171,836,-5.3,5628,12.74,2.06,33,82,-3.94,0.0,
26.0173,826,-5.43,5600,12.74,1.96,34,82,-5.57,0.0,
26.1174,826,-5.33,5528,12.74,1.86,34,82,-4.05,0.0,
26.2176,816,-5.41,5571,12.74,1.7,34,83,-2.82,0.0,
26.3178,816,-5.47,5514,12.74,1.64,34,83,-3.8,0.0,
26.4179,806,-5.27,5457,12.72,1.64,33,83,-3.78,0.0,
26.5181,806,-5.54,5428,12.73,1.7,34,83,-4.1,0.0,
26.6183,796,-5.52,5400,12.74,1.7,33,83,-4.21,0.0,
26.7185,796,-5.71,5314,12.73,1.77,34,83,-3.99,0.0,
26.8187,786,-5.95,5357,12.74,1.7,34,83,-3.31,0.0,
26.9189,786,-5.96,5285,12.74,1.7,33,83,-3.68,0.0,
27.019,776,-5.74,5242,12.74,1.64,33,83,-2.3,0.0,
27.1192,776,-6.02,5142,12.74,1.64,34,83,-5.68,0.0,
27.2194,766,-6.46,5128,12.73,1.64,34,83,-3.44,0.0,
27.3196,766,-6.56,5128,12.74,1.64,34,83,-2.61,0.0,
27.4197,756,-6.34,5185,12.75,1.67,34,83,-4.71,0.0,
27.5199,756,-6.12,5114,12.73,1.64,33,83,-2.66,0.0,
27.62,746,-6.18,5028,12.71,1.67,34,83,-3.55,0.0,
27.7202,746,-6.48,4928,12.76,1.6,34,83,-5.8,0.0,
27.8204,736,-6.64,4971,12.74,1.57,34,83,-2.66,0.0,
27.9206,736,-6.86,4971,12.73,1.6,33,83,-3.75,0.0,
28.0208,726,-6.68,4885,12.74,1.6,34,83,-3.41,0.0,
28.1209,726,-6.82,4857,12.75,1.64,34,83,-4.26,0.0,
28.2211,716,-6.7,4885,12.72,1.64,34,84,-5.14,0.0,
28.3213,716,-6.64,4771,12.74,1.6,34,84,-5.14,0.0,
28.4215,716,-6.39,4785,12.74,1.57,34,84,-4.86,0.0,
28.5217,706,-6.41,4728,12.74,1.54,34,84,-4.27,0.0,
28.6218,706,-6.69,4714,12.74,1.54,34,84,-3.29,0.0,
28.722,696,-6.59,4671,12.74,1.48,34,84,-3.36,0.0,
28.8222,696,-6.6,4642,12.74,1.41,34,84,-4.74,0.0,
28.9224,686,-6.78,4571,12.73,1.44,34,84,-4.29,0.0,
29.0225,686,-6.64,4571,12.73,1.48,34,84,-3.63,0.0,
29.1228,676,-6.75,4542,12.74,1.48,34,84,-5.04,0.0,
29.2229,676,-6.86,4471,12.74,1.44,34,84,-3.81,0.0,
29.3231,666,-6.52,4457,12.75,1.38,33,84,-4.65,0.0,
29.4233,666,-6.65,4357,12.74,1.38,34,84,-2.28,0.0,
29.5234,656,-6.7,4385,12.73,1.38,34,84,-2.92,0.0,
29.6236,656,-6.69,4385,12.74,1.35,34,84,-4.29,0.0,
29.7238,646,-6.65,4357,12.74,1.38,34,84,-4.45,0.0,
29.824,646,-7.06,4271,12.74,1.35,33,84,-2.18,0.0,
29.9242,636,-6.69,4300,12.74,1.32,33,84,-4.29,0.0,
30.0243,636,-6.72,4228,12.74,1.32,34,84,-4.55,0.0,
30.1245,626,-6.59,4171,12.74,1.25,34,84,-4.34,0.0,
30.2246,626,-6.49,4128,12.74,1.22,34,84,-4.42,0.0,
30.3248,616,-6.5,4200,12.73,1.22,34,84,-3.57,0.0,
30.4249,616,-6.27,4071,12.74,1.22,33,84,-1.33,0.0,
30.5251,606,-6.27,4071,12.74,1.15,33,84,-4.46,0.0,
30.6252,606,-6.07,4071,12.74,1.19,33,84,-2.82,0.0,
30.7254,596,-6.0,4014,12.73,1.09,34,84,-3.34,0.0,
30.8256,596,-5.76,3985,12.72,1.06,34,84,-3.12,0.0,
30.9257,586,-5.14,3885,12.74,0.99,34,84,-2.62,0.0,
31.0259,586,-4.79,3871,12.74,0.96,33,84,-2.22,0.0,
31.126,576,-4.86,3857,12.74,0.93,34,84,-2.56,0.0,
31.2262,576,-4.68,3842,12.74,0.93,34,84,-3.86,0.0,
31.3263,566,-4.34,3785,12.76,0.9,34,85,-2.3,0.0,
31.4265,566,-4.42,3771,12.74,0.86,34,85,-2.49,0.0,
31.5267,556,-4.2,3742,12.74,0.8,34,85,-3.02,0.0,
31.6268,556,-3.87,3714,12.74,0.8,34,85,-3.87,0.0,
31.727,546,-3.68,3671,12.74,0.83,34,85,-2.64,0.0,
31.8273,546,-3.24,3600,12.74,0.8,33,85,-1.89,0.0,
31.9275,536,-3.31,3642,12.74,0.8,34,85,-1.8,0.0,
32.0276,536,-3.4,3571,12.74,0.77,33,85,-1.84,0.0,
32.1278,526,-3.26,3528,12.74,0.74,34,85,-2.83,0.0,
32.2279,526,-3.34,3542,12.74,0.7,34,85,-3.98,0.0,
32.3281,516,-3.23,3471,12.74,0.7,34,85,-3.47,0.0,
32.4283,516,-3.14,3471,12.74,0.67,34,85,-2.5,0.0,
32.5284,506,-2.95,3414,12.74,0.64,34,85,-2.31,0.0,
32.6286,506,-2.89,3385,12.74,0.64,34,85,-3.53,0.0,
32.7287,496,-2.96,3357,12.74,0.64,33,85,-2.65,0.0,
32.8289,496,-2.94,3328,12.74,0.61,34,85,-3.12,0.0,
32.929,486,-2.84,3285,12.74,0.64,34,85,-3.12,0.0,
33.0292,486,-2.51,3285,12.74,0.61,34,85,-3.16,0.0,
33.1293,476,-2.2,3228,12.74,0.61,34,85,-2.81,0.0,
33.2295,476,-2.01,3200,12.74,0.57,34,85,-3.39,0.0,
33.3297,466,-1.73,3171,12.74,0.54,34,85,-2.97,0.0,
33.4298,466,-1.5,3142,12.74,0.54,34,85,-2.7,0.0,
33.53,456,-1.29,3128,12.74,0.54,34,85,-2.94,0.0,
33.6302,456,-1.08,3057,12.74,0.54,34,85,-3.31,0.0,
33.7304,446,-1.02,3028,12.74,0.48,34,85,-3.65,0.0,
33.8305,446,-0.88,3014,12.74,0.48,34,85,-3.6,0.0,
33.9307,436,-0.96,2985,12.75,0.48,34,85,-3.59,0.0,
34.0309,436,-0.9,2942,12.75,0.51,34,85,-3.38,0.0,
34.1311,426,-0.45,2914,12.75,0.48,34,85,-3.11,0.0,
34.2312,416,-0.35,2871,12.74,0.48,34,85,-2.92,0.0,
34.3314,416,-0.3,2828,12.76,0.45,34,85,-2.77,0.0,
34.4316,406,-0.24,2814,12.76,0.45,34,85,-3.5,0.0,
34.5317,406,-0.14,2771,12.75,0.41,33,85,-2.82,0.0,
34.6319,396,0.03,2728,12.76,0.41,34,85,-3.01,0.0,
34.7321,396,0.2,2714,12.76,0.41,34,85,-2.96,0.0,
34.8323,386,0.18,2657,12.76,0.41,34,85,-2.85,0.0,
34.9325,386,0.33,2614,12.76,0.41,34,85,-2.83,0.0,
35.0326,376,0.75,2600,12.76,0.41,34,85,-3.66,0.0,
35.1328,376,0.79,2571,12.76,0.41,34,85,-2.99,0.0,
35.233,366,0.93,2542,12.76,0.38,33,85,-3.0,0.0,
35.3331,366,1.09,2500,12.76,0.35,34,85,-3.39,0.0,
35.4333,356,0.95,2485,12.76,0.35,34,85,-3.58,0.0,
35.5335,356,1.04,2400,12.76,0.35,34,85,-3.47,0.0,
35.6336,346,0.92,2400,12.76,0.35,34,85,-3.61,0.0,
35.7338,346,0.84,2328,12.76,0.32,34,85,-3.49,0.0,
35.834,336,1.05,2328,12.76,0.32,34,85,-3.42,0.0,
35.9342,336,1.2,2285,12.76,0.32,33,85,-3.27,0.0,
36.0343,326,1.25,2257,12.76,0.32,33,85,-3.12,0.0,
36.1345,326,1.28,2214,12.76,0.32,34,85,-3.55,0.0,
36.2347,316,1.3,2185,12.76,0.32,34,85,-3.28,0.0,
36.3349,316,1.41,2157,12.76,0.32,34,85,-3.19,0.0,
36.435,306,1.36,2128,12.76,0.32,35,85,-3.34,0.0,
36.5352,306,1.28,2085,12.76,0.28,34,85,-3.39,0.0,
36.6354,296,1.49,2057,12.76,0.28,34,85,-3.33,0.0,
36.7356,296,1.39,2028,12.76,0.28,34,85,-3.41,0.0,
36.8357,286,1.47,2014,12.76,0.28,34,85,-3.41,0.0,
36.9359,286,1.61,1957,12.76,0.28,34,85,-3.46,0.0,
37.036,276,1.68,1928,12.76,0.28,34,85,-3.52,0.0,
37.1362,276,1.63,1900,12.76,0.28,34,85,-3.27,0.0,
37.2363,266,1.6,1842,12.76,0.25,35,85,-3.34,0.0,
37.3365,266,1.72,1814,12.76,0.25,34,85,-3.33,0.0,
37.4366,256,1.78,1785,12.76,0.25,34,85,-3.35,0.0,
37.5368,256,1.7,1742,12.76,0.25,34,85,-3.49,0.0,
37.6369,246,1.81,1700,12.76,0.25,34,85,-3.48,0.0,
37.7371,246,1.86,1657,12.76,0.22,34,85,-3.34,0.0,
37.8372,236,1.73,1614,12.76,0.22,34,85,-3.52,0.0,
37.9374,236,1.64,1585,12.76,0.22,34,85,-3.34,0.0,
38.0375,226,1.87,1542,12.76,0.22,34,85,-3.46,0.0,
