time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0503,114,876,7.21,871,44.6,0.16,28,217,0.4546,-0.4844,9.28,21.32
0.1506,114,876,7.03,871,44.59,0.16,28,217,0.4551,-0.4842,9.28,21.32
0.2508,114,875,7.06,871,44.58,0.16,27,217,0.4551,-0.4842,9.28,21.31
0.3511,114,876,7.23,871,44.58,0.16,28,217,0.4554,-0.4833,9.28,21.29
0.4513,114,876,7.31,871,44.58,0.16,28,217,0.4555,-0.4833,9.28,21.29
0.5515,114,876,7.24,871,44.58,0.16,28,217,0.4555,-0.4833,9.31,21.23
0.6518,114,877,7.18,871,44.59,0.16,28,217,0.4563,-0.4833,9.32,21.23
0.752,114,875,7.22,871,44.58,0.16,28,217,0.4566,-0.4833,9.32,21.23
0.8523,114,875,7.21,871,44.59,0.16,27,217,0.4566,-0.4835,9.4,21.23
0.9526,114,874,7.3,871,44.59,0.16,28,217,0.4566,-0.4846,9.43,21.23
1.0528,114,874,7.31,871,44.59,0.16,28,217,0.4566,-0.4846,9.43,21.24
1.1531,114,875,7.29,871,44.6,0.16,28,217,0.4566,-0.4846,9.43,21.32
1.2533,114,875,7.17,871,44.59,0.16,27,217,0.4563,-0.4852,9.43,21.32
1.3539,114,876,6.99,871,44.58,0.16,28,217,0.4555,-0.4846,9.43,21.32
1.4542,114,876,7.29,871,44.58,0.16,27,217,0.4553,-0.4845,9.4,21.32
1.5544,114,876,7.42,871,44.58,0.16,27,217,0.4553,-0.4845,9.32,21.32
1.6547,176,876,7.17,857,44.58,0.16,28,217,0.4548,-0.4845,9.3,21.32
1.7549,176,930,7.29,1542,44.57,0.28,28,217,0.4548,-0.4844,9.3,21.32
1.8551,176,1710,11.03,1800,44.57,0.35,28,217,0.456,-0.4836,9.3,21.32
1.9554,176,1861,20.41,2000,44.57,0.45,28,217,0.4555,-0.4814,9.3,21.31
2.0556,176,2042,27.91,2100,44.57,0.48,28,217,0.4548,-0.4768,9.25,21.25
2.1559,176,2117,33.05,2157,44.57,0.48,28,217,0.4551,-0.4762,9.28,21.1
2.2564,176,2158,39.46,2185,44.57,0.45,27,217,0.4548,-0.4749,9.28,20.77
2.3567,216,2203,40.57,2214,44.57,0.45,28,217,0.4537,-0.472,9.25,20.73
2.4569,216,2266,41.61,2500,44.56,0.51,27,217,0.4537,-0.471,9.25,20.64
2.5572,216,2676,43.73,2714,44.57,0.61,28,217,0.4535,-0.4677,9.14,20.43
