time_s,throttle,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pitch_hall,enc_deg,pitch_enc
17.2315,230,1.47,1614,12.72,0.16,34,14,-88.54,0.0,
17.3316,230,1.47,1614,12.72,0.16,34,14,-88.54,0.0,
17.4319,220,1.47,1614,12.72,0.16,34,14,-88.67,0.0,
17.5321,220,1.47,1614,12.72,0.16,34,14,-88.67,0.0,
17.6322,210,1.47,1614,12.72,0.16,34,14,-88.67,0.0,
17.7324,210,1.47,1614,12.72,0.16,34,14,-88.67,0.0,
17.8326,200,1.47,1614,12.72,0.16,34,14,-88.67,0.0,
17.9327,200,1.47,1614,12.72,0.16,34,14,-88.67,0.0,
18.0329,190,1.47,1614,12.72,0.16,34,14,-88.67,0.0,
18.1331,190,1.47,1257,12.72,0.12,33,14,-88.67,0.0,
18.2333,180,1.47,1257,12.72,0.12,33,14,-88.67,0.0,
18.3334,180,1.47,1257,12.72,0.12,33,14,-88.67,0.0,
18.4337,170,1.47,1257,12.72,0.12,33,14,-88.55,0.0,
18.5339,170,1.47,1257,12.72,0.12,33,14,-88.55,0.0,
18.634,160,1.47,1257,12.72,0.12,33,14,-88.55,0.0,
18.7342,160,1.47,1257,12.72,0.12,33,14,-88.55,0.0,
18.8344,150,1.68,1257,12.72,0.12,33,14,-88.55,0.0,
18.9345,150,1.68,1257,12.72,0.12,33,14,-88.55,0.0,
19.0347,140,1.68,1257,12.72,0.12,33,14,-88.55,0.0,
19.1349,140,1.68,900,12.73,0.09,33,14,-88.55,0.0,
19.2351,130,1.68,900,12.73,0.09,33,14,-88.55,0.0,
19.3352,130,1.68,900,12.73,0.09,33,14,-88.55,0.0,
19.4354,120,1.68,900,12.73,0.09,33,14,-88.66,0.0,
19.5356,120,1.68,900,12.73,0.09,33,14,-88.66,0.0,
19.6358,110,1.68,900,12.73,0.09,33,14,-88.66,0.0,
19.7359,110,1.68,900,12.73,0.09,33,14,-88.66,0.0,
19.8361,100,1.84,900,12.73,0.09,33,14,-88.66,0.0,
19.9363,100,1.84,900,12.73,0.09,33,14,-88.66,0.0,
20.0364,90,1.84,900,12.73,0.09,33,14,-88.66,0.0,
20.1366,90,1.84,571,12.72,0.06,34,14,-88.66,0.0,
20.2368,80,1.84,571,12.72,0.06,34,14,-88.66,0.0,
20.3369,80,1.84,571,12.72,0.06,34,14,-88.66,0.0,
20.4371,70,1.84,571,12.72,0.06,34,14,-88.2,0.0,
20.5373,70,1.84,571,12.72,0.06,34,14,-88.2,0.0,
20.6374,60,1.84,571,12.72,0.06,34,14,-88.2,0.0,
20.7376,60,1.84,571,12.72,0.06,34,14,-88.2,0.0,
20.8378,50,1.88,571,12.72,0.06,34,14,-88.2,0.0,
20.9379,50,1.88,571,12.72,0.06,34,14,-88.2,0.0,
21.0381,47,1.88,571,12.72,0.06,34,14,-88.2,0.0,
21.1383,50,1.88,214,12.72,0.03,34,14,-88.2,0.0,
21.2385,50,1.88,214,12.72,0.03,34,14,-88.2,0.0,
21.3386,50,1.88,214,12.72,0.03,34,14,-88.2,0.0,
21.4388,50,1.88,214,12.72,0.03,34,14,-88.69,0.0,
21.539,50,1.88,214,12.72,0.03,34,14,-88.69,0.0,
21.6392,50,1.88,214,12.72,0.03,34,14,-88.69,0.0,
21.7393,50,1.88,214,12.72,0.03,34,14,-88.69,0.0,
21.8395,50,2.11,214,12.72,0.03,34,14,-88.69,0.0,
21.9397,50,2.11,214,12.72,0.03,34,14,-88.69,0.0,
22.0398,50,2.11,214,12.72,0.03,34,14,-88.69,0.0,
22.14,50,2.11,385,12.72,0.19,33,14,-88.69,0.0,
22.2402,50,2.11,385,12.72,0.19,33,14,-88.69,0.0,
22.3403,50,2.11,385,12.72,0.19,33,14,-88.69,0.0,
22.4405,50,2.11,385,12.72,0.19,33,14,-88.47,0.0,
22.5407,50,2.11,385,12.72,0.19,33,14,-88.47,0.0,
22.6408,50,2.11,385,12.72,0.19,33,14,-88.47,0.0,
22.741,50,2.11,385,12.72,0.19,33,14,-88.47,0.0,
22.8413,50,1.91,385,12.72,0.19,33,14,-88.47,0.0,
22.9415,50,1.91,385,12.72,0.19,33,14,-88.47,0.0,
23.0417,0,1.91,385,12.72,0.19,33,14,-88.47,0.0,
23.1419,0,1.91,0,12.72,0.03,34,14,-88.47,0.0,
23.242,0,1.91,0,12.72,0.03,34,14,-88.47,0.0,
23.3422,0,1.91,0,12.72,0.03,34,14,-88.47,0.0,
23.4424,0,1.91,0,12.72,0.03,34,14,-88.36,0.0,
23.5426,0,1.91,0,12.72,0.03,34,14,-88.36,0.0,
23.6428,0,1.91,0,12.72,0.03,34,14,-88.36,0.0,
23.7429,0,1.91,0,12.72,0.03,34,14,-88.36,0.0,
