time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg,enc_deg,pitch_enc
4.8072,353,0,-14.79,2042,24.28,0.32,29,19,0.0,0.0,-20.0,-20.0,356.309,-0.82
4.9075,353,0,-14.98,2042,24.27,0.32,29,19,0.0,0.0,-20.0,-20.0,356.309,-0.82
5.0079,353,0,-15.0,2042,24.27,0.28,29,19,0.0,0.0,-20.0,-20.0,356.396,-0.54
5.1081,353,0,-15.05,2042,24.27,0.25,29,19,0.0,0.0,-20.0,-20.0,356.396,-0.54
5.2084,353,0,-15.08,2042,24.27,0.25,29,19,0.0,0.0,-20.0,-20.0,356.484,-0.27
5.3087,353,0,-14.8,2042,24.27,0.25,29,19,0.0,0.0,-20.0,-20.0,356.572,0.0
5.409,376,0,-14.66,2128,24.27,0.28,29,19,0.0,0.0,-20.0,-20.0,356.66,0.27
5.5092,376,0,-14.64,2171,24.27,0.32,29,19,0.0,0.0,-20.0,-20.0,356.66,0.27
5.6096,376,0,-14.52,2171,24.27,0.32,29,19,0.0,0.0,-20.0,-20.0,356.66,0.27
5.7099,376,0,-14.85,2171,24.28,0.35,28,19,0.0,0.0,-20.0,-20.0,356.66,0.27
5.8102,376,0,-15.0,2171,24.29,0.32,28,19,0.0,0.0,-20.0,-20.0,356.572,0.0
5.9105,376,0,-14.94,2171,24.28,0.28,29,19,0.0,0.0,-20.0,-20.0,356.66,0.27
6.0108,376,0,-15.07,2171,24.27,0.28,28,19,0.0,0.0,-20.0,-20.0,356.66,0.27
6.1111,421,0,-14.99,2171,24.27,0.28,29,19,0.0,0.0,-20.0,-20.0,356.748,0.54
6.2114,421,0,-14.87,2271,24.27,0.32,28,19,0.0,0.0,-20.0,-20.0,356.836,0.81
6.3117,421,0,-14.64,2457,24.27,0.41,29,19,0.0,0.0,-20.0,-20.0,356.836,0.81
6.412,421,0,-14.16,2471,24.27,0.41,29,19,0.0,0.0,-20.0,-20.0,356.66,0.27
6.5123,421,0,-15.01,2471,24.27,0.41,29,19,0.0,0.0,-20.0,-20.0,356.836,0.81
6.6127,421,0,-15.52,2471,24.29,0.35,29,19,0.0,0.0,-20.0,-20.0,356.748,0.54
6.713,421,0,-15.66,2471,24.26,0.35,29,19,0.0,0.0,-20.0,-20.0,356.66,0.27
6.8133,421,0,-15.67,2471,24.26,0.35,29,19,0.0,0.0,-20.0,-20.0,356.836,0.81
6.9136,421,0,-15.81,2471,24.27,0.35,29,19,0.0,0.0,-20.0,-20.0,356.748,0.54
7.0139,421,0,-15.83,2457,24.27,0.35,29,19,0.0,0.0,-20.0,-20.0,356.66,0.27
7.1142,421,0,-15.93,2471,24.27,0.32,29,19,0.0,0.0,-20.0,-20.0,356.924,1.07
7.2145,421,0,-15.86,2471,24.27,0.32,29,19,0.0,0.0,-20.0,-20.0,356.924,1.07
7.3148,421,0,-15.87,2471,24.26,0.32,28,19,0.0,0.0,-20.0,-20.0,356.924,1.07
7.4151,421,0,-15.77,2471,24.27,0.32,28,19,0.0,0.0,-20.0,-20.0,356.748,0.54
7.5153,421,0,-15.91,2471,24.29,0.32,29,19,0.0,0.0,-20.0,-20.0,356.924,1.07
7.6156,421,0,-15.68,2471,24.27,0.32,28,19,0.0,0.0,-20.0,-20.0,356.924,1.07
7.7159,421,0,-15.64,2471,24.27,0.32,29,19,0.0,0.0,-20.0,-20.0,356.836,0.81
7.8161,421,0,-15.57,2471,24.27,0.32,29,19,0.0,0.0,-20.0,-20.0,356.836,0.81
7.9164,421,0,-15.59,2471,24.27,0.35,29,19,0.0,0.0,-20.0,-20.0,356.924,1.07
8.0167,461,0,-15.53,2628,24.25,0.41,29,19,0.0,0.0,-20.0,-20.0,356.924,1.07
8.1169,461,0,-15.29,2671,24.27,0.41,29,19,0.0,0.0,-20.0,-20.0,356.836,0.81
8.2171,461,0,-14.96,2671,24.27,0.41,29,19,0.0,0.0,-20.0,-20.0,356.836,0.81
8.3174,461,0,-14.47,2671,24.28,0.45,28,19,0.0,0.0,-20.0,-20.0,356.924,1.07
8.4177,461,0,-12.92,2671,24.28,0.38,29,19,0.0,0.0,-20.0,-20.0,356.924,1.07
8.518,461,0,-12.7,2685,24.27,0.38,29,19,0.0,0.0,-20.0,-20.0,356.924,1.07
8.6182,461,0,-12.67,2671,24.27,0.38,28,19,0.0,0.0,-20.0,-20.0,357.012,1.34
8.7184,461,0,-12.58,2671,24.27,0.38,28,19,0.0,0.0,-20.0,-20.0,357.188,1.86
8.8188,461,0,-12.5,2671,24.28,0.38,29,19,0.0,0.0,-20.0,-20.0,357.188,1.86
8.919,461,0,-12.54,2671,24.27,0.38,29,19,0.0,0.0,-20.0,-20.0,357.188,1.86
9.0193,461,0,-12.72,2671,24.27,0.35,29,19,0.0,0.0,-20.0,-20.0,357.188,1.86
9.1195,461,0,-12.75,2671,24.27,0.35,29,19,0.0,0.0,-20.0,-20.0,357.275,2.12
9.2198,461,0,-12.8,2671,24.27,0.35,30,19,0.0,0.0,-20.0,-20.0,357.1,1.6
9.3201,461,0,-13.06,2671,24.27,0.35,30,19,0.0,0.0,-20.0,-20.0,357.188,1.86
9.4203,461,0,-13.24,2671,24.27,0.35,29,19,0.0,0.0,-20.0,-20.0,357.188,1.86
9.5206,512,0,-13.23,2671,24.27,0.35,29,19,0.0,0.0,-20.0,-20.0,357.1,1.6
9.6209,512,0,-12.97,2857,24.25,0.41,28,19,0.0,0.0,-20.0,-20.0,357.1,1.6
9.7211,512,0,-12.51,2985,24.26,0.48,28,19,0.0,0.0,-20.0,-20.0,357.1,1.6
9.8214,512,0,-11.81,2985,24.28,0.48,29,19,0.0,0.0,-20.0,-20.0,357.012,1.34
9.9217,512,0,-12.62,3000,24.27,0.51,29,19,0.0,0.0,-20.0,-20.0,356.66,0.27
10.022,512,0,-14.13,2971,24.28,0.48,29,19,0.0,0.0,-20.0,-20.0,357.012,1.34
10.1223,512,0,-13.54,3014,24.27,0.45,29,19,0.0,0.0,-20.0,-20.0,357.275,2.12
10.2227,512,0,-13.39,2985,24.29,0.41,29,19,0.0,0.0,-20.0,-20.0,357.012,1.34
10.3229,512,0,-13.17,3014,24.27,0.41,29,19,0.0,0.0,-20.0,-20.0,357.012,1.34
10.4232,512,0,-13.24,2985,24.27,0.41,29,19,0.0,0.0,-20.0,-20.0,357.363,2.38
10.5235,512,0,-13.74,2985,24.29,0.41,29,19,0.0,0.0,-20.0,-20.0,357.363,2.38
10.6238,563,0,-14.12,3228,24.24,0.51,29,19,0.0,0.0,-20.0,-20.0,357.1,1.6
10.7241,563,0,-14.5,3314,24.27,0.57,29,19,0.0,0.0,-20.0,-20.0,356.836,0.81
10.8245,563,0,-13.42,3328,24.27,0.57,29,19,0.0,0.0,-20.0,-20.0,357.275,2.12
10.9247,563,0,-12.21,3328,24.27,0.57,28,19,0.0,0.0,-20.0,-20.0,357.012,1.34
11.025,563,0,-11.83,3342,24.27,0.51,29,19,0.0,0.0,-20.0,-20.0,356.924,1.07
11.1254,563,0,-11.87,3328,24.27,0.48,29,19,0.0,0.0,-20.0,-20.0,357.188,1.86
11.2257,563,0,-11.76,3328,24.28,0.48,29,19,0.0,0.0,-20.0,-20.0,357.012,1.34
11.326,563,0,-11.41,3342,24.27,0.45,29,19,0.0,0.0,-20.0,-20.0,357.012,1.34
11.4263,626,0,-11.6,3342,24.27,0.48,29,19,0.0,0.0,-20.0,-20.0,356.748,0.54
11.5266,626,0,-11.49,3600,24.24,0.57,30,19,0.0,0.0,-20.0,-20.0,357.1,1.6
11.627,626,0,-11.36,3671,24.29,0.64,29,19,0.0,0.0,-20.0,-20.0,356.836,0.81
11.7272,626,0,-7.03,3685,24.28,0.64,29,19,0.0,0.0,-20.0,-20.0,356.924,1.07
11.8276,626,0,-5.81,3685,24.27,0.67,29,19,0.0,0.0,-20.0,-20.0,357.012,1.34
11.9279,626,0,-4.44,3671,24.27,0.61,29,19,0.0,0.0,-20.0,-20.0,357.1,1.6
12.0283,626,0,-4.03,3671,24.27,0.57,29,20,0.0,0.0,-20.0,-20.0,357.188,1.86
12.1285,626,0,-4.06,3685,24.27,0.57,29,20,0.0,0.0,-20.0,-20.0,357.188,1.86
12.2288,626,0,-3.59,3685,24.27,0.57,30,20,0.0,0.0,-20.0,-20.0,357.188,1.86
12.3291,626,0,-3.41,3671,24.27,0.54,28,20,0.0,0.0,-20.0,-20.0,357.1,1.6
12.4294,683,0,-3.27,3671,24.27,0.54,29,20,0.0,0.0,-20.0,-20.0,357.1,1.6
12.5297,683,0,-2.92,3985,24.24,0.7,29,20,0.0,0.0,-20.0,-20.0,357.188,1.86
12.6301,683,0,-2.0,4042,24.27,0.77,29,20,0.0,0.0,-20.0,-20.0,357.363,2.38
12.7304,683,0,-0.39,4028,24.27,0.77,29,20,0.0,0.0,-20.0,-20.0,357.188,1.86
12.8307,683,0,0.26,4028,24.27,0.83,29,20,0.0,0.0,-20.0,-20.0,357.715,3.41
12.931,683,0,0.75,4028,24.28,0.7,29,20,0.0,0.0,-20.0,-20.0,357.539,2.9
13.0313,683,0,1.5,4028,24.28,0.64,29,20,0.0,0.0,-20.0,-20.0,357.539,2.9
13.1317,683,0,2.09,4042,24.27,0.64,30,20,0.0,0.0,-20.0,-20.0,357.363,2.38
13.2321,683,0,3.12,4028,24.29,0.64,28,20,0.0,0.0,-20.0,-20.0,357.627,3.15
13.3324,683,0,3.17,4028,24.29,0.61,29,20,0.0,0.0,-20.0,-20.0,357.539,2.9
13.4327,683,0,2.91,4028,24.27,0.61,30,20,0.0,0.0,-20.0,-20.0,357.363,2.38
13.533,683,0,3.18,4028,24.29,0.61,29,20,0.0,0.0,-20.0,-20.0,357.188,1.86
13.6333,683,0,1.57,4028,24.27,0.64,29,20,0.0,0.0,-20.0,-20.0,357.188,1.86
13.7336,683,0,0.14,4014,24.27,0.67,29,20,0.0,0.0,-20.0,-20.0,357.363,2.38
13.834,683,0,0.73,4028,24.27,0.7,29,20,0.0,0.0,-20.0,-20.0,357.363,2.38
13.9343,683,0,1.27,4028,24.28,0.67,29,20,0.0,0.0,-20.0,-20.0,357.188,1.86
14.0346,683,0,1.41,4028,24.28,0.67,29,20,0.0,0.0,-20.0,-20.0,357.012,1.34
14.1348,683,0,2.37,4028,24.28,0.64,29,20,0.0,0.0,-20.0,-20.0,357.539,2.9
14.2351,683,0,2.68,4014,24.29,0.57,30,20,0.0,0.0,-20.0,-20.0,357.363,2.38
14.3354,683,0,2.51,4028,24.27,0.61,28,20,0.0,0.0,-20.0,-20.0,357.275,2.12
14.4357,683,0,2.42,4028,24.26,0.67,29,20,0.0,0.0,-20.0,-20.0,357.627,3.15
14.5361,683,0,2.95,4028,24.28,0.64,29,20,0.0,0.0,-20.0,-20.0,357.539,2.9
14.6364,683,0,3.37,4028,24.27,0.64,30,20,0.0,0.0,-20.0,-20.0,357.539,2.9
14.7366,683,0,3.62,4014,24.27,0.67,29,20,0.0,0.0,-20.0,-20.0,357.539,2.9
14.837,683,0,4.23,4028,24.27,0.61,29,20,0.0,0.0,-20.0,-20.0,357.627,3.15
14.9373,683,0,5.7,4028,24.27,0.64,29,20,0.0,0.0,-20.0,-20.0,357.627,3.15
15.0377,683,0,5.74,4028,24.28,0.67,29,20,0.0,0.0,-20.0,-20.0,357.451,2.64
15.138,683,0,5.78,4028,24.28,0.64,29,20,0.0,0.0,-20.0,-20.0,357.275,2.12
15.2383,683,0,6.34,4014,24.27,0.67,30,20,0.0,0.0,-20.0,-20.0,357.275,2.12
15.3386,683,0,5.98,4028,24.27,0.64,29,20,0.0,0.0,-20.0,-20.0,357.451,2.64
15.4389,723,0,6.25,4028,24.27,0.67,29,20,0.0,0.0,-20.0,-20.0,357.275,2.12
15.5392,723,0,7.07,4228,24.25,0.83,29,20,0.0,0.0,-20.0,-20.0,357.275,2.12
15.6395,723,0,7.77,4271,24.27,0.83,29,20,0.0,0.0,-20.0,-20.0,357.979,4.16
15.7398,723,0,7.94,4300,24.26,0.86,29,20,0.0,0.0,-20.0,-20.0,357.627,3.15
15.8402,723,0,4.71,4285,24.27,0.83,30,20,0.0,0.0,-20.0,-20.0,357.715,3.41
15.9405,723,0,4.03,4271,24.27,0.74,29,20,0.0,0.0,-20.0,-20.0,357.539,2.9
16.0409,723,0,5.21,4300,24.27,0.74,30,20,0.0,0.0,-20.0,-20.0,357.275,2.12
16.1412,723,0,6.74,4300,24.26,0.7,29,20,0.0,0.0,-20.0,-20.0,357.451,2.64
16.2415,723,0,7.94,4314,24.26,0.7,29,20,0.0,0.0,-20.0,-20.0,357.188,1.86
16.3418,723,0,7.59,4285,24.27,0.74,29,20,0.0,0.0,-20.0,-20.0,357.188,1.86
16.4421,723,0,6.81,4242,24.27,0.7,29,20,0.0,0.0,-20.0,-20.0,357.188,1.86
16.5424,762,0,6.94,4314,24.26,0.7,29,20,0.0,0.0,-20.0,-20.0,357.891,3.91
16.6427,762,0,8.09,4528,24.27,0.83,29,20,0.0,0.0,-20.0,-20.0,357.539,2.9
16.743,762,0,13.76,4514,24.29,0.86,30,20,0.0,0.0,-20.0,-20.0,357.539,2.9
16.8433,762,0,23.76,4514,24.29,0.9,29,20,0.0,0.0,-20.0,-20.0,357.803,3.66
16.9436,762,0,31.41,4500,24.27,0.93,30,20,0.0,0.0,-20.0,-20.0,356.924,1.07
17.044,762,0,35.82,4571,24.27,0.8,29,20,0.0,0.0,-20.0,-20.0,357.627,3.15
17.1444,762,0,38.68,4514,24.27,0.8,30,21,0.0,0.0,-20.0,-20.0,357.275,2.12
17.2446,762,0,41.49,4514,24.28,0.8,29,21,0.0,0.0,-20.0,-20.0,357.275,2.12
17.3449,762,0,44.36,4528,24.27,0.8,29,21,0.0,0.0,-20.0,-20.0,357.363,2.38
17.4453,762,0,48.79,4557,24.26,0.8,29,21,0.0,0.0,-20.0,-20.0,357.803,3.66
17.5456,762,0,49.04,4528,24.26,0.8,29,21,0.0,0.0,-20.0,-20.0,357.803,3.66
17.6459,762,0,49.14,4514,24.27,0.8,29,21,0.0,0.0,-20.0,-20.0,357.803,3.66
17.7462,762,0,51.82,4542,24.26,0.83,30,21,0.0,0.0,-20.0,-20.0,357.188,1.86
17.8465,762,0,55.06,4514,24.27,0.83,29,21,0.0,0.0,-20.0,-20.0,358.066,4.41
17.9468,762,0,58.67,4542,24.27,0.83,29,21,0.0,0.0,-20.0,-20.0,356.924,1.07
18.0472,762,0,62.1,4485,24.29,0.83,29,21,0.0,0.0,-20.0,-20.0,356.924,1.07
18.1475,762,0,66.65,4528,24.26,0.83,29,21,0.0,0.0,-20.0,-20.0,357.539,2.9
18.2478,762,0,74.89,4542,24.27,0.83,29,21,0.0,0.0,-20.0,-20.0,357.539,2.9
18.3481,762,0,78.08,4528,24.27,0.83,29,21,0.0,0.0,-20.0,-20.0,357.363,2.38
18.4484,762,0,79.87,4528,24.27,0.86,29,21,0.0,0.0,-20.0,-20.0,357.451,2.64
18.5487,762,0,83.58,4528,24.27,0.86,29,21,0.0,0.0,-20.0,-20.0,357.451,2.64
18.649,797,0,87.87,4557,24.26,0.86,30,21,0.0,0.0,-20.0,-20.0,357.451,2.64
18.7493,797,0,90.35,4528,24.26,0.9,30,21,0.0,0.0,-20.0,-20.0,356.924,1.07
18.8496,797,0,91.07,4728,24.26,0.99,30,21,0.0,0.0,-20.0,-20.0,356.924,1.07
18.95,797,0,89.76,4685,24.27,1.06,29,21,0.0,0.0,-20.0,-20.0,357.188,1.86
19.0504,797,0,127.14,4728,24.27,1.09,29,21,0.0,0.0,-20.0,-20.0,357.539,2.9
19.1507,797,0,133.29,4742,24.28,1.09,29,21,0.0,0.0,-20.0,-20.0,358.154,4.66
19.251,797,0,134.52,4700,24.28,0.99,29,21,0.0,0.0,-20.0,-20.0,358.154,4.66
19.3513,797,0,135.33,4642,24.27,0.96,29,21,0.0,0.0,-20.0,-20.0,357.1,1.6
19.4516,797,0,139.23,4728,24.27,0.96,30,21,0.0,0.0,-20.0,-20.0,357.451,2.64
19.5519,797,0,144.39,4685,24.27,0.99,30,21,0.0,0.0,-20.0,-20.0,358.066,4.41
19.6522,797,0,149.78,4671,24.27,1.06,30,21,0.0,0.0,-20.0,-20.0,356.924,1.07
19.7525,797,0,155.64,4685,24.27,1.06,29,21,0.0,0.0,-20.0,-20.0,356.924,1.07
19.8528,797,0,163.01,4657,24.27,1.06,29,21,0.0,0.0,-20.0,-20.0,356.66,0.27
19.9531,797,0,163.83,4685,24.27,1.09,29,21,0.0,0.0,-20.0,-20.0,356.924,1.07
20.0535,797,0,163.33,4657,24.26,1.06,30,21,0.0,0.0,-20.0,-20.0,356.572,0.0
20.1538,787,0,166.12,4700,24.26,1.09,30,21,0.0,0.0,-20.0,-20.0,358.506,5.64
20.2541,787,0,170.97,4685,24.26,1.09,29,21,0.0,0.0,-20.0,-20.0,359.209,7.55
20.3544,777,0,176.3,4600,24.27,1.06,29,21,0.0,0.0,-20.0,-20.0,357.275,2.12
20.4548,777,0,179.32,4585,24.26,1.03,29,21,0.0,0.0,-20.0,-20.0,357.188,1.86
20.5551,767,0,173.53,4542,24.26,1.03,29,21,0.0,0.0,-20.0,-20.0,357.188,1.86
20.6554,767,0,168.74,4528,24.26,0.99,28,21,0.0,0.0,-20.0,-20.0,357.012,1.34
20.7557,757,0,162.88,4471,24.28,0.96,30,21,0.0,0.0,-20.0,-20.0,357.012,1.34
20.856,757,0,161.51,4514,24.26,0.96,29,21,0.0,0.0,-20.0,-20.0,357.1,1.6
20.9563,747,0,156.94,4471,24.29,0.93,30,21,0.0,0.0,-20.0,-20.0,357.979,4.16
21.0566,747,0,154.07,4457,24.27,0.93,29,21,0.0,0.0,-20.0,-20.0,356.66,0.27
21.1569,737,0,146.81,4442,24.28,0.93,30,21,0.0,0.0,-20.0,-20.0,357.891,3.91
21.2572,737,0,142.91,4385,24.26,0.93,28,22,0.0,0.0,-20.0,-20.0,357.803,3.66
21.3575,727,0,135.39,4328,24.27,0.9,30,22,0.0,0.0,-20.0,-20.0,357.803,3.66
21.4578,727,0,130.33,4357,24.29,0.86,30,22,0.0,0.0,-20.0,-20.0,356.924,1.07
21.5582,717,0,120.84,4285,24.28,0.83,30,22,0.0,0.0,-20.0,-20.0,358.418,5.4
21.6584,717,0,117.51,4285,24.27,0.8,30,22,0.0,0.0,-20.0,-20.0,357.539,2.9
21.7588,707,0,113.0,4242,24.28,0.8,30,22,0.0,0.0,-20.0,-20.0,357.715,3.41
21.8591,707,0,111.09,4214,24.27,0.77,29,22,0.0,0.0,-20.0,-20.0,357.715,3.41
21.9594,697,0,108.2,4142,24.27,0.8,30,22,0.0,0.0,-20.0,-20.0,357.275,2.12
22.0597,697,0,107.03,4128,24.27,0.77,30,22,0.0,0.0,-20.0,-20.0,358.594,5.88
22.16,687,0,104.27,4057,24.27,0.77,29,22,0.0,0.0,-20.0,-20.0,357.188,1.86
22.2603,687,0,103.08,4057,24.27,0.77,29,22,0.0,0.0,-20.0,-20.0,357.188,1.86
22.3606,677,0,99.99,4042,24.27,0.77,30,22,0.0,0.0,-20.0,-20.0,356.924,1.07
22.4609,677,0,97.58,4028,24.27,0.74,30,22,0.0,0.0,-20.0,-20.0,357.012,1.34
22.5612,667,0,94.51,3971,24.27,0.7,30,22,0.0,0.0,-20.0,-20.0,357.275,2.12
22.6616,667,0,92.47,3914,24.27,0.67,30,22,0.0,0.0,-20.0,-20.0,359.121,7.32
22.7619,657,0,89.54,3900,24.27,0.67,29,22,0.0,0.0,-20.0,-20.0,357.275,2.12
22.8622,657,0,88.47,3900,24.27,0.67,30,22,0.0,0.0,-20.0,-20.0,357.275,2.12
22.9625,647,0,86.89,3842,24.29,0.7,30,22,0.0,0.0,-20.0,-20.0,357.539,2.9
23.0629,647,0,86.73,3857,24.29,0.67,30,22,0.0,0.0,-20.0,-20.0,357.539,2.9
23.1632,637,0,83.79,3800,24.29,0.64,30,22,0.0,0.0,-20.0,-20.0,357.188,1.86
23.2635,637,0,83.56,3771,24.28,0.61,30,22,0.0,0.0,-20.0,-20.0,357.979,4.16
23.3638,627,0,82.26,3714,24.26,0.61,29,22,0.0,0.0,-20.0,-20.0,357.363,2.38
23.4641,627,0,80.39,3714,24.26,0.57,30,22,0.0,0.0,-20.0,-20.0,357.539,2.9
23.5645,617,0,73.72,3671,24.27,0.57,30,22,0.0,0.0,-20.0,-20.0,357.539,2.9
23.6649,617,0,69.19,3671,24.27,0.57,30,22,0.0,0.0,-20.0,-20.0,357.539,2.9
23.7652,607,0,63.25,3642,24.29,0.54,30,22,0.0,0.0,-20.0,-20.0,357.891,3.91
23.8655,607,0,48.9,3614,24.28,0.54,30,22,0.0,0.0,-20.0,-20.0,357.891,3.91
23.9657,597,0,45.0,3571,24.27,0.54,30,22,0.0,0.0,-20.0,-20.0,357.012,1.34
24.066,597,0,39.53,3557,24.27,0.54,30,22,0.0,0.0,-20.0,-20.0,357.627,3.15
24.1663,587,0,35.94,3514,24.27,0.54,29,22,0.0,0.0,-20.0,-20.0,358.418,5.4
24.2666,587,0,30.81,3514,24.27,0.51,30,22,0.0,0.0,-20.0,-20.0,357.803,3.66
24.367,577,0,27.75,3457,24.28,0.48,30,22,0.0,0.0,-20.0,-20.0,357.539,2.9
24.4673,577,0,23.83,3428,24.26,0.48,30,22,0.0,0.0,-20.0,-20.0,357.715,3.41
24.5676,567,0,21.22,3414,24.26,0.48,30,22,0.0,0.0,-20.0,-20.0,357.451,2.64
24.668,567,0,19.11,3385,24.27,0.48,29,22,0.0,0.0,-20.0,-20.0,357.451,2.64
24.7683,557,0,16.29,3371,24.28,0.48,30,22,0.0,0.0,-20.0,-20.0,357.891,3.91
24.8686,557,0,15.65,3342,24.28,0.48,30,22,0.0,0.0,-20.0,-20.0,358.33,5.15
24.9689,547,0,15.72,3300,24.28,0.48,30,22,0.0,0.0,-20.0,-20.0,357.188,1.86
25.0693,547,0,15.92,3285,24.26,0.48,30,22,0.0,0.0,-20.0,-20.0,357.979,4.16
25.1696,537,0,15.82,3257,24.27,0.48,30,22,0.0,0.0,-20.0,-20.0,357.891,3.91
25.2702,537,0,16.35,3228,24.29,0.45,30,22,0.0,0.0,-20.0,-20.0,358.594,5.88
25.3705,527,0,17.65,3157,24.29,0.45,30,22,0.0,0.0,-20.0,-20.0,358.506,5.64
