time_s,throttle,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pitch_hall,enc_deg,pitch_enc
13.9775,1047,4.76,6828,12.73,3.12,33,10,-0.78,0.0,
14.0777,1047,4.39,6828,12.73,3.18,33,10,-6.46,0.0,
14.1778,1047,3.67,6857,12.73,3.18,33,10,-1.77,0.0,
14.278,1047,3.55,6714,12.73,3.25,33,10,0.93,0.0,
14.3782,1047,2.7,6728,12.73,3.21,33,10,-4.58,0.0,
14.4784,1047,3.59,6771,12.73,3.28,33,10,-3.73,0.0,
14.5786,1047,3.43,6800,12.74,3.25,34,10,0.83,0.0,
14.6788,1047,4.37,6757,12.73,3.25,34,10,-1.88,0.0,
14.779,1047,5.16,6728,12.71,3.28,33,10,-5.77,0.0,
14.8792,1047,4.81,6757,12.69,3.31,34,10,-1.4,0.0,
14.9794,1001,4.39,6728,12.72,3.34,34,11,1.16,0.0,
15.0796,1001,4.84,6685,12.72,3.15,33,11,-1.89,0.0,
15.1798,1001,4.91,6571,12.73,2.92,33,11,-2.89,0.0,
15.28,1001,5.23,6571,12.73,2.76,34,11,-1.94,0.0,
15.3802,1001,6.09,6500,12.74,2.64,33,11,-0.77,0.0,
15.4804,1001,7.45,6600,12.74,2.6,34,11,0.29,0.0,
15.5806,1001,7.32,6585,12.73,2.7,33,11,0.92,0.0,
15.6807,1001,6.96,6528,12.74,2.76,33,11,0.8,0.0,
15.781,1001,7.12,6585,12.71,2.64,34,11,0.35,0.0,
15.8811,1001,7.31,6557,12.72,2.7,33,11,-0.19,0.0,
15.9813,1001,7.73,6614,12.74,2.7,34,11,-1.36,0.0,
16.0815,1001,8.55,6585,12.74,2.67,33,12,-2.9,0.0,
16.1817,1001,8.59,6628,12.74,2.67,34,12,-4.16,0.0,
16.2819,1001,7.86,6585,12.73,2.64,33,12,-4.9,0.0,
16.3821,1001,7.75,6585,12.7,2.73,33,12,-4.95,0.0,
16.4822,1001,8.36,6571,12.72,2.67,34,12,-5.42,0.0,
16.5824,1001,8.36,6542,12.74,2.73,33,12,-4.73,0.0,
16.6826,1001,7.52,6628,12.73,2.67,33,12,-3.88,0.0,
16.7827,1001,7.68,6614,12.75,2.64,34,12,-2.68,0.0,
16.8829,768,8.47,6571,12.74,2.64,34,12,-1.58,0.0,
16.9831,768,7.93,6257,14.09,2.28,33,12,-1.41,0.0,
17.0833,768,7.91,5785,13.41,1.64,33,13,-0.04,0.0,
17.1835,768,8.31,5585,12.85,1.12,33,13,-3.75,0.0,
17.2837,768,11.29,5271,12.7,0.57,34,13,-4.28,0.0,
17.3839,768,16.17,5142,12.73,0.74,34,13,-0.28,0.0,
17.4841,768,20.43,5171,12.74,1.19,34,13,-3.97,0.0,
17.5843,768,22.74,5128,12.74,1.54,33,13,-1.02,0.0,
17.6844,768,22.32,5085,12.72,1.77,33,13,-3.89,0.0,
17.7846,768,21.71,5071,12.74,1.86,33,13,-0.72,0.0,
17.8848,768,20.22,5171,12.74,1.86,34,13,-4.03,0.0,
17.9849,758,18.95,5071,12.74,1.77,34,13,-0.84,0.0,
18.0851,758,19.18,5071,12.74,1.73,33,13,-4.03,0.0,
18.1852,748,19.6,4957,12.74,1.67,33,13,-1.18,0.0,
18.2854,748,19.2,4957,12.74,1.64,33,13,-1.5,0.0,
18.3855,738,18.31,5000,12.73,1.64,34,13,-4.06,0.0,
18.4857,738,17.95,4914,12.74,1.64,34,13,-4.24,0.0,
18.5858,728,17.95,4871,12.74,1.64,33,13,-1.93,0.0,
18.686,728,17.78,4828,12.74,1.64,33,13,-0.56,0.0,
18.7861,718,17.76,4828,12.73,1.64,33,13,-0.2,0.0,
18.8863,718,17.29,4871,12.74,1.64,34,13,-0.43,0.0,
18.9865,708,17.16,4742,12.73,1.64,34,13,-0.44,0.0,
19.0866,708,16.75,4814,12.75,1.57,34,14,-1.5,0.0,
19.1868,698,15.84,4642,12.75,1.51,33,14,-3.86,0.0,
19.2869,698,15.72,4642,12.74,1.48,34,14,-3.55,0.0,
19.3871,688,15.55,4657,12.72,1.48,34,14,-2.97,0.0,
19.4872,688,15.19,4585,12.74,1.44,33,14,-0.41,0.0,
19.5874,678,15.26,4542,12.74,1.41,33,14,-4.09,0.0,
19.6875,678,14.05,4514,12.74,1.35,33,14,-2.19,0.0,
19.7877,668,13.86,4471,12.74,1.35,34,14,-3.11,0.0,
19.8879,668,13.53,4500,12.74,1.28,34,14,-2.55,0.0,
19.988,658,13.14,4400,12.74,1.28,34,14,-4.16,0.0,
20.0882,658,12.7,4457,12.74,1.25,34,14,-1.64,0.0,
20.1883,648,12.29,4442,12.74,1.25,33,14,-3.49,0.0,
20.2885,648,12.03,4385,12.74,1.22,34,14,-4.33,0.0,
20.3886,638,11.99,4300,12.74,1.19,34,14,-1.19,0.0,
20.4888,628,11.27,4314,12.74,1.12,34,14,-1.96,0.0,
20.5889,628,10.98,4300,12.75,1.09,33,14,-2.42,0.0,
20.6891,618,10.89,4228,12.74,1.09,34,14,-2.97,0.0,
20.7893,618,10.35,4214,12.76,1.12,34,14,-3.25,0.0,
20.8894,608,10.21,4185,12.74,1.12,34,14,-3.07,0.0,
20.9896,608,10.0,4228,12.75,1.09,33,14,-2.71,0.0,
21.0898,598,9.64,4071,12.74,1.06,33,14,-2.69,0.0,
21.1899,598,9.9,4057,12.74,1.03,34,14,-1.47,0.0,
21.2901,588,9.64,4028,12.74,0.96,33,14,-4.01,0.0,
21.3902,588,8.62,4057,12.74,0.93,34,14,-3.05,0.0,
21.4904,578,8.25,3985,12.74,0.86,33,14,-1.77,0.0,
21.5905,578,8.12,3900,12.74,0.9,34,14,-2.37,0.0,
21.6907,568,7.79,3885,12.74,0.9,34,14,-2.04,0.0,
21.7909,568,8.04,3885,12.76,0.86,34,14,-2.7,0.0,
21.8911,558,7.84,3842,12.74,0.86,34,14,-3.92,0.0,
21.9912,558,7.61,3757,12.74,0.83,34,14,-2.5,0.0,
22.0914,548,7.28,3742,12.74,0.83,33,14,-2.64,0.0,
22.1915,548,6.94,3700,12.74,0.8,34,15,-2.16,0.0,
22.2917,538,7.08,3657,12.74,0.8,34,15,-3.35,0.0,
22.3919,538,7.05,3614,12.74,0.8,34,15,-3.75,0.0,
22.4921,528,6.78,3628,12.74,0.77,34,15,-3.72,0.0,
22.5923,528,6.53,3542,12.74,0.74,34,15,-3.77,0.0,
22.6925,518,6.42,3528,12.74,0.74,34,15,-3.11,0.0,
22.7927,518,6.34,3500,12.74,0.74,34,15,-2.66,0.0,
22.8929,508,6.19,3428,12.75,0.7,34,15,-2.45,0.0,
22.9931,508,6.0,3442,12.74,0.7,34,15,-1.79,0.0,
23.0934,498,6.06,3385,12.74,0.67,33,15,-3.5,0.0,
23.1935,498,5.92,3385,12.75,0.64,34,15,-2.6,0.0,
23.2937,488,6.09,3371,12.74,0.64,34,15,-3.79,0.0,
23.3938,488,5.89,3314,12.74,0.64,34,15,-2.75,0.0,
23.494,478,5.82,3257,12.74,0.64,33,15,-3.69,0.0,
23.5943,478,5.92,3200,12.74,0.64,34,15,-3.5,0.0,
23.6945,468,5.76,3185,12.74,0.64,34,15,-3.35,0.0,
23.7947,468,5.47,3157,12.74,0.64,34,15,-3.64,0.0,
23.8949,458,5.4,3157,12.74,0.61,34,15,-1.7,0.0,
23.9951,458,5.09,3100,12.75,0.57,34,15,-3.11,0.0,
24.0954,448,5.36,3042,12.75,0.57,34,15,-2.31,0.0,
24.1956,448,5.71,3000,12.75,0.54,34,15,-2.53,0.0,
24.2958,438,5.71,3000,12.75,0.54,34,15,-2.72,0.0,
24.396,438,5.5,3014,12.74,0.54,34,15,-2.3,0.0,
24.4962,428,5.42,2928,12.75,0.54,33,15,-2.5,0.0,
24.5964,428,5.34,2900,12.74,0.51,33,15,-3.25,0.0,
24.6966,418,5.19,2885,12.74,0.51,33,15,-2.37,0.0,
24.7968,418,5.25,2842,12.74,0.48,33,15,-3.72,0.0,
24.8969,408,5.09,2828,12.75,0.48,34,15,-3.35,0.0,
24.9971,408,4.77,2757,12.75,0.45,34,15,-3.03,0.0,
25.0972,398,4.93,2757,12.75,0.41,33,15,-3.26,0.0,
25.1974,398,4.93,2714,12.75,0.41,34,15,-2.87,0.0,
25.2975,388,4.78,2671,12.75,0.41,34,15,-3.36,0.0,
25.3977,388,4.89,2642,12.75,0.41,34,15,-2.69,0.0,
25.4978,378,4.78,2614,12.75,0.41,34,15,-3.08,0.0,
25.598,378,4.57,2585,12.75,0.38,33,15,-2.61,0.0,
25.6982,368,4.86,2542,12.76,0.38,33,15,-2.85,0.0,
25.7983,368,4.92,2514,12.76,0.38,34,15,-3.05,0.0,
25.8985,358,4.74,2457,12.76,0.38,34,15,-3.19,0.0,
25.9986,358,4.69,2414,12.76,0.38,33,15,-2.9,0.0,
26.0988,348,4.69,2400,12.76,0.35,34,15,-3.4,0.0,
26.1989,348,4.46,2357,12.76,0.35,34,15,-3.08,0.0,
26.2991,338,4.8,2328,12.76,0.32,34,15,-3.35,0.0,
26.3993,338,4.72,2285,12.76,0.32,34,15,-3.49,0.0,
26.4994,328,4.65,2271,12.76,0.32,33,15,-3.02,0.0,
26.5996,328,4.94,2228,12.76,0.32,33,15,-3.04,0.0,
26.6998,318,4.8,2200,12.76,0.32,33,15,-3.46,0.0,
26.7999,318,4.59,2157,12.76,0.32,34,15,-3.01,0.0,
26.9001,308,4.9,2142,12.76,0.28,34,15,-3.38,0.0,
27.0002,308,4.68,2100,12.76,0.28,34,15,-3.39,0.0,
27.1004,298,4.65,2071,12.76,0.28,34,15,-3.38,0.0,
27.2005,298,4.56,2042,12.76,0.28,34,15,-3.14,0.0,
27.3007,288,4.41,2014,12.76,0.28,33,15,-3.42,0.0,
27.4009,288,4.29,1971,12.76,0.28,33,15,-3.3,0.0,
27.501,278,4.37,1942,12.76,0.28,34,15,-3.18,0.0,
27.6012,278,4.43,1914,12.76,0.25,34,15,-3.17,0.0,
27.7013,268,4.55,1871,12.76,0.25,34,15,-3.23,0.0,
27.8015,268,4.6,1814,12.76,0.25,34,15,-3.43,0.0,
27.9017,258,4.46,1785,12.76,0.25,34,15,-3.41,0.0,
28.0018,258,4.42,1757,12.76,0.25,34,15,-3.31,0.0,
28.102,248,4.21,1714,12.76,0.25,33,15,-3.27,0.0,
28.2021,248,4.26,1671,12.76,0.22,34,15,-3.24,0.0,
28.3023,238,4.35,1642,12.76,0.22,34,15,-3.32,0.0,
28.4024,238,4.26,1600,12.76,0.22,33,15,-3.17,0.0,
28.5026,228,4.07,1557,12.76,0.22,33,15,-3.23,0.0,
28.6028,228,4.13,1528,12.76,0.22,33,15,-3.3,0.0,
28.703,218,4.0,1500,12.76,0.22,33,15,-3.31,0.0,
28.8032,218,4.26,1457,12.76,0.22,34,15,-3.42,0.0,
28.9034,208,4.2,1414,12.76,0.22,34,15,-3.21,0.0,
29.0037,208,3.96,1385,12.76,0.22,34,15,-3.37,0.0,
29.1038,198,3.91,1342,12.76,0.22,34,15,-3.29,0.0,
29.204,198,3.75,1314,12.76,0.19,34,15,-3.39,0.0,
29.3042,188,3.79,1285,12.76,0.19,34,15,-3.2,0.0,
29.4043,188,3.84,1242,12.76,0.19,33,15,-3.25,0.0,
29.5045,178,3.89,1214,12.76,0.19,33,15,-3.34,0.0,
29.6047,178,3.71,1185,12.76,0.16,34,15,-3.39,0.0,
29.7049,168,3.64,1157,12.76,0.16,34,15,-3.23,0.0,
29.805,168,3.58,1114,12.76,0.16,34,15,-3.52,0.0,
29.9052,158,3.75,1071,12.76,0.16,34,15,-3.35,0.0,
30.0054,158,3.63,1042,12.76,0.16,34,15,-3.37,0.0,
30.1056,148,3.57,985,12.76,0.16,33,15,-3.46,0.0,
30.2058,148,3.58,942,12.76,0.16,34,15,-3.27,0.0,
30.3059,138,3.77,914,12.76,0.16,33,15,-3.45,0.0,
30.4061,138,3.59,885,12.76,0.16,34,15,-3.44,0.0,
30.5062,128,3.44,857,12.76,0.16,33,15,-3.46,0.0,
30.6064,128,3.65,814,12.76,0.16,34,15,-3.43,0.0,
30.7066,118,3.84,785,12.76,0.16,34,15,-3.31,0.0,
30.8067,118,3.44,742,12.76,0.12,34,15,-3.35,0.0,
30.9069,108,3.4,714,12.76,0.12,34,15,-3.41,0.0,
31.007,108,3.51,685,12.76,0.12,35,15,-3.48,0.0,
31.1072,98,3.34,642,12.76,0.12,34,15,-3.37,0.0,
31.2074,98,3.14,614,12.76,0.12,34,15,-3.43,0.0,
31.3075,88,3.28,571,12.76,0.12,34,15,-3.36,0.0,
31.4077,88,3.32,542,12.76,0.12,33,15,-3.55,0.0,
31.5078,78,3.37,500,12.76,0.12,34,15,-3.51,0.0,
31.608,78,3.35,471,12.76,0.12,34,15,-3.56,0.0,
31.7082,0,3.22,428,12.76,0.12,34,15,-3.52,0.0,
31.8087,0,3.32,371,12.76,0.12,34,15,-3.6,0.0,
31.9089,0,2.91,171,12.76,0.12,33,15,-3.67,0.0,
32.009,0,2.47,0,12.76,0.09,34,15,-3.77,0.0,
32.1092,0,2.77,0,12.76,0.09,33,15,-3.91,0.0,
32.2094,0,3.03,0,12.76,0.09,34,15,-4.29,0.0,
32.3095,0,3.15,0,12.76,0.09,33,15,-4.92,0.0,
32.4097,0,3.04,0,12.76,0.09,34,15,-5.6,0.0,
32.5098,0,3.2,0,12.76,0.09,33,15,-6.03,0.0,
32.61,0,3.17,0,12.76,0.09,34,15,-10.31,0.0,
32.7102,0,3.11,0,12.76,0.09,34,15,-30.1,0.0,
32.8104,0,2.86,0,12.76,0.09,34,15,-36.19,0.0,
32.9106,0,3.68,0,12.76,0.09,34,15,-36.51,0.0,
33.0107,0,3.56,0,12.76,0.09,33,15,-36.22,0.0,
33.1109,0,3.26,0,12.76,0.09,34,15,-36.2,0.0,
33.2111,0,3.25,0,12.76,0.09,34,15,-36.44,0.0,
33.3113,0,3.08,0,12.76,0.09,33,15,-36.47,0.0,
33.4115,0,3.26,0,12.76,0.09,34,15,-36.52,0.0,
33.5117,0,3.26,0,12.76,0.09,34,15,-36.33,0.0,
33.6119,0,3.22,0,12.76,0.09,34,15,-36.29,0.0,
33.7121,0,3.27,0,12.76,0.09,34,15,-36.68,0.0,
33.8123,0,3.24,0,12.76,0.09,34,15,-36.49,0.0,
33.9126,0,3.2,0,12.76,0.09,33,15,-36.35,0.0,
34.0128,0,3.2,0,12.76,0.09,33,15,-36.31,0.0,
34.113,0,3.24,0,12.76,0.09,34,15,-36.43,0.0,
34.2132,0,3.23,0,12.76,0.09,34,15,-36.36,0.0,
34.3134,0,3.12,0,12.76,0.09,34,15,-36.49,0.0,
34.4136,0,3.21,0,12.76,0.09,34,15,-36.41,0.0,
34.514,0,3.29,0,12.76,0.09,33,15,-36.41,0.0,
34.6141,0,3.34,0,12.76,0.09,34,15,-36.35,0.0,
34.7143,0,3.28,0,12.76,0.09,34,15,-36.3,0.0,
34.8145,0,3.14,0,12.76,0.09,34,15,-36.32,0.0,
34.9147,0,3.15,0,12.76,0.09,34,15,-36.31,0.0,
