time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg,enc_deg,pitch_enc
1.949,484,0,-10.01,3242,12.71,0.57,30,3,0.0,0.0,-20.0,-20.0,346.992,-4.27
2.0493,484,0,-9.88,3214,12.72,0.57,30,3,0.0,0.0,-20.0,-20.0,347.08,-4.1
2.1497,484,0,-10.03,3214,12.72,0.57,30,3,0.0,0.0,-20.0,-20.0,347.168,-3.94
2.25,484,0,-10.14,3228,12.71,0.57,30,3,0.0,0.0,-20.0,-20.0,347.08,-4.1
2.3503,484,0,-10.22,3228,12.72,0.57,30,3,0.0,0.0,-20.0,-20.0,347.08,-4.1
2.4506,484,0,-10.25,3228,12.73,0.57,30,3,0.0,0.0,-20.0,-20.0,347.08,-4.1
2.551,597,0,-10.07,3228,12.72,0.57,30,3,0.0,0.0,-20.0,-20.0,346.992,-4.27
2.6513,597,0,-10.13,3228,12.72,0.57,30,3,0.0,0.0,-20.0,-20.0,346.992,-4.27
2.7516,597,0,-9.97,3542,12.71,0.83,30,3,0.0,0.0,-20.0,-20.0,347.168,-3.94
2.8519,597,0,-9.27,3700,12.69,1.09,30,3,0.0,0.0,-20.0,-20.0,347.168,-3.94
2.9521,597,0,-10.11,3871,12.7,1.28,30,3,0.0,0.0,-20.0,-20.0,347.432,-3.46
3.0524,597,0,-11.79,3885,12.71,1.41,30,3,0.0,0.0,-20.0,-20.0,346.729,-4.76
3.1527,597,0,-13.2,3957,12.71,1.28,30,3,0.0,0.0,-20.0,-20.0,347.607,-3.13
3.2529,597,0,-14.19,4000,12.7,1.12,30,3,0.0,0.0,-20.0,-20.0,346.553,-5.09
3.3532,597,0,-15.12,3957,12.71,0.99,30,3,0.0,0.0,-20.0,-20.0,348.311,-1.86
3.4535,597,0,-15.77,4028,12.7,0.96,30,3,0.0,0.0,-20.0,-20.0,346.465,-5.26
3.5538,597,0,-16.24,4042,12.7,0.96,30,3,0.0,0.0,-20.0,-20.0,348.135,-2.18
3.6541,597,0,-16.4,3985,12.71,0.93,30,3,0.0,0.0,-20.0,-20.0,348.135,-2.18
3.7544,597,0,-16.58,4014,12.7,0.96,30,3,0.0,0.0,-20.0,-20.0,346.729,-4.76
3.8546,597,0,-16.48,3957,12.7,0.96,30,3,0.0,0.0,-20.0,-20.0,348.223,-2.02
3.9549,597,0,-16.29,4000,12.7,0.93,30,3,0.0,0.0,-20.0,-20.0,347.08,-4.1
4.0552,597,0,-16.09,3928,12.7,0.96,30,3,0.0,0.0,-20.0,-20.0,347.607,-3.13
4.1555,597,0,-16.1,3971,12.69,0.96,30,3,0.0,0.0,-20.0,-20.0,347.695,-2.97
4.2557,597,0,-16.39,3985,12.69,0.99,30,3,0.0,0.0,-20.0,-20.0,346.553,-5.09
4.356,597,0,-16.21,4028,12.71,1.03,30,3,0.0,0.0,-20.0,-20.0,348.223,-2.02
4.4563,597,0,-16.28,4014,12.7,1.03,30,3,0.0,0.0,-20.0,-20.0,348.223,-2.02
4.5566,597,0,-16.37,3985,12.7,1.03,30,3,0.0,0.0,-20.0,-20.0,346.113,-5.93
4.6569,597,0,-16.14,4014,12.7,1.03,30,3,0.0,0.0,-20.0,-20.0,348.311,-1.86
4.7571,597,0,-16.18,4000,12.7,0.99,30,3,0.0,0.0,-20.0,-20.0,346.641,-4.92
4.8574,597,0,-16.23,3928,12.7,0.99,30,3,0.0,0.0,-20.0,-20.0,347.959,-2.5
4.9577,597,0,-16.23,3971,12.69,0.96,30,3,0.0,0.0,-20.0,-20.0,346.816,-4.59
5.0579,597,0,-15.97,3900,12.71,0.96,30,3,0.0,0.0,-20.0,-20.0,348.223,-2.02
5.1582,597,0,-15.9,3914,12.7,0.96,30,3,0.0,0.0,-20.0,-20.0,346.729,-4.76
5.2585,597,0,-15.66,3928,12.69,0.96,30,3,0.0,0.0,-20.0,-20.0,347.695,-2.97
5.3588,597,0,-15.71,4028,12.71,0.99,30,4,0.0,0.0,-20.0,-20.0,347.695,-2.97
5.4591,597,0,-15.59,4000,12.71,0.99,30,4,0.0,0.0,-20.0,-20.0,347.168,-3.94
5.5593,597,0,-15.6,3957,12.71,0.96,30,4,0.0,0.0,-20.0,-20.0,347.168,-3.94
5.6596,597,0,-15.67,3928,12.7,0.96,30,4,0.0,0.0,-20.0,-20.0,347.871,-2.66
5.7599,597,0,-15.9,3928,12.71,0.96,30,4,0.0,0.0,-20.0,-20.0,346.201,-5.76
5.8602,597,0,-15.78,3900,12.7,0.99,30,4,0.0,0.0,-20.0,-20.0,348.135,-2.18
5.9604,597,0,-15.54,3942,12.7,0.99,30,4,0.0,0.0,-20.0,-20.0,345.938,-6.26
6.0607,597,0,-15.67,3985,12.7,0.99,30,4,0.0,0.0,-20.0,-20.0,348.574,-1.4
6.161,597,0,-15.6,3971,12.71,0.99,30,4,0.0,0.0,-20.0,-20.0,348.574,-1.4
6.2612,643,0,-15.51,4014,12.72,0.96,30,4,0.0,0.0,-20.0,-20.0,346.377,-5.42
6.3615,643,0,-15.46,4085,12.68,1.12,30,4,0.0,0.0,-20.0,-20.0,348.047,-2.34
6.4618,643,0,-15.71,4200,12.71,1.35,30,4,0.0,0.0,-20.0,-20.0,347.695,-2.97
6.5621,643,0,-16.33,4214,12.7,1.44,30,4,0.0,0.0,-20.0,-20.0,347.52,-3.29
6.6624,643,0,-17.23,4257,12.69,1.57,30,4,0.0,0.0,-20.0,-20.0,347.695,-2.97
6.7627,643,0,-16.32,4171,12.69,1.41,30,4,0.0,0.0,-20.0,-20.0,348.135,-2.18
6.863,643,0,-15.93,4242,12.71,1.38,30,4,0.0,0.0,-20.0,-20.0,348.486,-1.55
6.9632,643,0,-15.81,4300,12.69,1.32,30,4,0.0,0.0,-20.0,-20.0,348.486,-1.55
7.0635,643,0,-15.73,4257,12.71,1.32,30,4,0.0,0.0,-20.0,-20.0,348.75,-1.08
7.1638,643,0,-15.77,4300,12.7,1.32,30,4,0.0,0.0,-20.0,-20.0,348.838,-0.93
7.264,643,0,-15.66,4214,12.69,1.32,30,4,0.0,0.0,-20.0,-20.0,348.574,-1.4
7.3643,643,0,-15.37,4271,12.69,1.32,30,4,0.0,0.0,-20.0,-20.0,348.662,-1.24
7.4646,689,0,-15.43,4300,12.69,1.28,30,4,0.0,0.0,-20.0,-20.0,347.695,-2.97
7.5648,689,0,-15.65,4200,12.7,1.35,30,4,0.0,0.0,-20.0,-20.0,346.201,-5.76
7.6651,689,0,-15.27,4400,12.68,1.51,30,4,0.0,0.0,-20.0,-20.0,346.816,-4.59
7.7654,689,0,-14.97,4485,12.71,1.64,30,4,0.0,0.0,-20.0,-20.0,348.838,-0.93
7.8657,689,0,-14.7,4557,12.7,1.7,30,4,0.0,0.0,-20.0,-20.0,348.838,-0.93
7.9659,689,0,-14.27,4557,12.7,1.77,30,4,0.0,0.0,-20.0,-20.0,346.553,-5.09
8.0662,689,0,-13.72,4557,12.71,1.64,30,4,0.0,0.0,-20.0,-20.0,348.75,-1.08
8.1664,689,0,-13.53,4585,12.69,1.64,30,4,0.0,0.0,-20.0,-20.0,347.959,-2.5
8.2667,689,0,-13.32,4571,12.69,1.6,30,4,0.0,0.0,-20.0,-20.0,346.816,-4.59
8.3669,689,0,-13.31,4585,12.7,1.6,30,5,0.0,0.0,-20.0,-20.0,348.838,-0.93
8.4672,689,0,-13.07,4514,12.69,1.6,30,5,0.0,0.0,-20.0,-20.0,346.465,-5.26
8.5675,689,0,-12.9,4557,12.7,1.57,30,5,0.0,0.0,-20.0,-20.0,348.223,-2.02
8.6678,689,0,-12.7,4557,12.7,1.57,30,5,0.0,0.0,-20.0,-20.0,348.223,-2.02
8.768,689,0,-13.09,4557,12.7,1.54,30,5,0.0,0.0,-20.0,-20.0,348.311,-1.86
8.8683,689,0,-13.2,4500,12.68,1.54,30,5,0.0,0.0,-20.0,-20.0,345.938,-6.26
8.9685,524,0,-13.28,4485,12.7,1.54,30,5,0.0,0.0,-20.0,-20.0,348.486,-1.55
9.0688,524,0,-13.32,4328,13.91,1.35,30,5,0.0,0.0,-20.0,-20.0,346.465,-5.26
9.1691,524,0,-13.44,4057,13.63,1.03,30,5,0.0,0.0,-20.0,-20.0,346.992,-4.27
9.2694,524,0,-14.85,3742,12.65,0.51,30,5,0.0,0.0,-20.0,-20.0,348.135,-2.18
9.3696,524,0,-12.76,3614,12.66,0.19,30,5,0.0,0.0,-20.0,-20.0,347.256,-3.78
9.4699,524,0,-10.55,3571,12.69,0.25,30,5,0.0,0.0,-20.0,-20.0,347.256,-3.78
9.5701,524,0,-9.39,3542,12.69,0.38,30,5,0.0,0.0,-20.0,-20.0,346.729,-4.76
9.6704,524,0,-8.59,3514,12.71,0.54,30,5,0.0,0.0,-20.0,-20.0,346.729,-4.76
9.7708,524,0,-8.36,3514,12.7,0.61,30,5,0.0,0.0,-20.0,-20.0,347.256,-3.78
9.871,524,0,-8.16,3500,12.7,0.64,30,5,0.0,0.0,-20.0,-20.0,346.816,-4.59
9.9713,514,0,-7.9,3500,12.72,0.64,30,5,0.0,0.0,-20.0,-20.0,346.729,-4.76
10.0716,514,0,-8.06,3485,12.71,0.64,30,5,0.0,0.0,-20.0,-20.0,347.256,-3.78
10.172,504,0,-8.23,3471,12.71,0.64,30,5,0.0,0.0,-20.0,-20.0,346.641,-4.92
10.2723,504,0,-8.01,3442,12.71,0.61,30,5,0.0,0.0,-20.0,-20.0,346.816,-4.59
10.3726,494,0,-7.88,3414,12.71,0.57,30,5,0.0,0.0,-20.0,-20.0,346.816,-4.59
10.4729,494,0,-7.88,3385,12.7,0.57,30,5,0.0,0.0,-20.0,-20.0,346.641,-4.92
10.5732,484,0,-7.61,3328,12.71,0.51,30,5,0.0,0.0,-20.0,-20.0,346.904,-4.43
10.6735,484,0,-7.47,3300,12.7,0.54,30,5,0.0,0.0,-20.0,-20.0,346.816,-4.59
10.7738,474,0,-7.22,3300,12.71,0.51,30,5,0.0,0.0,-20.0,-20.0,346.729,-4.76
10.8741,474,0,-7.36,3228,12.71,0.51,30,5,0.0,0.0,-20.0,-20.0,346.816,-4.59
10.9744,464,0,-7.05,3200,12.71,0.51,30,5,0.0,0.0,-20.0,-20.0,346.816,-4.59
11.0747,464,0,-7.05,3185,12.71,0.51,30,5,0.0,0.0,-20.0,-20.0,346.992,-4.27
11.1752,454,0,-6.7,3114,12.7,0.48,30,5,0.0,0.0,-20.0,-20.0,346.992,-4.27
11.2754,454,0,-6.88,3114,12.71,0.48,30,5,0.0,0.0,-20.0,-20.0,347.08,-4.1
11.3757,444,0,-6.5,3042,12.71,0.48,30,5,0.0,0.0,-20.0,-20.0,347.08,-4.1
11.476,444,0,-6.44,2985,12.71,0.45,30,5,0.0,0.0,-20.0,-20.0,347.344,-3.62
11.5762,434,0,-6.34,2985,12.71,0.45,30,5,0.0,0.0,-20.0,-20.0,347.607,-3.13
11.6765,434,0,-6.48,2942,12.71,0.41,30,5,0.0,0.0,-20.0,-20.0,347.695,-2.97
11.7768,424,0,-6.06,2928,12.7,0.41,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
11.8771,424,0,-6.06,2900,12.7,0.41,30,5,0.0,0.0,-20.0,-20.0,347.607,-3.13
11.9773,414,0,-5.95,2857,12.71,0.38,30,5,0.0,0.0,-20.0,-20.0,347.607,-3.13
12.0776,414,0,-5.79,2800,12.71,0.38,30,5,0.0,0.0,-20.0,-20.0,347.344,-3.62
12.178,404,0,-5.75,2785,12.71,0.38,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
12.2783,404,0,-5.46,2742,12.71,0.38,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
12.3786,394,0,-5.22,2700,12.71,0.38,30,5,0.0,0.0,-20.0,-20.0,347.344,-3.62
12.4789,394,0,-4.86,2657,12.71,0.35,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
12.5792,384,0,-4.88,2642,12.71,0.35,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
12.6795,384,0,-4.8,2614,12.71,0.35,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
12.7797,374,0,-4.68,2571,12.71,0.32,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
12.88,374,0,-4.56,2528,12.71,0.32,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
12.9803,364,0,-4.51,2514,12.71,0.32,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
13.0806,364,0,-4.67,2457,12.71,0.32,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
13.1809,354,0,-4.58,2428,12.71,0.28,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
13.2812,354,0,-4.56,2385,12.71,0.28,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
13.3815,344,0,-4.47,2357,12.71,0.25,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
13.4817,344,0,-4.43,2314,12.71,0.25,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
13.582,334,0,-4.1,2271,12.71,0.25,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
13.6824,334,0,-4.2,2228,12.71,0.25,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
13.7827,324,0,-4.28,2214,12.71,0.25,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
13.883,324,0,-4.26,2185,12.71,0.25,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
13.9833,314,0,-4.01,2157,12.71,0.25,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
14.0836,314,0,-3.89,2128,12.71,0.22,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
14.1839,304,0,-4.0,2100,12.71,0.22,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
14.2842,304,0,-4.0,2057,12.71,0.22,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
14.3845,294,0,-3.97,2028,12.71,0.22,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
14.4848,294,0,-3.87,2000,12.71,0.22,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
14.5852,284,0,-3.75,1971,12.71,0.22,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
14.6855,284,0,-3.81,1914,12.71,0.22,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
14.7858,274,0,-3.73,1885,12.71,0.22,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
14.8861,274,0,-3.86,1828,12.71,0.19,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
14.9864,264,0,-3.81,1800,12.71,0.19,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
15.0867,264,0,-3.66,1771,12.71,0.19,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
15.187,254,0,-3.6,1728,12.71,0.19,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
15.2874,254,0,-3.49,1685,12.71,0.16,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
15.3877,244,0,-3.47,1657,12.71,0.19,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
15.488,244,0,-3.3,1600,12.71,0.16,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
15.5883,234,0,-3.34,1585,12.71,0.16,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
15.6886,234,0,-3.39,1542,12.71,0.16,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
15.7889,224,0,-3.38,1514,12.71,0.16,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
15.8891,224,0,-3.43,1471,12.71,0.16,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
15.9894,214,0,-3.21,1442,12.71,0.16,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
16.0897,214,0,-3.11,1400,12.71,0.12,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
16.19,204,0,-3.1,1371,12.71,0.12,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
16.2903,204,0,-3.05,1328,12.7,0.12,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
16.3905,194,0,-3.04,1314,12.7,0.12,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
16.4908,194,0,-2.99,1271,12.71,0.12,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
16.5911,184,0,-3.14,1242,12.71,0.12,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
16.6914,184,0,-3.08,1200,12.71,0.12,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
16.7917,174,0,-3.27,1171,12.71,0.12,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
16.892,174,0,-3.29,1128,12.71,0.09,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
16.9923,164,0,-3.13,1100,12.71,0.09,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
17.0926,164,0,-3.0,1042,12.71,0.09,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
17.1929,154,0,-3.06,1014,12.71,0.09,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
17.2931,154,0,-3.04,971,12.71,0.09,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
17.3934,144,0,-2.95,942,12.72,0.09,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
17.4937,144,0,-2.92,900,12.72,0.09,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
17.594,134,0,-2.92,871,12.72,0.09,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
17.6943,134,0,-2.86,842,12.72,0.09,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
17.795,124,0,-2.78,800,12.72,0.09,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
17.8954,124,0,-2.96,757,12.72,0.09,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
17.9958,114,0,-3.02,742,12.72,0.09,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
18.0961,114,0,-2.96,685,12.72,0.06,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
18.1964,104,0,-3.0,671,12.72,0.06,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
18.2966,104,0,-3.04,628,12.72,0.06,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
18.3969,94,0,-2.82,614,12.72,0.06,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
18.4972,94,0,-2.74,557,12.72,0.06,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
18.5974,84,0,-2.9,542,12.72,0.06,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
18.6978,84,0,-2.95,485,12.72,0.06,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
18.798,0,0,-2.62,471,12.72,0.06,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
18.8983,0,0,-2.63,242,12.72,0.06,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
18.9986,0,0,-3.45,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
19.0989,0,0,-3.61,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
19.1992,0,0,-2.39,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
19.2994,0,0,-2.4,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
19.3997,0,0,-2.59,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
19.5,0,0,-2.68,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
19.6002,0,0,-2.52,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
19.7005,0,0,-2.42,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
19.8008,0,0,-2.49,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
19.9011,0,0,-2.39,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
20.0013,0,0,-2.57,0,12.71,0.03,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
20.1016,0,0,-2.52,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
20.2019,0,0,-2.6,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
20.3023,0,0,-2.66,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
20.4025,0,0,-2.45,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.52,-3.29
20.5028,0,0,-2.43,0,12.72,0.03,30,5,0.0,0.0,-20.0,-20.0,347.432,-3.46
