time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0142,292,5357,85.99,4685,50.6,0.96,27,3,2.39,1.49,0.64,1.29
0.1145,292,5714,85.65,4685,50.6,0.93,26,3,2.38,1.05,0.64,1.29
0.2147,292,2340,85.11,4700,50.6,0.93,27,3,2.39,1.46,0.64,-30.0
0.315,292,4665,84.99,4685,50.6,0.93,27,3,2.39,1.06,0.64,1.29
0.4153,292,4687,85.39,4700,50.6,0.93,27,3,2.39,1.05,0.64,1.29
0.5155,292,2343,86.21,4685,50.6,0.93,25,3,2.39,1.06,0.64,1.29
0.6158,292,4651,86.44,4685,50.61,0.93,27,3,2.39,1.06,0.64,1.29
0.7161,292,4643,85.9,4685,50.61,0.96,26,3,2.39,1.45,0.64,1.29
0.8163,292,4680,84.8,4700,50.61,0.96,27,3,2.38,1.06,0.64,1.29
0.9165,292,4680,84.25,4700,50.61,0.93,26,3,2.38,1.06,0.64,1.29
1.0168,292,4665,81.91,4700,50.6,0.93,27,3,2.39,1.06,0.64,1.29
1.117,292,2343,81.1,4700,50.6,0.96,27,3,2.39,1.06,0.64,1.29
1.2172,292,2577,82.06,4700,50.6,0.96,27,4,2.38,1.06,0.32,1.29
1.3175,292,4665,83.79,4700,50.6,0.96,27,4,2.39,1.06,0.64,1.29
1.4177,292,4538,83.02,4700,50.6,0.93,27,4,2.39,1.07,0.64,1.29
1.518,292,4629,82.41,4685,50.6,0.93,27,4,2.39,1.05,0.64,1.29
1.6182,292,3508,82.94,4685,50.6,0.93,26,4,2.39,1.06,0.64,1.29
1.7185,292,2343,84.3,4685,50.6,0.93,27,4,2.39,1.06,0.64,1.29
1.8187,292,2345,84.36,4685,50.6,0.93,27,4,2.39,1.06,0.64,1.29
1.919,292,4665,84.87,4700,50.61,0.93,27,4,2.39,1.05,0.64,1.29
2.0192,314,4680,84.42,4685,50.6,0.96,26,4,2.39,1.04,0.64,1.29
2.1195,314,5016,83.89,5028,50.58,1.06,27,4,2.37,1.0,0.64,1.81
2.2197,314,7211,86.9,5114,50.6,1.12,27,4,2.36,1.04,0.64,2.34
2.3199,314,5084,96.19,5085,50.61,1.12,27,4,2.37,1.04,0.0,2.34
2.4201,314,2546,100.89,5100,50.6,1.12,27,4,2.36,1.05,0.0,2.34
2.5204,314,5076,100.29,5100,50.6,1.06,27,4,2.38,1.05,0.0,2.34
2.6207,314,2548,100.12,5100,50.6,1.03,27,4,2.37,1.05,0.0,1.81
2.7209,314,5128,100.01,5085,50.59,1.06,27,4,2.37,1.45,0.0,1.81
2.8211,314,2542,101.98,5100,50.58,1.06,27,4,2.38,1.05,0.0,1.81
2.9214,314,5093,101.83,5100,50.6,1.09,27,4,2.37,1.04,0.0,1.81
3.0217,314,9404,101.71,5100,50.6,1.06,27,4,2.37,1.04,0.0,1.81
3.1219,352,6451,101.76,5114,50.6,1.09,27,4,2.38,1.5,0.0,1.81
3.2222,352,5555,101.13,5628,50.54,1.22,27,4,2.37,1.05,0.0,1.81
