time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0738,0,27523,0.99,0,49.41,0.09,30,78,0.0067,-0.0019,-20.0,-20.0
0.1741,0,22901,0.88,0,49.42,0.09,30,78,0.0075,-0.0026,-20.0,-20.0
0.2743,0,26786,0.81,0,49.42,0.09,30,78,0.0073,-0.0012,-20.0,-20.0
0.3746,0,28571,0.8,0,49.42,0.09,30,78,0.0068,-0.0024,-20.0,-20.0
0.4748,0,19481,0.78,0,49.42,0.09,30,78,0.0077,-0.0021,-20.0,-20.0
0.575,0,19608,0.79,0,49.42,0.09,30,78,0.0076,-0.0024,-20.0,-20.0
0.6752,0,22388,0.87,0,49.42,0.09,30,78,0.0073,-0.0015,-20.0,-20.0
0.7755,0,26087,0.81,0,49.41,0.09,30,78,0.008,-0.0022,-20.0,-20.0
0.8757,0,23622,0.7,0,49.42,0.09,30,78,0.0073,-0.0013,-20.0,-20.0
0.9759,0,25000,0.97,0,49.42,0.09,30,78,0.0068,-0.0026,-20.0,-20.0
1.0761,0,25862,0.91,0,49.42,0.09,30,78,0.0068,-0.0028,-20.0,-20.0
1.1763,0,22727,0.82,0,49.42,0.09,30,78,0.0081,-0.0032,-20.0,-20.0
1.2772,0,25000,0.92,0,49.41,0.09,30,78,0.0077,-0.0014,-20.0,-20.0
1.3774,0,22727,0.79,0,49.42,0.09,30,78,0.008,-0.0013,-20.0,-20.0
1.4778,0,16393,0.92,0,49.42,0.09,30,78,0.0075,-0.0014,-20.0,-20.0
1.578,67,23077,1.05,142,49.41,0.19,30,78,0.0104,-0.0018,-20.0,-20.0
1.6782,67,14563,0.82,514,49.42,0.19,30,78,0.0112,-0.0019,-20.0,-20.0
1.7784,87,1605,0.09,371,49.41,0.19,30,78,0.0115,-0.0019,-20.0,-20.0
1.8788,87,1605,-0.44,228,49.42,0.12,30,78,0.0115,-0.002,-20.0,-20.0
1.979,107,6073,-0.21,171,49.41,0.09,30,78,0.0264,-0.002,-20.0,-20.0
2.0793,107,6073,-0.11,457,49.42,0.12,30,78,0.0264,-0.002,-20.0,-20.0
2.1795,127,1310,0.32,571,49.42,0.12,29,78,0.0264,-0.004,-20.0,-20.0
2.2797,127,844,0.01,914,49.42,0.16,30,78,0.0264,-0.0563,-20.0,-20.0
2.38,147,844,-0.14,1042,49.41,0.19,30,78,0.0264,-0.072,-20.0,-20.0
2.4802,147,1078,-0.06,1371,49.41,0.22,30,79,0.1172,-0.2174,-20.0,-20.0
2.5805,167,1346,0.28,1585,49.41,0.28,30,79,0.2455,-0.2438,-20.0,-20.0
2.6807,167,1765,0.47,1957,49.41,0.35,30,79,0.308,-0.2889,-20.0,-19.51
2.781,187,1929,0.74,2200,49.41,0.41,29,79,0.3108,-0.2938,-18.42,-15.35
2.8813,187,2331,0.54,2457,49.4,0.48,30,79,0.3145,-0.2992,-7.1,-7.2
2.9815,207,2562,0.66,2671,49.39,0.54,30,79,0.3158,-0.3002,-6.25,-5.97
3.0817,207,2910,0.76,2985,49.39,0.61,30,79,0.3188,-0.301,-5.14,-4.62
3.1819,227,3030,0.76,3171,49.39,0.64,30,79,0.321,-0.3002,-4.74,-4.37
3.2822,227,3304,1.0,3385,49.37,0.7,30,79,0.3233,-0.3001,-3.84,-4.37
3.3825,247,3484,0.98,3542,49.38,0.74,30,79,0.3278,-0.3001,-3.17,-4.37
3.4827,247,3741,1.64,3814,49.36,0.8,30,79,0.3301,-0.2984,-2.48,-4.4
3.583,267,3876,1.91,3971,49.35,0.86,30,79,0.335,-0.2898,-1.12,-4.4
3.6832,267,4098,2.01,4128,49.35,0.9,30,79,0.335,-0.2893,-0.42,-4.82
3.7835,287,4243,1.93,4242,49.35,0.93,30,79,0.3322,-0.2951,0.05,-5.65
3.8838,287,4405,2.01,4457,49.36,0.99,30,79,0.3301,-0.2953,0.05,-5.65
3.984,307,4573,1.85,4657,49.34,1.06,30,79,0.3287,-0.2989,0.05,-5.65
4.0842,307,4808,1.98,4814,49.34,1.12,30,79,0.3283,-0.2994,-0.42,-5.6
4.1844,327,5017,1.71,4971,49.33,1.19,30,79,0.329,-0.2994,-0.76,-4.7
4.2847,327,5172,2.2,5214,49.34,1.28,30,79,0.3294,-0.299,-0.76,-4.68
4.3855,347,5208,2.25,5371,49.31,1.28,30,79,0.3292,-0.299,-0.76,-4.68
4.4857,347,5495,1.66,5500,49.34,1.32,30,79,0.3294,-0.2987,-0.69,-4.68
4.586,367,5525,1.13,5628,49.32,1.38,30,79,0.33,-0.2987,-0.63,-4.68
4.6863,367,5758,1.25,5800,49.32,1.41,30,79,0.3264,-0.2987,-0.63,-4.75
4.7865,387,5792,1.82,5928,49.28,1.48,30,79,0.3253,-0.3009,-0.69,-4.75
4.8867,387,6085,2.25,6114,49.32,1.48,30,79,0.3248,-0.2992,-1.54,-4.75
4.987,407,6173,2.4,6214,49.3,1.57,30,79,0.3245,-0.2967,-1.87,-4.75
5.0872,407,6410,1.35,6385,49.29,1.6,30,79,0.3333,-0.2933,-1.87,-4.75
5.1875,427,6508,1.38,6600,49.28,1.7,30,79,0.3333,-0.2927,-1.87,-5.25
5.2879,427,6682,1.86,6714,49.3,1.7,30,79,0.3332,-0.292,0.12,-6.1
5.3881,447,6849,2.24,6800,49.27,1.77,30,79,0.3347,-0.2934,0.13,-6.1
5.4884,447,7009,3.38,7100,49.3,1.86,30,79,0.3344,-0.2912,0.13,-6.25
5.5887,467,7177,4.78,7171,49.23,1.93,30,80,0.3371,-0.2899,0.21,-6.43
5.6889,467,7335,6.21,7357,49.25,1.96,30,80,0.3382,-0.2902,0.23,-6.62
5.7892,487,7481,7.34,7514,49.23,2.06,30,80,0.3361,-0.2883,0.33,-6.87
5.8894,487,7595,11.35,7628,49.25,2.06,30,80,0.3401,-0.2901,0.4,-6.9
5.9897,507,7874,13.86,7828,49.21,2.22,30,80,0.3316,-0.2778,0.4,-6.95
6.0899,507,8000,20.18,8085,49.23,2.25,30,80,0.333,-0.2733,0.33,-7.35
6.1908,527,8065,25.19,8114,49.23,2.31,30,80,0.3397,-0.2933,0.33,-7.35
6.2911,527,8333,33.79,8371,49.23,2.41,30,80,0.3462,-0.2912,0.59,-6.9
6.3915,547,8427,43.62,8528,49.19,2.54,30,80,0.3465,-0.2934,0.59,-6.62
6.4917,547,8696,40.45,8700,49.19,2.57,30,80,0.3448,-0.2924,0.96,-6.33
6.592,567,8824,35.26,8842,49.21,2.57,30,80,0.3442,-0.2919,0.96,-6.33
6.6925,567,9036,32.61,9085,49.2,2.64,30,80,0.3404,-0.2923,0.96,-6.35
6.7927,587,9119,28.85,9100,49.16,2.73,30,80,0.3405,-0.2903,0.92,-6.35
6.893,587,9346,29.57,9428,49.18,2.76,30,80,0.3376,-0.2927,0.65,-6.35
6.9932,607,9494,30.55,9500,49.16,2.83,30,80,0.3392,-0.2903,0.64,-6.45
7.0934,607,9646,30.55,9642,49.15,3.02,30,80,0.341,-0.292,0.64,-6.43
7.1936,627,9804,29.37,9785,49.12,3.12,30,80,0.3387,-0.292,0.56,-6.43
7.2942,627,9934,28.85,9928,49.16,3.09,30,80,0.3346,-0.2919,0.52,-6.43
7.3944,647,10135,29.8,10157,49.18,3.12,30,80,0.3363,-0.2899,0.52,-6.45
7.4946,647,10274,29.59,10314,49.11,3.21,30,80,0.3311,-0.2895,0.35,-6.45
7.5949,667,10490,28.82,10457,49.1,3.34,30,80,0.3315,-0.2888,0.22,-6.95
7.6952,667,10601,31.76,10700,49.12,3.38,30,81,0.3287,-0.2877,0.0,-7.05
7.7954,687,10830,32.92,10742,49.13,3.47,31,81,0.3284,-0.2852,-0.12,-7.22
7.8957,687,10909,33.23,10957,49.09,3.5,30,81,0.3281,-0.2858,-0.85,-7.5
7.9959,707,11152,32.89,11200,49.09,3.54,30,81,0.328,-0.2834,-0.94,-7.97
8.0962,707,11236,33.79,11257,49.1,3.57,30,81,0.324,-0.2843,-1.03,-8.12
8.1965,727,11364,35.11,11371,49.08,3.7,30,81,0.3294,-0.2814,-1.03,-8.35
8.2967,727,11628,39.31,11728,49.11,3.83,30,81,0.3235,-0.2819,-1.06,-8.58
8.3972,746,11765,38.98,11671,49.06,3.96,31,81,0.322,-0.2812,-2.27,-8.95
8.4975,746,12000,39.89,12028,49.05,4.12,30,81,0.3224,-0.279,-2.42,-9.08
8.5977,766,12195,41.01,12342,48.97,4.44,31,81,0.3207,-0.2794,-2.75,-9.12
8.6979,766,12397,43.56,12385,49.01,4.41,30,82,0.3199,-0.276,-2.87,-9.58
8.7981,786,12552,44.47,12471,49.01,4.6,31,82,0.3198,-0.2748,-3.26,-9.67
8.8984,786,12712,46.03,12671,49.04,4.66,31,82,0.3178,-0.2748,-3.5,-10.27
8.9986,806,12876,47.62,12942,48.95,4.86,31,82,0.3186,-0.275,-3.53,-10.43
