time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.097,148,1546,26.05,1542,44.58,0.28,26,96,0.7661,-0.5702,20.0,20.0
0.1972,148,1548,25.71,1542,44.58,0.28,27,96,0.7658,-0.5702,20.0,20.0
0.2975,148,1548,25.63,1542,44.58,0.28,26,97,0.7661,-0.5702,20.0,20.0
0.3977,148,1546,25.64,1542,44.58,0.28,26,97,0.7661,-0.5696,20.0,20.0
0.4979,148,1546,26.53,1542,44.58,0.28,25,97,0.7666,-0.5691,20.0,20.0
0.5981,148,1546,26.42,1542,44.58,0.32,26,97,0.7666,-0.5694,20.0,20.0
0.6983,148,1546,26.23,1542,44.58,0.28,26,97,0.7658,-0.5691,20.0,20.0
0.7986,148,1546,26.56,1542,44.58,0.28,26,97,0.766,-0.5681,20.0,20.0
0.8987,148,1548,26.98,1542,44.58,0.28,27,97,0.766,-0.5691,20.0,20.0
0.999,148,1548,26.69,1542,44.58,0.28,26,97,0.766,-0.5691,20.0,20.0
1.0992,148,1549,26.31,1542,44.58,0.28,26,97,0.7657,-0.5703,20.0,20.0
1.1994,148,1552,25.61,1557,44.58,0.28,26,97,0.7662,-0.5705,20.0,20.0
1.2996,148,1552,25.16,1557,44.58,0.28,27,97,0.7679,-0.5696,20.0,20.0
1.3998,148,1552,25.5,1557,44.58,0.32,26,97,0.7662,-0.5706,20.0,20.0
1.5,148,1554,25.64,1557,44.58,0.32,26,97,0.7662,-0.5705,20.0,20.0
1.6003,148,1553,25.1,1542,44.58,0.28,27,97,0.7668,-0.5705,20.0,20.0
1.7005,148,1548,25.18,1542,44.58,0.28,27,97,0.766,-0.5692,20.0,20.0
1.8007,148,1545,26.79,1542,44.58,0.28,27,97,0.7662,-0.5687,20.0,20.0
1.9009,148,1542,27.53,1542,44.58,0.28,26,97,0.7662,-0.5687,20.0,20.0
2.0011,148,1539,27.19,1528,44.58,0.28,27,97,0.7668,-0.5687,20.0,20.0
2.1013,148,1539,28.06,1542,44.58,0.28,27,97,0.7664,-0.5687,20.0,20.0
2.2014,148,1545,27.46,1542,44.58,0.32,27,97,0.7664,-0.5689,20.0,20.0
2.3017,148,1548,25.95,1542,44.58,0.32,27,97,0.7665,-0.5689,20.0,20.0
2.4019,228,1548,25.99,1542,44.58,0.32,26,97,0.7665,-0.5689,20.0,20.0
2.5021,228,2044,25.93,2157,44.53,0.45,26,97,0.7664,-0.5706,20.0,20.0
2.6023,228,2553,41.22,2514,44.55,0.57,27,97,0.7582,-0.5773,20.0,20.0
2.7026,228,2727,57.44,2714,44.55,0.74,27,97,0.7546,-0.5804,20.0,20.0
2.8028,228,2849,71.85,2842,44.55,0.86,26,97,0.7539,-0.5818,20.0,20.0
2.9031,228,2876,80.16,2885,44.57,0.83,27,97,0.753,-0.5818,20.0,20.0
3.0033,228,2882,85.52,2885,44.57,0.83,27,97,0.753,-0.5833,20.0,20.0
3.1035,228,2893,96.5,2900,44.57,0.83,27,97,0.753,-0.5839,20.0,20.0
3.2038,228,2910,100.93,2914,44.57,0.83,27,97,0.7515,-0.583,20.0,20.0
3.304,228,2918,97.78,2928,44.57,0.83,26,97,0.7519,-0.5823,20.0,20.0
3.4042,228,2915,93.61,2928,44.57,0.83,26,97,0.7511,-0.5803,20.0,20.0
3.5044,228,2913,92.56,2914,44.57,0.8,27,97,0.7511,-0.5794,20.0,20.0
3.6046,228,2921,93.63,2928,44.57,0.8,27,97,0.7495,-0.5803,20.0,20.0
3.7048,228,2913,92.76,2914,44.57,0.83,26,97,0.751,-0.5811,20.0,20.0
3.805,228,2913,92.24,2914,44.57,0.83,27,97,0.7519,-0.5822,20.0,20.0
3.9052,228,2918,95.1,2914,44.57,0.8,27,97,0.7515,-0.5826,20.0,20.0
4.0054,228,2927,96.25,2928,44.57,0.8,27,97,0.7513,-0.582,20.0,20.0
