time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg,enc_deg,pitch_enc
2.9,165,0,0.82,500,12.72,0.06,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
3.0003,165,0,0.82,642,12.73,0.09,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
3.1007,165,0,1.52,742,12.72,0.12,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
3.201,165,0,1.52,842,12.72,0.16,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
3.3013,165,0,1.56,900,12.72,0.19,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
3.4016,165,0,1.56,957,12.72,0.19,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
3.5019,165,0,1.29,985,12.72,0.16,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
3.6022,165,0,1.29,985,12.72,0.16,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
3.7025,165,0,0.85,971,12.72,0.12,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
3.8028,165,0,0.85,1000,12.72,0.12,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
3.9031,165,0,0.96,1000,12.72,0.12,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
4.0034,165,0,0.96,1000,12.72,0.12,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
4.1037,165,0,0.78,1014,12.72,0.12,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
4.204,216,0,0.78,1000,12.72,0.12,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
4.3044,216,0,0.88,1014,12.72,0.12,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
4.4047,216,0,0.88,1171,12.72,0.19,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
4.505,216,0,1.33,1242,12.72,0.19,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
4.6053,216,0,1.33,1314,12.72,0.25,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
4.7057,216,0,1.56,1342,12.72,0.25,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
4.806,216,0,1.56,1357,12.72,0.22,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
4.9063,216,0,1.22,1357,12.72,0.19,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
5.0066,216,0,1.22,1371,12.71,0.19,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
5.1069,216,0,1.03,1371,12.71,0.19,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
5.2072,216,0,1.03,1371,12.71,0.16,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
5.3076,216,0,1.19,1371,12.71,0.16,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
5.4079,216,0,1.19,1371,12.71,0.16,29,16,0.0,0.0,-20.0,-20.0,349.189,0.0
5.5083,216,0,1.03,1371,12.71,0.16,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
5.6085,216,0,1.03,1371,12.71,0.16,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
5.7089,267,0,1.21,1371,12.71,0.19,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
5.8092,216,0,1.21,1371,12.7,0.16,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
5.9094,267,0,0.94,1500,12.7,0.25,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
6.0097,267,0,0.94,1614,12.7,0.32,30,16,0.0,0.0,-20.0,-20.0,349.189,0.0
6.11,267,0,2.09,1671,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
6.2103,267,0,2.09,1700,12.71,0.32,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
6.3106,267,0,1.83,1728,12.71,0.28,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
6.4109,267,0,1.83,1728,12.71,0.25,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
6.5112,267,0,1.43,1728,12.71,0.25,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
6.6115,267,0,1.43,1742,12.71,0.25,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
6.7119,267,0,1.44,1728,12.71,0.25,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
6.8122,267,0,1.44,1714,12.71,0.25,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
6.9125,267,0,1.66,1728,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
7.0137,267,0,1.66,1728,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
7.1139,267,0,1.49,1742,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
7.2142,267,0,1.49,1728,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
7.3146,267,0,1.38,1742,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
7.4149,267,0,1.38,1728,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
7.5152,267,0,1.37,1742,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
7.6155,267,0,1.37,1728,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
7.7159,267,0,1.34,1728,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
7.8162,267,0,1.34,1742,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
7.9165,267,0,1.16,1728,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
8.0168,267,0,1.16,1728,12.7,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
8.1171,267,0,1.42,1742,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
8.2174,267,0,1.42,1742,12.71,0.22,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
8.3177,347,0,1.4,1771,12.71,0.25,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
8.4181,347,0,1.4,1971,12.71,0.38,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
8.5184,347,0,1.58,2157,12.7,0.48,29,17,0.0,0.0,-20.0,-20.0,349.189,0.0
8.6187,347,0,1.58,2242,12.7,0.54,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
8.719,347,0,2.55,2285,12.7,0.51,30,17,0.0,0.0,-20.0,-20.0,349.189,0.0
8.8193,347,0,2.55,2300,12.71,0.45,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
8.9196,347,0,1.89,2285,12.71,0.38,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
9.0199,347,0,1.89,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
9.1202,347,0,1.77,2300,12.7,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
9.2205,347,0,1.77,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
9.3209,347,0,1.57,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
9.4211,347,0,1.94,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
9.5214,347,0,1.94,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
9.6217,347,0,1.8,2285,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
9.722,347,0,1.8,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
9.8223,347,0,1.71,2300,12.7,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
9.9226,347,0,1.71,2300,12.7,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
10.0229,347,0,1.67,2285,12.7,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
10.1232,347,0,1.67,2300,12.7,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
10.2235,347,0,1.74,2300,12.7,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
10.3238,347,0,1.74,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
10.4241,347,0,1.89,2285,12.71,0.32,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
10.5244,347,0,1.89,2285,12.7,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
10.6247,347,0,2.07,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
10.725,347,0,2.07,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
10.8253,347,0,1.96,2314,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
10.9256,347,0,1.96,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
11.0259,347,0,1.76,2300,12.71,0.35,29,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
11.1262,347,0,1.76,2314,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
11.2265,347,0,1.89,2285,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
11.3269,347,0,1.89,2300,12.7,0.32,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
11.4272,347,0,1.66,2285,12.71,0.32,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
11.5275,347,0,1.66,2300,12.7,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
11.6277,347,0,1.55,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.014,-0.31
11.728,347,0,1.55,2300,12.71,0.32,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
11.8283,347,0,1.79,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
11.9287,347,0,1.79,2285,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
12.029,347,0,1.79,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
12.1293,347,0,1.79,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
12.2296,347,0,1.8,2314,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
12.3299,347,0,1.8,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
12.4302,347,0,1.69,2300,12.71,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
12.5305,347,0,1.69,2300,12.7,0.35,30,17,0.0,0.0,-20.0,-20.0,349.014,-0.31
12.6308,347,0,1.64,2300,12.7,0.35,30,17,0.0,0.0,-20.0,-20.0,349.102,-0.16
12.7311,472,0,1.64,2571,12.67,0.57,30,17,0.0,0.0,-20.0,-20.0,349.014,-0.31
12.8314,472,0,2.35,2871,12.69,0.83,30,17,0.0,0.0,-20.0,-20.0,349.014,-0.31
12.9317,472,0,2.35,2971,12.7,1.03,30,17,0.0,0.0,-20.0,-20.0,349.014,-0.31
13.032,472,0,3.44,3057,12.69,1.03,30,17,0.0,0.0,-20.0,-20.0,349.014,-0.31
13.1323,472,0,3.44,3071,12.7,0.83,30,17,0.0,0.0,-20.0,-20.0,349.014,-0.31
13.2326,472,0,2.09,3114,12.7,0.7,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
13.333,472,0,2.09,3142,12.71,0.61,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
13.4332,472,0,2.03,3114,12.7,0.57,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
13.5335,472,0,2.03,3128,12.7,0.57,29,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
13.6338,472,0,2.04,3157,12.7,0.54,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
13.734,472,0,2.04,3142,12.7,0.54,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
13.8344,472,0,2.01,3157,12.7,0.54,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
13.9346,472,0,2.01,3157,12.71,0.54,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
14.0349,472,0,2.16,3157,12.71,0.57,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
14.1352,472,0,2.16,3128,12.72,0.54,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
14.2355,472,0,2.06,3157,12.71,0.57,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
14.3358,472,0,2.06,3157,12.71,0.54,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
14.4362,472,0,1.83,3157,12.71,0.51,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
14.5365,472,0,1.83,3157,12.7,0.51,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
14.6368,472,0,1.97,3114,12.7,0.57,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
14.7371,472,0,1.97,3171,12.71,0.61,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
14.8374,472,0,2.0,3157,12.71,0.61,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
14.9377,472,0,2.0,3142,12.71,0.54,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
15.038,472,0,2.01,3157,12.71,0.51,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
15.1383,472,0,2.01,3142,12.71,0.48,30,17,0.0,0.0,-20.0,-20.0,348.926,-0.46
15.2386,563,0,2.12,3157,12.7,0.54,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
15.3389,563,0,2.12,3385,12.68,0.8,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
15.4391,563,0,2.0,3571,12.7,0.99,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
15.5394,563,0,2.0,3685,12.71,1.12,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
15.6398,563,0,1.87,3728,12.71,1.15,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
15.74,563,0,1.87,3714,12.71,0.96,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
15.8404,563,0,1.0,3757,12.71,0.86,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
15.9406,563,0,1.0,3757,12.7,0.83,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
16.041,563,0,0.65,3771,12.7,0.8,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
16.1412,563,0,0.65,3742,12.7,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
16.2415,563,0,0.6,3785,12.7,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
16.3418,563,0,0.6,3757,12.7,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
16.442,563,0,0.99,3814,12.71,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
16.5423,563,0,0.99,3785,12.71,0.74,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
16.6426,563,0,0.74,3771,12.71,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
16.7429,563,0,0.74,3800,12.7,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
16.8432,563,0,0.59,3771,12.71,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
16.9435,563,0,0.59,3785,12.71,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
17.0439,563,0,0.36,3757,12.71,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
17.1442,563,0,0.36,3757,12.71,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
17.2445,563,0,0.34,3785,12.7,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
17.3448,563,0,0.34,3814,12.7,0.74,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
17.4451,563,0,0.67,3757,12.7,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
17.5454,563,0,0.67,3800,12.71,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
17.6457,563,0,0.45,3771,12.7,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
17.746,563,0,0.45,3742,12.7,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
17.8463,563,0,0.19,3757,12.7,0.77,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
17.9466,563,0,0.19,3785,12.69,0.8,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
18.0469,563,0,0.53,3757,12.71,0.8,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
18.1472,563,0,0.53,3785,12.7,0.8,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
18.2475,404,0,0.29,3714,13.26,0.74,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
18.3478,404,0,0.29,3471,15.18,0.54,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
18.4481,404,0,-0.37,3200,14.09,0.28,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
18.5484,404,0,-0.37,3042,13.31,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
18.6487,404,0,0.4,2900,12.62,0.06,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
18.749,404,0,0.4,2785,12.68,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
18.8493,404,0,1.16,2742,12.69,0.19,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
18.9496,404,0,1.16,2700,12.7,0.28,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
19.05,404,0,1.98,2700,12.71,0.38,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
19.1503,404,0,1.98,2700,12.7,0.41,29,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
19.2506,404,0,1.87,2700,12.7,0.41,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
19.3509,394,0,1.87,2671,12.71,0.41,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
19.4512,394,0,1.92,2657,12.71,0.41,29,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
19.5517,384,0,1.92,2657,12.71,0.38,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
19.652,384,0,1.73,2614,12.71,0.35,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
19.7523,374,0,1.73,2585,12.71,0.35,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
19.8526,374,0,1.69,2542,12.7,0.32,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
19.9529,364,0,1.69,2500,12.71,0.32,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
20.0533,364,0,1.36,2471,12.71,0.28,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
20.1536,354,0,1.36,2442,12.71,0.28,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
20.2538,354,0,1.44,2400,12.71,0.28,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
20.3541,344,0,1.44,2371,12.71,0.25,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
20.4544,344,0,1.59,2314,12.7,0.25,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
20.5547,334,0,1.59,2300,12.7,0.25,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
20.655,334,0,1.37,2257,12.7,0.28,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
20.7553,324,0,1.37,2228,12.7,0.25,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
20.8555,324,0,1.29,2185,12.7,0.25,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
20.9558,314,0,1.29,2157,12.7,0.25,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
21.0561,314,0,1.7,2142,12.7,0.25,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
21.1564,304,0,1.7,2100,12.71,0.25,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
21.2567,304,0,1.34,2057,12.71,0.25,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
21.357,294,0,1.34,2042,12.71,0.22,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
21.4573,294,0,1.31,2000,12.71,0.22,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
21.5575,284,0,1.31,1971,12.71,0.22,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
21.6579,284,0,1.27,1942,12.71,0.22,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
21.7582,274,0,1.27,1900,12.71,0.22,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
21.8585,274,0,1.35,1871,12.71,0.19,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
21.9587,264,0,1.35,1814,12.71,0.19,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
22.0596,264,0,1.21,1771,12.71,0.19,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
22.1599,254,0,1.21,1757,12.71,0.16,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
22.2602,254,0,1.16,1714,12.71,0.16,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
22.3605,244,0,1.16,1671,12.71,0.16,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
22.4607,244,0,1.08,1628,12.71,0.16,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
22.561,234,0,1.08,1600,12.71,0.16,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
22.6613,234,0,1.11,1557,12.71,0.16,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
22.7616,224,0,1.11,1528,12.71,0.16,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
22.8619,224,0,1.29,1485,12.71,0.16,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
22.9622,214,0,1.29,1457,12.71,0.16,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.0625,214,0,1.03,1428,12.71,0.16,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.1628,204,0,1.03,1385,12.71,0.16,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.263,204,0,1.08,1342,12.71,0.12,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.3633,194,0,1.08,1314,12.71,0.12,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.4635,194,0,1.03,1285,12.71,0.12,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.5638,184,0,1.03,1242,12.71,0.12,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.6641,184,0,0.81,1214,12.71,0.12,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.7644,174,0,0.81,1185,12.71,0.12,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.8647,174,0,0.87,1157,12.71,0.12,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.965,164,0,0.87,1114,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.0653,164,0,0.86,1057,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.1655,154,0,0.86,1028,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.2658,154,0,0.72,985,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.3661,144,0,0.72,971,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.4664,144,0,0.64,928,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.5676,134,0,0.64,885,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.6679,134,0,0.77,842,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.7682,124,0,0.77,814,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.8685,124,0,0.64,785,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.9688,114,0,0.64,757,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
25.0691,114,0,0.67,728,12.7,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
25.1694,104,0,0.67,685,12.71,0.09,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
25.2697,104,0,0.56,657,12.71,0.06,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
25.37,94,0,0.56,614,12.71,0.06,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
25.4702,94,0,0.64,585,12.71,0.06,30,18,0.0,0.0,-20.0,-20.0,348.926,-0.46
