time_s,throttle,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pitch_hall,enc_deg,pitch_enc
0.0467,378,-51.73,1900,12.74,1.19,33,11,-39.23,0.0,
0.1469,378,-51.73,1900,12.74,1.19,33,11,-39.23,0.0,
0.2471,378,-51.73,1900,12.74,1.19,33,11,-39.12,0.0,
0.3472,378,-51.73,1900,12.74,1.15,34,12,-39.12,0.0,
0.4474,378,-51.73,1900,12.74,1.15,34,12,-39.23,0.0,
0.5475,378,-51.73,1900,12.74,1.15,34,12,-39.23,0.0,
0.6478,378,-51.73,1900,12.74,1.15,34,12,-39.36,0.0,
0.7479,378,-51.73,1900,12.74,1.15,34,12,-39.36,0.0,
0.8481,378,-51.73,1900,12.74,1.15,34,12,-39.33,0.0,
0.9483,378,-51.73,1900,12.74,1.15,34,12,-39.33,0.0,
1.0485,378,-51.68,1900,12.74,1.15,34,12,-39.29,0.0,
1.1487,378,-51.68,1900,12.74,1.15,34,12,-39.29,0.0,
1.2488,378,-51.68,1900,12.74,1.15,34,12,-39.51,0.0,
1.3489,378,-51.68,1900,12.74,1.12,34,12,-39.51,0.0,
1.4491,378,-51.68,1900,12.74,1.12,34,12,-39.18,0.0,
1.5492,378,-51.68,1900,12.74,1.12,34,12,-39.18,0.0,
1.6495,378,-51.68,1900,12.74,1.12,34,12,-39.38,0.0,
1.7496,378,-51.68,1900,12.74,1.12,34,12,-39.38,0.0,
1.8498,378,-51.68,1900,12.74,1.12,34,12,-39.54,0.0,
1.9499,378,-51.68,1900,12.74,1.12,34,12,-39.54,0.0,
2.0501,378,-51.61,1900,12.74,1.12,34,12,-39.08,0.0,
2.1503,378,-51.61,1900,12.74,1.12,34,12,-39.08,0.0,
2.2505,545,-51.61,1900,12.74,1.12,34,12,-39.37,0.0,
2.3507,545,-51.61,2214,12.72,1.67,33,12,-39.37,0.0,
2.4509,545,-51.61,2214,12.72,1.67,33,12,-39.32,0.0,
2.551,545,-51.61,2214,12.72,1.67,33,12,-39.32,0.0,
2.6512,545,-51.61,2214,12.72,1.67,33,12,-39.32,0.0,
2.7515,545,-51.61,2214,12.72,1.67,33,12,-39.32,0.0,
2.8516,545,-51.61,2214,12.72,1.67,33,12,-39.42,0.0,
2.9518,545,-51.61,2214,12.72,1.67,33,12,-39.42,0.0,
3.0519,545,-102.16,2214,12.72,1.67,33,12,-38.95,0.0,
3.1521,545,-102.16,2214,12.72,1.67,33,12,-38.95,0.0,
3.2522,545,-102.16,2214,12.72,1.67,33,12,-39.05,0.0,
3.3523,545,-102.16,2671,12.74,2.67,34,13,-39.05,0.0,
3.4525,545,-102.16,2671,12.74,2.67,34,13,-22.46,0.0,
3.5527,545,-102.16,2671,12.74,2.67,34,13,-18.52,0.0,
3.6529,545,-102.16,2671,12.74,2.67,34,13,-18.52,0.0,
3.753,545,-102.16,2671,12.74,2.67,34,13,-17.37,0.0,
3.8531,545,-102.16,2671,12.74,2.67,34,13,-17.37,0.0,
3.9533,545,-102.16,2671,12.74,2.67,34,13,-16.45,0.0,
4.0535,545,-53.66,2671,12.74,2.67,34,13,-16.45,0.0,
4.1536,545,-53.66,2671,12.74,2.67,34,13,-15.54,0.0,
4.2538,545,-53.66,2671,12.74,2.67,34,13,-15.54,0.0,
4.3539,545,-53.66,3514,12.74,1.03,33,13,-14.95,0.0,
4.4541,545,-53.66,3514,12.74,1.03,33,13,-14.95,0.0,
4.5543,545,-53.66,3514,12.74,1.03,33,13,-15.24,0.0,
4.6545,545,-53.66,3514,12.74,1.03,33,13,-15.24,0.0,
4.7547,545,-53.66,3514,12.74,1.03,33,13,-15.21,0.0,
4.8549,401,-53.66,3514,12.74,1.03,33,13,-15.21,0.0,
4.9551,401,-53.66,3514,12.74,1.03,33,13,-14.73,0.0,
5.0554,401,-45.53,3514,12.74,1.03,33,13,-14.73,0.0,
5.1556,401,-45.53,3514,12.74,1.03,33,13,-14.56,0.0,
5.2558,401,-45.53,3514,12.74,1.03,33,13,-14.56,0.0,
5.3559,401,-45.53,2742,12.74,0.22,34,14,-11.83,0.0,
5.4561,401,-45.53,2742,12.74,0.22,34,14,-11.83,0.0,
5.5563,401,-45.53,2742,12.74,0.22,34,14,-9.81,0.0,
5.6565,401,-45.53,2742,12.74,0.22,34,14,-9.81,0.0,
5.7567,401,-45.53,2742,12.74,0.22,34,14,-8.94,0.0,
5.8568,401,-45.53,2742,12.74,0.22,34,14,-8.94,0.0,
5.957,401,-45.53,2742,12.74,0.22,34,14,-7.99,0.0,
6.0571,401,-2.83,2742,12.74,0.22,34,14,-7.99,0.0,
6.1572,401,-2.83,2742,12.74,0.22,34,14,-6.58,0.0,
6.2574,401,-2.83,2685,12.75,0.51,34,14,-6.58,0.0,
6.3575,401,-2.83,2685,12.75,0.51,34,14,-6.26,0.0,
6.4576,401,-2.83,2685,12.75,0.51,34,14,-6.26,0.0,
6.5578,401,-2.83,2685,12.75,0.51,34,14,-5.99,0.0,
6.658,401,-2.83,2685,12.75,0.51,34,14,-5.99,0.0,
6.7581,401,-2.83,2685,12.75,0.51,34,14,-5.17,0.0,
6.8583,401,-2.83,2685,12.75,0.51,34,14,-5.17,0.0,
6.9584,401,-2.83,2685,12.75,0.51,34,14,-5.34,0.0,
7.0586,601,1.74,2685,12.75,0.51,34,14,-5.34,0.0,
7.1588,601,1.74,2685,12.75,0.51,34,14,-3.91,0.0,
7.2589,601,1.74,3671,12.74,1.77,33,14,-3.91,0.0,
7.3591,601,1.74,3671,12.74,1.77,33,14,-3.42,0.0,
7.4592,601,1.74,3671,12.74,1.77,33,14,-3.42,0.0,
7.5593,601,1.74,3671,12.74,1.77,33,14,-6.56,0.0,
7.6595,601,1.74,3671,12.74,1.77,33,14,-6.56,0.0,
7.7597,601,1.74,3671,12.74,1.77,33,14,-7.09,0.0,
7.8599,601,1.74,3671,12.74,1.77,33,14,-7.09,0.0,
7.96,601,1.74,3671,12.74,1.77,33,14,-5.9,0.0,
8.0602,601,-29.64,3671,12.74,1.77,33,14,-5.9,0.0,
8.1604,601,-29.64,3671,12.74,1.77,33,14,-6.14,0.0,
8.2605,601,-29.64,3485,12.76,1.83,33,14,-6.14,0.0,
8.3607,601,-29.64,3485,12.76,1.83,33,14,-6.88,0.0,
8.4608,601,-29.64,3485,12.76,1.83,33,14,-6.88,0.0,
8.561,601,-29.64,3485,12.76,1.83,33,14,-6.06,0.0,
8.6612,601,-29.64,3485,12.76,1.83,33,14,-6.06,0.0,
8.7614,601,-29.64,3485,12.76,1.83,33,14,-6.26,0.0,
8.8615,601,-29.64,3485,12.76,1.83,33,14,-6.26,0.0,
8.9617,601,-29.64,3485,12.76,1.83,33,14,-7.36,0.0,
9.0618,601,-29.08,3485,12.76,1.83,33,14,-7.36,0.0,
9.162,601,-29.08,3485,12.76,1.83,33,14,-9.06,0.0,
9.2621,601,-29.08,3328,12.74,2.12,34,15,-9.06,0.0,
9.3623,601,-29.08,3328,12.74,2.12,34,15,-12.31,0.0,
9.4625,300,-29.08,3328,12.74,2.12,34,15,-12.31,0.0,
9.5627,300,-29.08,3328,12.74,2.12,34,15,-10.57,0.0,
9.6629,300,-29.08,3328,12.74,2.12,34,15,-10.57,0.0,
9.7632,300,-29.08,3328,12.74,2.12,34,15,-8.19,0.0,
9.8633,300,-29.08,3328,12.74,2.12,34,15,-8.19,0.0,
