time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.05,193,2857,28.2,0,4.35,0.03,24,0,0.4922,-0.5188,-5.08,-5.01
0.1502,193,2857,27.58,0,4.35,0.03,24,0,0.4922,-0.5187,-5.1,-5.01
0.2504,193,2857,27.89,0,4.35,0.03,24,0,0.4934,-0.5183,-5.1,-5.01
0.3507,193,2860,28.07,0,4.35,0.03,24,0,0.4937,-0.5183,-5.1,-5.02
0.4509,193,2857,28.12,0,4.35,0.03,24,0,0.4924,-0.5182,-5.09,-5.04
0.5511,193,2857,28.33,0,4.35,0.03,24,0,0.4937,-0.518,-5.02,-5.04
0.6514,193,2854,27.85,0,4.35,0.03,24,0,0.4924,-0.5179,-5.02,-5.04
0.7516,193,2857,27.67,0,4.35,0.03,24,0,0.4943,-0.5179,-5.0,-5.06
0.8518,193,2857,27.75,0,4.35,0.03,24,0,0.4929,-0.5151,-5.05,-5.06
0.952,193,2860,27.1,0,4.35,0.03,24,0,0.4935,-0.5151,-5.01,-5.06
1.0522,193,2857,27.07,0,4.35,0.03,24,0,0.4935,-0.5146,-5.01,-5.22
1.1525,193,2857,27.27,0,4.35,0.03,24,0,0.4933,-0.5151,-5.01,-5.22
1.2527,193,2857,27.61,0,4.35,0.03,24,0,0.4916,-0.5151,-5.02,-5.22
1.3528,193,2857,27.65,0,4.35,0.03,24,0,0.4905,-0.5175,-5.02,-5.22
1.453,193,2860,27.77,0,4.35,0.03,24,0,0.4903,-0.5172,-5.14,-5.22
1.5532,193,2857,28.12,0,4.35,0.03,24,0,0.4922,-0.5171,-5.14,-5.11
1.6533,193,2860,28.05,0,4.35,0.03,24,0,0.4922,-0.5168,-5.14,-5.11
1.7535,193,2860,27.63,0,4.35,0.03,24,0,0.4922,-0.5154,-5.1,-5.11
1.8537,193,2860,27.7,0,4.35,0.03,24,0,0.492,-0.5154,-5.1,-5.12
1.9541,193,2857,28.36,0,4.35,0.03,24,0,0.4913,-0.5144,-5.1,-5.2
2.0542,302,4000,28.51,0,4.35,0.03,24,0,0.4907,-0.5116,-5.11,-5.2
2.1544,302,4594,35.88,0,4.35,0.03,24,0,0.4953,-0.509,-5.11,-5.25
2.2546,302,4717,57.29,0,4.35,0.03,24,0,0.5,-0.5046,-5.11,-5.41
2.3547,302,4717,73.39,0,4.35,0.03,24,0,0.5008,-0.5053,-4.89,-5.55
2.4549,302,4717,77.67,0,4.35,0.03,24,0,0.4997,-0.5072,-4.58,-5.65
2.555,302,4717,78.52,0,4.35,0.03,24,0,0.4994,-0.5075,-4.58,-5.65
2.6552,302,4717,78.32,0,4.35,0.03,24,0,0.4984,-0.5069,-4.58,-5.67
2.7554,302,4724,77.11,0,4.35,0.03,24,0,0.4985,-0.5057,-4.6,-5.67
2.8555,302,4724,76.64,0,4.35,0.03,24,0,0.5012,-0.5057,-4.6,-5.67
2.9557,302,4724,76.97,0,4.35,0.03,24,0,0.4983,-0.5048,-4.66,-5.74
3.0559,302,4724,77.23,0,4.35,0.03,24,0,0.499,-0.5048,-4.66,-5.74
3.156,302,4717,77.74,0,4.35,0.03,24,0,0.4992,-0.5043,-4.63,-5.79
3.2562,302,4724,78.24,0,4.35,0.03,24,0,0.4995,-0.5074,-4.61,-5.79
3.3563,302,4724,77.41,0,4.35,0.03,24,0,0.4995,-0.508,-4.61,-5.79
3.4565,302,4717,77.92,0,4.35,0.03,24,0,0.4985,-0.5074,-4.61,-5.64
3.5566,302,4717,78.44,0,4.35,0.03,24,0,0.4999,-0.5049,-4.59,-5.64
3.6568,302,4717,78.99,0,4.35,0.03,24,0,0.4979,-0.5042,-4.59,-5.64
3.757,302,4717,80.27,0,4.35,0.03,24,0,0.4982,-0.5042,-4.66,-5.78
3.8572,302,4717,80.36,0,4.35,0.03,24,0,0.4997,-0.5058,-4.66,-5.78
3.9573,302,4717,80.22,0,4.35,0.03,24,0,0.4991,-0.5072,-4.62,-5.78
4.0575,302,4717,79.93,0,4.35,0.03,24,0,0.4991,-0.5079,-4.62,-5.73
4.1576,302,4717,79.88,0,4.35,0.03,24,0,0.4972,-0.5044,-4.62,-5.73
4.2578,302,4717,79.58,0,4.35,0.03,24,0,0.4979,-0.509,-4.62,-5.65
4.358,302,4724,79.4,0,4.35,0.03,24,0,0.4993,-0.5097,-4.62,-5.61
4.4582,302,4724,79.3,0,4.35,0.03,24,0,0.5005,-0.5081,-4.62,-5.6
4.5583,302,4724,79.64,0,4.35,0.03,24,0,0.4987,-0.5081,-4.65,-5.6
4.6586,302,4724,79.85,0,4.35,0.03,24,0,0.4987,-0.5066,-4.65,-5.6
4.7587,302,4724,80.61,0,4.35,0.03,24,0,0.4983,-0.5051,-4.65,-5.6
4.8589,302,4724,80.79,0,4.35,0.03,24,0,0.498,-0.5042,-4.65,-5.69
4.959,302,4724,78.93,0,4.35,0.03,24,0,0.497,-0.5052,-4.68,-5.76
5.0592,302,4717,79.26,0,4.35,0.03,24,0,0.4963,-0.5058,-4.7,-5.76
5.1594,302,4717,80.04,0,4.35,0.03,24,0,0.498,-0.5047,-4.7,-5.77
5.2595,302,4717,79.79,0,4.35,0.03,24,0,0.4989,-0.5074,-4.7,-5.76
5.3597,302,4717,79.48,0,4.35,0.03,24,0,0.4966,-0.5068,-4.77,-5.73
5.4598,302,4724,80.18,0,4.35,0.03,24,0,0.4966,-0.5058,-4.79,-5.73
5.56,302,4724,80.66,0,4.35,0.03,24,0,0.4973,-0.5081,-4.75,-5.68
5.6602,302,4724,81.15,0,4.35,0.03,24,0,0.498,-0.5083,-4.75,-5.64
5.7603,364,4724,80.74,0,4.35,0.03,24,0,0.5009,-0.5049,-4.75,-5.68
5.8605,364,5597,81.47,0,4.35,0.03,24,0,0.4937,-0.5078,-4.75,-5.62
5.9606,364,5725,93.07,0,4.35,0.03,24,0,0.4932,-0.5147,-4.75,-5.6
6.0608,364,5725,112.61,0,4.35,0.03,24,0,0.491,-0.5167,-5.0,-5.59
6.161,364,5714,117.94,0,4.35,0.03,24,0,0.4923,-0.5167,-5.03,-5.24
6.2612,364,5725,118.68,0,4.35,0.03,24,0,0.4915,-0.5177,-5.09,-5.13
6.3614,364,5725,120.04,0,4.35,0.03,24,0,0.4912,-0.5177,-5.15,-5.13
6.4615,364,5725,120.2,0,4.35,0.03,24,0,0.4939,-0.5178,-5.15,-5.07
6.5617,364,5725,118.18,0,4.35,0.03,24,0,0.4932,-0.5179,-5.09,-5.07
6.6619,364,5725,118.46,0,4.35,0.03,24,0,0.4907,-0.517,-5.15,-5.07
6.7621,364,5725,118.75,0,4.35,0.03,24,0,0.4912,-0.516,-5.17,-5.07
6.8622,364,5725,118.5,0,4.35,0.03,24,0,0.4908,-0.5161,-5.17,-5.11
6.9624,364,5725,118.34,0,4.35,0.03,24,0,0.4918,-0.5153,-5.17,-5.16
7.0625,364,5714,118.42,0,4.35,0.03,24,0,0.492,-0.5135,-5.17,-5.17
7.1627,364,5725,118.87,0,4.35,0.03,24,0,0.4904,-0.5149,-5.17,-5.2
7.2628,364,5725,119.25,0,4.35,0.03,24,0,0.49,-0.515,-5.2,-5.22
7.363,364,5725,119.47,0,4.35,0.03,24,0,0.4909,-0.5164,-5.19,-5.22
7.4631,364,5725,119.6,0,4.35,0.03,24,0,0.4909,-0.5168,-5.19,-5.22
7.5633,364,5725,120.18,0,4.35,0.03,24,0,0.4892,-0.5153,-5.23,-5.2
7.6635,364,5736,119.39,0,4.35,0.03,24,0,0.4902,-0.5158,-5.24,-5.18
7.7636,364,5736,116.96,0,4.35,0.03,24,0,0.4912,-0.5158,-5.19,-5.18
7.8638,364,5725,117.32,0,4.35,0.03,24,0,0.4921,-0.516,-5.19,-5.18
7.9639,364,5725,118.16,0,4.35,0.03,24,0,0.4904,-0.5155,-5.23,-5.18
8.0641,364,5725,118.79,0,4.35,0.03,24,0,0.4894,-0.5155,-5.23,-5.18
8.1642,364,5714,119.79,0,4.35,0.03,24,0,0.4907,-0.5157,-5.21,-5.18
8.2644,387,5725,119.95,0,4.35,0.03,24,0,0.4945,-0.5157,-5.21,-5.18
8.3645,387,6024,120.4,0,4.35,0.03,24,0,0.4926,-0.5148,-5.21,-5.19
8.4647,387,6085,120.91,0,4.35,0.03,24,0,0.4941,-0.5131,-5.07,-5.19
8.5649,387,6085,128.11,0,4.35,0.03,24,0,0.4953,-0.5117,-4.97,-5.23
8.665,387,6085,131.47,0,4.35,0.03,24,0,0.4898,-0.5116,-4.97,-5.33
8.7652,387,6085,132.92,0,4.35,0.03,24,0,0.4965,-0.5118,-4.97,-5.4
8.8653,387,6085,134.43,0,4.35,0.03,24,0,0.4944,-0.5136,-4.95,-5.4
8.9655,387,6085,133.95,0,4.35,0.03,24,0,0.493,-0.5117,-4.95,-5.4
9.0656,387,6085,132.8,0,4.35,0.03,24,0,0.4934,-0.5098,-5.02,-5.4
9.1658,387,6085,132.88,0,4.35,0.03,24,0,0.4913,-0.5107,-5.02,-5.4
9.266,387,6085,133.31,0,4.35,0.03,24,0,0.4923,-0.5109,-5.05,-5.45
9.3661,387,6085,134.8,0,4.35,0.03,24,0,0.4944,-0.508,-5.05,-5.46
9.4663,387,6085,133.45,0,4.35,0.03,24,0,0.495,-0.5082,-5.02,-5.51
9.5664,387,6085,132.53,0,4.35,0.03,24,0,0.4928,-0.5104,-5.06,-5.48
9.6666,387,6085,134.62,0,4.35,0.03,24,0,0.4944,-0.5098,-4.95,-5.51
9.7668,387,6085,134.74,0,4.35,0.03,24,0,0.4937,-0.511,-4.95,-5.51
9.8669,387,6085,134.21,0,4.35,0.03,24,0,0.4949,-0.5075,-4.95,-5.51
9.9671,387,6085,132.94,0,4.35,0.03,24,0,0.4965,-0.5074,-4.95,-5.51
10.0672,387,6085,133.97,0,4.35,0.03,24,0,0.4941,-0.5133,-4.95,-5.51
10.1674,387,6085,133.87,0,4.35,0.03,24,0,0.4929,-0.5133,-4.97,-5.44
10.2675,387,6085,135.1,0,4.35,0.03,24,0,0.4923,-0.5128,-4.97,-5.34
10.3677,387,6085,134.86,0,4.35,0.03,24,0,0.4942,-0.5079,-4.97,-5.34
10.4678,387,6085,133.28,0,4.35,0.03,24,0,0.4959,-0.5079,-4.97,-5.34
10.568,387,6085,131.94,0,4.35,0.03,24,0,0.4928,-0.5127,-5.05,-5.35
10.6681,387,6085,136.4,0,4.35,0.03,24,0,0.4927,-0.5093,-5.06,-5.54
