time_s,throttle,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pitch_hall,enc_deg,pitch_enc
3.1067,334,-41.17,1900,12.72,0.64,33,5,-34.25,0.0,
3.2069,334,-41.95,1914,12.72,0.61,33,5,-34.33,0.0,
3.3071,334,-41.87,1957,12.72,0.61,33,5,-33.84,0.0,
3.4073,334,-41.47,1957,12.71,0.61,33,5,-33.45,0.0,
3.5074,334,-41.51,1971,12.71,0.67,33,5,-33.16,0.0,
3.6076,334,-40.6,2000,12.71,0.67,33,5,-32.14,0.0,
3.7078,334,-40.23,2014,12.72,0.67,34,5,-31.54,0.0,
3.808,334,-39.98,2014,12.71,0.64,33,5,-30.77,0.0,
3.9082,334,-40.1,2028,12.71,0.57,33,5,-30.33,0.0,
4.0084,334,-39.16,2042,12.71,0.57,33,5,-29.52,0.0,
4.1086,334,-37.69,2071,12.71,0.57,33,5,-28.75,0.0,
4.2088,334,-37.21,2071,12.71,0.57,33,5,-28.4,0.0,
4.309,334,-36.23,2085,12.71,0.54,33,5,-27.71,0.0,
4.4092,334,-34.34,2085,12.71,0.51,33,6,-27.56,0.0,
4.5094,334,-33.38,2114,12.71,0.51,33,6,-27.04,0.0,
4.6096,334,-32.65,2114,12.71,0.48,33,6,-26.76,0.0,
4.7098,334,-31.94,2100,12.72,0.48,33,6,-26.3,0.0,
4.81,334,-31.38,2085,12.72,0.48,33,6,-26.34,0.0,
4.9101,334,-30.4,2128,12.72,0.48,33,6,-25.87,0.0,
5.0103,401,-30.08,2114,12.72,0.48,33,6,-25.5,0.0,
5.1104,401,-29.8,2271,12.71,0.61,33,6,-25.05,0.0,
5.2106,401,-29.63,2371,12.71,0.7,33,6,-24.27,0.0,
5.3108,456,-34.78,2514,12.69,0.86,33,6,-23.23,0.0,
5.4109,456,-37.2,2671,12.7,0.96,33,6,-22.62,0.0,
5.5111,456,-38.34,2771,12.72,0.96,33,6,-19.49,0.0,
5.6113,456,-39.56,2828,12.72,0.99,33,6,-17.42,0.0,
5.7114,456,-36.83,2871,12.71,0.86,33,6,-14.5,0.0,
5.8116,456,-32.01,2885,12.71,0.8,33,6,-12.95,0.0,
5.9117,456,-27.36,2871,12.71,0.77,33,6,-11.35,0.0,
6.0119,456,-23.36,2900,12.71,0.77,33,6,-10.88,0.0,
6.112,456,-20.78,2900,12.71,0.74,34,6,-11.23,0.0,
6.2121,456,-17.24,2900,12.71,0.74,33,6,-10.04,0.0,
6.3123,456,-15.86,2871,12.72,0.74,33,6,-10.3,0.0,
6.4125,456,-14.41,2900,12.72,0.74,33,6,-8.33,0.0,
6.5126,456,-13.74,2914,12.72,0.74,33,6,-7.91,0.0,
6.6128,456,-12.75,2900,12.72,0.77,33,6,-8.16,0.0,
6.7129,456,-11.31,2900,12.72,0.74,33,6,-8.1,0.0,
6.8131,456,-10.16,2871,12.72,0.74,34,6,-7.23,0.0,
6.9132,456,-9.2,2900,12.72,0.74,33,6,-6.26,0.0,
7.0134,456,-7.29,2885,12.72,0.74,33,6,-6.03,0.0,
7.1135,456,-6.86,2914,12.71,0.74,33,6,-5.41,0.0,
7.2137,456,-5.96,2914,12.71,0.74,33,6,-5.8,0.0,
7.3138,456,-4.28,2885,12.7,0.77,33,6,-4.35,0.0,
7.4139,456,-2.91,2900,12.71,0.74,33,6,-4.43,0.0,
7.5141,456,-1.96,2871,12.72,0.77,33,6,-3.23,0.0,
7.6143,456,-1.37,2900,12.7,0.74,33,6,-2.87,0.0,
7.7144,456,-0.72,2885,12.71,0.77,33,6,-3.63,0.0,
7.8146,456,0.1,2885,12.71,0.77,33,6,-2.62,0.0,
7.9147,456,0.71,2885,12.71,0.77,33,6,-3.29,0.0,
8.0149,456,0.85,2900,12.71,0.74,33,6,-2.0,0.0,
8.1161,534,0.98,2857,12.71,0.74,33,6,-2.31,0.0,
8.2163,534,1.1,3014,12.69,0.86,33,6,-3.06,0.0,
8.3165,534,1.26,3057,12.7,1.09,34,6,-3.58,0.0,
8.4166,534,-0.13,3142,12.69,1.32,33,6,-3.32,0.0,
8.5168,534,-5.56,3085,12.7,1.44,33,7,-2.69,0.0,
8.6169,534,-10.9,3042,12.69,1.44,34,7,-2.27,0.0,
8.7171,534,-13.71,3042,12.69,1.48,33,7,-2.3,0.0,
8.8173,534,-13.0,3028,12.71,1.51,33,7,-2.18,0.0,
8.9176,534,-13.07,3028,12.71,1.48,33,7,-2.17,0.0,
9.0178,534,-13.11,2985,12.7,1.48,33,7,-2.04,0.0,
9.1179,534,-13.11,3028,12.71,1.48,33,7,-2.22,0.0,
9.2181,534,-13.03,3028,12.71,1.51,33,7,-2.64,0.0,
9.3183,534,-13.46,2942,12.68,1.54,33,7,-2.89,0.0,
9.4184,534,-13.44,2942,12.71,1.57,33,7,-3.12,0.0,
9.5185,534,-13.52,2928,12.7,1.54,33,7,-3.53,0.0,
9.6187,534,-13.02,2914,12.7,1.57,33,7,-4.11,0.0,
9.7189,534,-13.27,2928,12.71,1.54,33,7,-3.95,0.0,
9.819,534,-13.65,2914,12.7,1.6,33,7,-3.38,0.0,
9.9191,534,-14.15,2928,12.7,1.6,34,7,-2.57,0.0,
10.0193,534,-14.66,2928,12.71,1.6,33,7,-1.62,0.0,
10.1194,534,-14.64,2842,12.7,1.67,33,7,-3.22,0.0,
10.2196,534,-14.33,2914,12.71,1.67,33,7,-3.63,0.0,
10.3197,534,-14.26,2871,12.71,1.67,33,7,-3.21,0.0,
10.4199,534,-14.01,2842,12.7,1.7,33,7,-2.28,0.0,
10.52,534,-14.11,2857,12.69,1.73,33,8,-1.06,0.0,
10.6201,534,-14.16,2857,12.72,1.77,33,8,-2.67,0.0,
10.7203,534,-14.02,2842,12.7,1.8,34,8,-2.98,0.0,
10.8204,534,-14.06,2842,12.71,1.77,33,8,-1.99,0.0,
10.9206,534,-13.84,2885,12.7,1.77,33,8,-0.26,0.0,
11.0207,534,-13.43,2871,12.7,1.77,33,8,-2.39,0.0,
11.1209,534,-13.31,2828,12.69,1.77,33,8,-2.51,0.0,
11.221,534,-13.23,2842,12.69,1.77,33,8,-1.38,0.0,
11.3212,534,-11.35,3014,12.7,1.77,34,8,-0.97,0.0,
11.4213,534,-9.37,3042,12.69,1.7,33,8,-0.4,0.0,
11.5215,534,-5.01,3214,12.71,1.57,34,8,-1.73,0.0,
11.6216,0,1.98,2600,16.42,1.22,33,8,-1.53,0.0,
11.7218,0,4.75,1271,18.89,0.67,33,8,-1.49,0.0,
11.8219,0,0.33,528,18.28,0.22,33,8,-1.58,0.0,
11.9221,0,0.68,300,17.63,0.03,33,8,-1.65,0.0,
12.0222,0,4.71,0,16.71,0.03,33,8,-1.7,0.0,
12.1224,0,5.65,0,15.94,0.03,33,8,-3.18,0.0,
12.2225,0,5.95,0,15.23,0.03,33,8,-27.74,0.0,
12.3226,0,5.49,0,14.34,0.03,34,8,-37.97,0.0,
12.4228,0,6.78,0,13.66,0.03,33,8,-38.37,0.0,
12.5229,0,6.81,0,13.01,0.03,33,8,-38.24,0.0,
12.6231,0,6.17,0,12.56,0.03,33,8,-38.39,0.0,
12.7232,0,6.36,0,12.7,0.03,33,8,-38.06,0.0,
12.8234,0,6.13,0,12.71,0.03,33,8,-38.69,0.0,
12.9235,0,5.97,0,12.71,0.03,34,8,-38.23,0.0,
13.0236,0,5.98,0,12.71,0.03,33,8,-38.22,0.0,
13.1238,0,6.15,0,12.71,0.03,34,8,-38.29,0.0,
13.2239,0,6.12,0,12.71,0.03,33,8,-38.12,0.0,
13.3241,0,6.13,0,12.71,0.03,34,8,-38.44,0.0,
13.4242,0,6.15,0,12.71,0.03,33,8,-38.39,0.0,
13.5243,0,6.15,0,12.71,0.03,33,8,-38.19,0.0,
13.6245,0,6.14,0,12.71,0.03,34,8,-38.33,0.0,
13.7246,0,6.14,0,12.71,0.03,34,8,-38.41,0.0,
13.8248,0,6.29,0,12.71,0.03,33,8,-38.34,0.0,
13.9249,0,6.03,0,12.71,0.03,34,8,-38.26,0.0,
14.0251,0,6.14,0,12.71,0.03,33,8,-38.01,0.0,
14.1252,0,6.04,0,12.71,0.03,34,8,-38.36,0.0,
14.2253,0,6.12,0,12.71,0.03,33,8,-38.01,0.0,
14.3255,0,6.12,0,12.71,0.03,34,8,-38.25,0.0,
14.4256,0,6.06,0,12.71,0.03,33,8,-38.17,0.0,
14.5258,0,6.01,0,12.72,0.03,33,8,-38.38,0.0,
14.6259,0,6.13,0,12.72,0.03,34,8,-37.92,0.0,
14.7261,0,6.05,0,12.72,0.03,33,8,-38.27,0.0,
14.8262,0,6.22,0,12.72,0.03,33,8,-38.32,0.0,
14.9264,0,6.41,0,12.72,0.03,33,8,-38.23,0.0,
15.0265,0,6.34,0,12.73,0.03,33,8,-38.22,0.0,
15.1267,0,6.31,0,12.72,0.03,34,8,-38.27,0.0,
15.2268,0,6.13,0,12.72,0.03,34,8,-38.45,0.0,
15.327,0,6.26,0,12.72,0.03,33,8,-38.62,0.0,
15.4271,0,6.2,0,12.72,0.03,33,8,-38.07,0.0,
15.5273,0,6.14,0,12.72,0.03,33,8,-38.49,0.0,
15.6274,0,6.11,0,12.72,0.03,33,8,-38.12,0.0,
15.7276,0,6.35,0,12.72,0.03,33,8,-38.33,0.0,
15.8277,0,6.36,0,12.72,0.03,33,8,-38.27,0.0,
15.9278,0,6.23,0,12.72,0.03,33,8,-38.32,0.0,
16.028,0,6.28,0,12.72,0.03,33,8,-38.33,0.0,
16.1281,0,6.33,0,12.72,0.03,34,8,-38.24,0.0,
16.2283,0,6.1,0,12.73,0.03,33,8,-38.27,0.0,
16.3284,0,6.2,0,12.73,0.03,33,8,-38.42,0.0,
16.4285,0,6.45,0,12.72,0.03,33,8,-38.18,0.0,
16.5287,0,6.25,0,12.72,0.03,33,8,-38.29,0.0,
16.6288,0,6.19,0,12.72,0.03,34,8,-38.11,0.0,
16.7289,0,6.12,0,12.72,0.03,34,8,-38.39,0.0,
16.8291,0,6.1,0,12.72,0.03,33,8,-38.23,0.0,
16.9292,0,6.18,0,12.72,0.03,33,8,-38.43,0.0,
17.0293,0,6.16,0,12.72,0.03,33,8,-38.37,0.0,
17.1295,0,6.13,0,12.73,0.03,33,8,-38.3,0.0,
17.2297,0,6.26,0,12.73,0.03,33,8,-38.49,0.0,
17.3298,0,6.36,0,12.72,0.03,33,8,-38.33,0.0,
17.43,0,6.37,0,12.72,0.03,34,8,-38.26,0.0,
17.5301,0,6.24,0,12.72,0.03,34,8,-38.39,0.0,
17.6303,0,6.39,0,12.72,0.03,34,8,-38.15,0.0,
17.7304,0,6.42,0,12.73,0.03,33,8,-38.38,0.0,
17.8306,0,6.26,0,12.72,0.03,33,8,-38.33,0.0,
17.9309,0,6.31,0,12.72,0.03,33,8,-38.31,0.0,
18.0312,0,6.36,0,12.72,0.03,33,8,-38.29,0.0,
18.1314,0,6.16,0,12.72,0.03,33,8,-38.46,0.0,
18.2316,0,6.2,0,12.72,0.03,34,8,-38.31,0.0,
18.3317,0,6.28,0,12.72,0.03,33,8,-37.95,0.0,
18.4319,0,6.42,0,12.72,0.03,33,8,-38.08,0.0,
18.532,0,6.39,0,12.72,0.03,33,8,-38.37,0.0,
18.6322,0,6.24,0,12.72,0.03,33,8,-38.58,0.0,
18.7324,0,6.28,0,12.72,0.03,34,8,-38.28,0.0,
18.8325,0,6.33,0,12.72,0.03,33,8,-38.38,0.0,
18.9327,0,6.27,0,12.73,0.03,34,8,-38.17,0.0,
19.0328,0,6.39,0,12.73,0.03,33,8,-38.32,0.0,
19.133,0,6.33,0,12.73,0.03,33,8,-38.24,0.0,
19.2332,0,6.11,0,12.72,0.03,34,8,-38.37,0.0,
19.3333,0,6.12,0,12.73,0.03,33,8,-38.08,0.0,
19.4335,0,6.27,0,12.74,0.03,33,8,-38.16,0.0,
19.5336,0,6.25,0,12.74,0.03,34,8,-38.45,0.0,
19.6338,0,6.26,0,12.72,0.03,33,8,-38.25,0.0,
19.734,0,6.36,0,12.72,0.03,33,8,-38.18,0.0,
19.8341,0,6.46,0,12.72,0.03,34,8,-38.31,0.0,
19.9342,0,6.46,0,12.72,0.03,33,8,-38.16,0.0,
20.0344,0,6.37,0,12.72,0.03,33,8,-38.1,0.0,
20.1345,0,6.12,0,12.72,0.03,34,8,-38.24,0.0,
20.2347,0,6.3,0,12.72,0.03,33,8,-38.2,0.0,
20.3348,0,6.38,0,12.72,0.03,34,8,-38.5,0.0,
20.435,0,6.27,0,12.72,0.03,33,8,-38.46,0.0,
20.5352,0,6.32,0,12.72,0.03,33,8,-38.53,0.0,
20.6354,0,6.35,0,12.72,0.03,34,8,-38.42,0.0,
20.7356,0,6.43,0,12.72,0.03,33,8,-38.18,0.0,
20.8358,0,6.39,0,12.72,0.03,34,8,-38.56,0.0,
20.9359,0,6.3,0,12.72,0.03,34,8,-38.44,0.0,
21.0361,0,6.29,0,12.72,0.03,33,8,-38.28,0.0,
21.1363,0,6.37,0,12.72,0.03,34,8,-37.91,0.0,
21.2365,0,6.34,0,12.72,0.03,33,8,-38.55,0.0,
21.3366,0,6.4,0,12.72,0.03,33,8,-38.16,0.0,
21.4368,0,6.52,0,12.72,0.03,33,8,-38.19,0.0,
21.5369,0,6.49,0,12.72,0.03,33,8,-38.15,0.0,
21.6371,0,6.35,0,12.72,0.03,34,8,-38.48,0.0,
21.7373,0,6.35,0,12.72,0.03,33,8,-38.06,0.0,
21.8374,0,6.15,0,12.72,0.03,33,8,-38.39,0.0,
21.9376,0,6.12,0,12.72,0.03,34,8,-38.63,0.0,
22.0378,0,6.2,0,12.72,0.03,34,8,-38.1,0.0,
22.1379,0,6.17,0,12.72,0.03,33,8,-38.1,0.0,
22.2381,0,6.24,0,12.72,0.03,33,8,-37.99,0.0,
22.3383,0,5.99,0,12.72,0.03,34,8,-38.57,0.0,
22.4384,0,6.31,0,12.72,0.03,33,8,-38.21,0.0,
22.5386,0,6.8,0,12.73,0.03,33,8,-38.48,0.0,
22.6387,0,5.89,0,12.72,0.03,33,8,-38.25,0.0,
22.7389,0,5.54,0,12.72,0.03,34,8,-38.17,0.0,
22.839,0,5.87,0,12.72,0.03,33,8,-38.58,0.0,
22.9392,0,6.9,0,12.72,0.03,33,8,-38.25,0.0,
23.0394,0,7.37,0,12.72,0.03,33,8,-38.13,0.0,
23.1395,0,7.0,0,12.72,0.03,33,8,-38.37,0.0,
23.2397,0,6.49,0,12.72,0.03,33,8,-38.53,0.0,
23.3398,0,6.5,0,12.72,0.03,33,8,-37.98,0.0,
23.44,0,6.51,0,12.72,0.03,33,8,-38.05,0.0,
23.5402,0,6.6,0,12.72,0.03,33,8,-38.41,0.0,
23.6404,0,6.76,0,12.72,0.03,33,8,-38.34,0.0,
23.7407,0,7.14,0,12.72,0.03,33,8,-38.55,0.0,
23.8409,0,7.32,0,12.72,0.03,34,8,-38.14,0.0,
23.9411,0,6.55,0,12.72,0.03,33,8,-38.35,0.0,
24.0412,0,5.42,0,12.72,0.03,33,8,-38.22,0.0,
24.1414,0,5.14,0,12.72,0.03,34,8,-38.24,0.0,
24.2416,0,5.59,0,12.72,0.03,34,8,-38.58,0.0,
24.3417,0,6.2,0,12.72,0.03,33,8,-38.37,0.0,
24.4419,0,6.97,0,12.72,0.03,33,8,-38.22,0.0,
24.542,0,7.54,0,12.72,0.03,33,8,-38.17,0.0,
24.6422,0,6.84,0,12.73,0.03,33,8,-38.42,0.0,
24.7424,0,6.49,0,12.72,0.03,33,8,-38.39,0.0,
24.8426,0,6.61,0,12.72,0.03,33,8,-38.31,0.0,
24.9427,0,6.72,0,12.72,0.03,33,8,-38.13,0.0,
25.0429,0,6.64,0,12.72,0.03,34,8,-38.18,0.0,
25.1431,0,6.49,0,12.72,0.03,34,8,-38.46,0.0,
25.2432,0,6.43,0,12.72,0.03,34,8,-38.23,0.0,
25.3434,0,6.52,0,12.73,0.03,33,8,-38.23,0.0,
25.4435,0,6.34,0,12.72,0.03,33,8,-38.1,0.0,
25.5437,0,6.41,0,12.72,0.03,33,8,-38.36,0.0,
25.6439,0,6.34,0,12.72,0.03,34,8,-38.16,0.0,
25.744,0,6.26,0,12.72,0.03,33,8,-38.35,0.0,
25.8442,0,6.31,0,12.72,0.03,33,8,-38.27,0.0,
25.9443,0,6.35,0,12.74,0.03,33,8,-38.63,0.0,
26.0445,0,6.44,0,12.74,0.03,33,8,-38.35,0.0,
26.1447,0,6.43,0,12.73,0.03,33,8,-38.28,0.0,
26.2448,0,6.34,0,12.72,0.03,33,8,-38.07,0.0,
26.345,0,6.3,0,12.72,0.03,33,8,-38.38,0.0,
26.4451,0,6.33,0,12.72,0.03,33,8,-38.61,0.0,
26.5453,0,6.49,0,12.72,0.03,34,8,-38.05,0.0,
26.6455,0,6.63,0,12.72,0.03,33,8,-38.46,0.0,
26.7457,0,6.44,0,12.72,0.03,34,8,-38.32,0.0,
26.8458,0,6.53,0,12.72,0.03,33,8,-37.95,0.0,
26.946,0,6.65,0,12.72,0.03,33,8,-38.04,0.0,
27.0461,0,6.76,0,12.72,0.03,33,8,-38.16,0.0,
27.1463,0,6.77,0,12.74,0.03,33,8,-38.06,0.0,
27.2464,0,6.55,0,12.72,0.03,33,8,-37.99,0.0,
27.3465,0,6.42,0,12.72,0.03,34,8,-38.03,0.0,
27.4467,0,6.4,0,12.72,0.03,33,8,-38.39,0.0,
27.5468,0,6.41,0,12.72,0.03,33,8,-38.45,0.0,
27.647,0,6.64,0,12.72,0.03,34,8,-38.48,0.0,
27.7471,0,6.44,0,12.73,0.03,34,8,-38.52,0.0,
27.8473,0,6.54,0,12.72,0.03,33,8,-38.15,0.0,
27.9474,0,6.55,0,12.72,0.03,33,8,-38.5,0.0,
28.0475,0,6.54,0,12.72,0.03,33,8,-39.04,0.0,
28.1477,0,6.56,0,12.72,0.03,33,8,-39.06,0.0,
28.2478,0,6.28,0,12.72,0.03,33,8,-39.44,0.0,
28.348,0,6.45,0,12.72,0.03,34,8,-39.36,0.0,
28.4481,0,6.49,0,12.72,0.03,34,8,-38.81,0.0,
28.5482,0,6.45,0,12.72,0.03,33,8,-38.86,0.0,
28.6484,0,6.5,0,12.72,0.03,34,8,-38.93,0.0,
28.7485,0,6.41,0,12.72,0.03,33,8,-39.05,0.0,
28.8487,0,6.52,0,12.72,0.03,33,8,-39.09,0.0,
28.9488,0,6.69,0,12.73,0.03,34,8,-39.12,0.0,
29.049,0,6.64,0,12.72,0.03,33,8,-39.04,0.0,
29.1491,0,6.64,0,12.72,0.03,33,8,-38.97,0.0,
29.2493,0,6.54,0,12.72,0.03,33,8,-39.39,0.0,
29.3494,0,6.4,0,12.72,0.03,33,8,-38.98,0.0,
29.4496,0,6.36,0,12.72,0.03,33,8,-39.07,0.0,
29.5497,0,6.2,0,12.72,0.03,33,8,-39.2,0.0,
29.6498,0,6.21,0,12.72,0.03,33,8,-39.31,0.0,
29.75,0,6.39,0,12.73,0.03,33,8,-39.21,0.0,
29.8501,0,6.46,0,12.73,0.03,33,8,-39.35,0.0,
29.9503,0,6.46,0,12.73,0.03,33,8,-39.19,0.0,
30.0504,0,6.47,0,12.73,0.03,33,8,-39.14,0.0,
30.1506,0,6.48,0,12.72,0.03,33,8,-39.23,0.0,
30.2507,0,6.43,0,12.72,0.03,33,8,-39.36,0.0,
30.3508,0,6.52,0,12.72,0.03,34,8,-39.06,0.0,
30.451,0,6.47,0,12.72,0.03,33,8,-39.19,0.0,
30.5511,0,6.37,0,12.72,0.03,33,8,-39.09,0.0,
30.6513,0,6.44,0,12.73,0.03,34,8,-39.12,0.0,
30.7514,0,6.49,0,12.73,0.03,33,8,-39.32,0.0,
30.8516,0,6.44,0,12.74,0.03,34,8,-39.2,0.0,
30.9517,0,6.39,0,12.74,0.03,33,8,-39.1,0.0,
31.0519,0,6.39,0,12.74,0.03,33,8,-38.99,0.0,
31.152,0,6.38,0,12.72,0.03,33,8,-39.21,0.0,
31.2522,0,6.54,0,12.73,0.03,33,8,-38.83,0.0,
31.3523,0,6.44,0,12.72,0.03,33,8,-39.38,0.0,
31.4524,0,6.37,0,12.72,0.03,33,8,-39.32,0.0,
31.5526,0,6.41,0,12.73,0.03,33,8,-39.43,0.0,
31.6527,0,6.44,0,12.72,0.03,33,8,-39.3,0.0,
31.7529,0,6.31,0,12.72,0.03,33,8,-39.64,0.0,
31.853,0,6.42,0,12.72,0.03,33,8,-39.14,0.0,
31.9532,0,6.5,0,12.72,0.03,33,8,-39.12,0.0,
32.0533,0,6.47,0,12.72,0.03,34,8,-39.47,0.0,
32.1534,0,6.28,0,12.72,0.03,33,8,-39.45,0.0,
32.2536,0,6.35,0,12.72,0.03,33,8,-39.49,0.0,
32.3537,0,6.49,0,12.72,0.03,34,8,-39.36,0.0,
32.4539,0,6.48,0,12.72,0.03,34,8,-39.57,0.0,
32.554,0,6.38,0,12.72,0.03,33,8,-39.64,0.0,
32.6542,0,6.51,0,12.72,0.03,33,8,-39.52,0.0,
32.7543,0,6.58,0,12.72,0.03,33,8,-39.23,0.0,
32.8544,0,6.6,0,12.72,0.03,33,8,-39.21,0.0,
32.9546,0,6.47,0,12.72,0.03,34,8,-39.44,0.0,
33.0547,0,6.33,0,12.72,0.03,33,8,-39.46,0.0,
33.1549,0,6.38,0,12.72,0.03,34,8,-39.2,0.0,
33.255,0,6.45,0,12.72,0.03,32,8,-39.62,0.0,
33.3551,0,6.31,0,12.72,0.03,33,8,-39.61,0.0,
33.4553,0,6.38,0,12.72,0.03,33,8,-39.59,0.0,
33.5554,0,6.34,0,12.72,0.03,34,8,-39.23,0.0,
33.6556,0,6.21,0,12.73,0.03,33,8,-39.59,0.0,
33.7557,0,6.43,0,12.72,0.03,34,8,-39.29,0.0,
33.8559,0,6.51,0,12.73,0.03,34,8,-39.44,0.0,
33.956,0,6.57,0,12.74,0.03,34,8,-39.64,0.0,
34.0561,0,6.5,0,12.73,0.03,33,8,-39.51,0.0,
34.1563,0,6.51,0,12.73,0.03,33,8,-39.28,0.0,
34.2564,0,6.43,0,12.72,0.03,34,8,-39.3,0.0,
34.3566,0,6.48,0,12.72,0.03,33,8,-39.45,0.0,
34.4567,0,6.46,0,12.72,0.03,33,8,-39.27,0.0,
34.5569,0,6.52,0,12.72,0.03,34,8,-39.32,0.0,
34.657,0,6.54,0,12.72,0.03,33,8,-39.46,0.0,
34.7572,0,6.53,0,12.72,0.03,34,8,-39.78,0.0,
34.8573,0,6.61,0,12.72,0.03,34,8,-39.37,0.0,
34.9575,0,6.6,0,12.72,0.03,34,8,-39.83,0.0,
35.0576,0,6.48,0,12.72,0.03,34,8,-39.5,0.0,
35.1578,0,6.44,0,12.74,0.03,33,8,-39.24,0.0,
35.258,0,6.47,0,12.73,0.03,34,8,-39.68,0.0,
35.3582,0,6.54,0,12.72,0.03,33,8,-39.37,0.0,
35.4584,0,6.47,0,12.73,0.03,33,8,-39.62,0.0,
35.5585,0,6.65,0,12.72,0.03,33,8,-39.54,0.0,
35.6587,0,6.58,0,12.72,0.03,34,8,-39.49,0.0,
35.7589,0,6.6,0,12.72,0.03,33,8,-39.37,0.0,
35.8591,0,6.49,0,12.72,0.03,33,8,-39.12,0.0,
35.9592,0,6.46,0,12.73,0.03,33,8,-39.06,0.0,
36.0594,0,6.45,0,12.72,0.03,33,8,-39.4,0.0,
36.1595,0,6.4,0,12.72,0.03,33,8,-39.56,0.0,
36.2597,0,6.3,0,12.72,0.03,33,8,-39.55,0.0,
36.3599,0,6.51,0,12.72,0.03,33,8,-39.44,0.0,
36.4601,0,6.49,0,12.72,0.03,33,8,-39.5,0.0,
36.5603,0,6.5,0,12.72,0.03,33,8,-39.65,0.0,
36.6604,0,6.37,0,12.72,0.03,33,8,-39.68,0.0,
36.7606,0,6.33,0,12.72,0.03,33,8,-39.37,0.0,
36.8608,0,6.18,0,12.72,0.03,33,8,-39.66,0.0,
36.961,0,6.2,0,12.72,0.03,33,8,-39.31,0.0,
37.0613,0,6.44,0,12.72,0.03,33,8,-39.32,0.0,
37.1615,0,6.44,0,12.72,0.03,33,8,-39.56,0.0,
37.2616,0,6.41,0,12.72,0.03,33,8,-39.76,0.0,
37.3618,0,6.5,0,12.72,0.03,33,8,-39.48,0.0,
37.462,0,6.55,0,12.72,0.03,34,8,-39.52,0.0,
37.5622,0,6.52,0,12.73,0.03,33,8,-39.33,0.0,
37.6624,0,6.44,0,12.72,0.03,33,8,-39.56,0.0,
37.7626,0,6.41,0,12.72,0.03,33,8,-39.46,0.0,
37.8627,0,6.44,0,12.72,0.03,33,8,-39.47,0.0,
37.9629,0,6.32,0,12.72,0.03,33,8,-39.34,0.0,
38.063,0,6.3,0,12.72,0.03,33,8,-39.68,0.0,
38.1632,0,6.45,0,12.72,0.03,33,8,-39.44,0.0,
38.2634,0,6.38,0,12.72,0.03,34,8,-39.41,0.0,
38.3636,0,6.41,0,12.72,0.03,33,8,-39.6,0.0,
38.4637,0,6.61,0,12.72,0.03,33,8,-39.52,0.0,
38.5639,0,6.54,0,12.72,0.03,33,8,-39.27,0.0,
38.6641,0,6.54,0,12.72,0.03,34,8,-39.25,0.0,
38.7642,0,6.4,0,12.72,0.03,33,8,-39.42,0.0,
38.8644,0,6.41,0,12.72,0.03,33,8,-39.46,0.0,
38.9646,0,6.39,0,12.72,0.03,33,8,-39.5,0.0,
39.0648,0,6.45,0,12.72,0.03,33,8,-39.31,0.0,
