time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg
0.0119,0,52632,0.11,0,49.93,0.03,30,158,0.0178,0.0086,-30.0,-30.0
0.1121,0,38462,0.09,0,49.93,0.03,30,158,0.0172,0.0084,-30.0,-30.0
0.2124,0,32258,-0.04,0,49.93,0.03,30,158,0.0178,0.0073,-30.0,-30.0
0.3126,0,50847,-0.03,0,49.93,0.03,30,158,0.0173,0.0084,-30.0,-30.0
0.4128,0,24194,0.03,0,49.93,0.03,30,158,0.0177,0.0082,-30.0,-30.0
0.513,0,36145,-0.09,0,49.93,0.03,30,158,0.0168,0.0089,-30.0,-30.0
0.6133,0,44776,-0.04,0,49.93,0.03,30,158,0.0173,0.0085,-30.0,-30.0
0.7135,0,26316,-0.18,0,49.93,0.03,30,158,0.0173,0.009,-30.0,-30.0
0.8137,0,25641,-0.08,0,49.93,0.03,30,158,0.018,0.0068,-30.0,-30.0
0.9151,0,12500,0.15,0,49.93,0.03,30,158,0.0184,0.0094,-30.0,-30.0
1.0153,0,29126,0.17,0,49.93,0.03,30,158,0.018,0.0089,-30.0,-30.0
1.1159,0,28037,-0.0,0,49.93,0.03,30,158,0.0166,0.0086,-30.0,-30.0
1.2161,0,44776,-0.03,0,49.93,0.03,30,158,0.0169,0.008,-30.0,-30.0
1.3164,0,26786,0.06,0,49.93,0.03,30,158,0.0166,0.0071,-30.0,-30.0
1.4167,0,41667,0.01,0,49.93,0.03,30,158,0.0172,0.0075,-30.0,-30.0
1.5169,0,26786,0.12,0,49.93,0.03,30,158,0.0179,0.0084,-30.0,-30.0
1.6171,47,41667,0.02,0,49.93,0.03,30,158,0.018,0.0062,-30.0,-30.0
1.7174,48,41667,0.0,157,49.93,0.06,30,158,0.018,0.0009,-30.0,-30.0
1.8176,48,17045,0.07,614,49.91,0.09,30,158,0.0182,-0.0005,-30.0,-30.0
1.9179,54,17045,0.39,371,49.91,0.09,30,158,0.0182,-0.0005,-30.0,-30.0
2.0185,54,5128,0.4,242,49.92,0.09,30,158,0.0237,-0.0005,-30.0,-30.0
2.1188,74,4967,-0.03,142,49.91,0.03,30,158,0.0237,0.0114,-30.0,-30.0
2.219,74,4412,0.15,571,49.91,0.06,30,158,0.0237,0.0114,-30.0,-30.0
2.3196,94,1127,0.58,385,49.92,0.06,30,158,0.0237,0.0114,-30.0,-30.0
2.4199,94,1127,0.05,228,49.92,0.06,30,158,0.0237,0.0114,-30.0,-30.0
2.5202,114,562,0.39,242,49.92,0.03,30,158,0.0237,0.0114,-30.0,-30.0
2.6204,114,562,0.39,357,49.93,0.03,30,158,0.0237,0.0114,-30.0,-30.0
2.7208,134,562,0.36,728,49.93,0.06,30,158,0.0261,0.0114,-30.0,-30.0
2.8211,134,777,0.5,885,49.94,0.09,30,158,0.3028,0.0114,-30.0,-30.0
2.9219,154,1244,0.35,1228,49.91,0.12,30,158,0.3057,-0.2854,-30.0,-30.0
3.0221,154,1483,0.2,1514,49.91,0.16,30,158,0.3077,-0.2877,-21.01,-30.0
3.1227,174,1709,0.0,1771,49.91,0.19,30,158,0.3106,-0.2902,-20.62,-22.89
3.223,174,2171,-0.46,2028,49.91,0.25,30,158,0.3118,-0.2946,-20.35,-22.65
3.3232,194,2366,-0.52,2371,49.89,0.35,30,158,0.3145,-0.2984,-19.97,-22.38
3.4235,194,2773,-0.88,2642,49.89,0.41,30,158,0.3151,-0.3005,-19.87,-21.92
3.5238,214,2910,-1.12,2885,49.89,0.45,30,158,0.3165,-0.3028,-19.62,-21.53
3.624,214,3243,-1.69,3071,49.89,0.51,30,158,0.3173,-0.3015,-19.57,-21.31
3.7242,234,3297,-2.17,3300,49.89,0.54,30,158,0.3205,-0.3024,-19.44,-21.2
3.8245,234,3663,-2.85,3542,49.86,0.61,30,158,0.3212,-0.3024,-19.37,-21.11
3.9248,254,3708,-3.75,3685,49.86,0.64,30,158,0.3205,-0.3042,-19.09,-21.11
4.0252,254,3953,-4.04,3942,49.85,0.67,30,158,0.3227,-0.3049,-19.09,-21.11
4.1255,274,4000,-4.12,3985,49.86,0.7,30,158,0.3247,-0.3028,-19.02,-21.07
4.2257,274,4298,-4.61,4242,49.85,0.77,30,158,0.3264,-0.3001,-18.89,-21.07
4.326,294,4386,-5.42,4314,49.85,0.8,30,158,0.3292,-0.2975,-18.71,-21.07
4.4263,294,4680,-7.36,4614,49.85,0.86,30,158,0.3303,-0.2978,-18.56,-21.35
4.5265,314,4808,-7.99,4700,49.85,0.93,30,158,0.3301,-0.2988,-18.31,-21.49
4.6268,314,5051,-8.95,4928,49.85,0.96,30,158,0.3292,-0.2994,-18.31,-21.49
4.727,334,5254,-10.02,5071,49.86,1.03,30,158,0.3286,-0.3035,-18.31,-21.49
