time_s,throttle,rpm_hall,weight_g,esc_rpm,voltage_v,current_a,temp_c,mah,pos_voltage,neg_voltage,pitch_pos,pitch_neg,enc_deg,pitch_enc
9.1647,302,0,19.35,1785,12.71,0.35,30,1,0.0,0.0,-20.0,-20.0,358.682,15.49
9.265,302,0,19.36,1857,12.71,0.38,30,1,0.0,0.0,-20.0,-20.0,358.682,15.49
9.3653,302,0,20.39,1885,12.71,0.41,30,1,0.0,0.0,-20.0,-20.0,358.594,15.35
9.4656,302,0,22.02,1914,12.71,0.41,30,1,0.0,0.0,-20.0,-20.0,358.594,15.35
9.5659,302,0,23.43,1914,12.7,0.41,30,1,0.0,0.0,-20.0,-20.0,358.594,15.35
9.6662,302,0,23.72,1928,12.7,0.38,30,1,0.0,0.0,-20.0,-20.0,358.594,15.35
9.7665,302,0,23.84,1928,12.7,0.38,30,1,0.0,0.0,-20.0,-20.0,358.506,15.21
9.8668,302,0,24.02,1928,12.7,0.35,30,1,0.0,0.0,-20.0,-20.0,358.506,15.21
9.9671,302,0,24.06,1928,12.7,0.35,30,1,0.0,0.0,-20.0,-20.0,358.506,15.21
10.0674,302,0,24.01,1942,12.71,0.35,30,1,0.0,0.0,-20.0,-20.0,358.506,15.21
10.1677,302,0,23.88,1928,12.71,0.35,30,1,0.0,0.0,-20.0,-20.0,358.506,15.21
10.268,302,0,23.74,1928,12.71,0.35,30,1,0.0,0.0,-20.0,-20.0,358.418,15.07
10.3683,302,0,23.92,1942,12.71,0.35,30,1,0.0,0.0,-20.0,-20.0,358.418,15.07
10.4686,302,0,23.84,1928,12.71,0.35,30,1,0.0,0.0,-20.0,-20.0,358.418,15.07
10.5689,302,0,23.61,1928,12.71,0.35,30,1,0.0,0.0,-20.0,-20.0,358.418,15.07
10.6694,358,0,23.42,1942,12.71,0.35,30,1,0.0,0.0,-20.0,-20.0,358.418,15.07
10.7697,358,0,23.44,2000,12.71,0.38,30,1,0.0,0.0,-20.0,-20.0,358.418,15.07
10.87,358,0,23.37,2142,12.7,0.48,30,1,0.0,0.0,-20.0,-20.0,358.33,14.94
10.9703,358,0,24.91,2214,12.71,0.54,30,1,0.0,0.0,-20.0,-20.0,358.33,14.94
11.0705,358,0,27.94,2271,12.7,0.61,30,1,0.0,0.0,-20.0,-20.0,358.33,14.94
11.1709,358,0,31.4,2285,12.7,0.57,30,1,0.0,0.0,-20.0,-20.0,358.242,14.8
11.2712,358,0,31.64,2285,12.7,0.51,30,1,0.0,0.0,-20.0,-20.0,358.242,14.8
11.3715,358,0,31.74,2285,12.7,0.51,30,1,0.0,0.0,-20.0,-20.0,358.242,14.8
11.4718,358,0,31.95,2300,12.71,0.48,30,1,0.0,0.0,-20.0,-20.0,358.154,14.66
11.5721,358,0,31.82,2300,12.71,0.45,30,1,0.0,0.0,-20.0,-20.0,358.154,14.66
11.6724,358,0,31.73,2285,12.71,0.51,30,1,0.0,0.0,-20.0,-20.0,358.154,14.66
11.7727,358,0,31.86,2285,12.71,0.48,30,1,0.0,0.0,-20.0,-20.0,358.154,14.66
11.873,358,0,31.91,2300,12.71,0.48,30,1,0.0,0.0,-20.0,-20.0,358.154,14.66
11.9732,358,0,31.91,2300,12.71,0.48,30,1,0.0,0.0,-20.0,-20.0,358.066,14.52
12.0736,358,0,31.82,2300,12.71,0.45,30,1,0.0,0.0,-20.0,-20.0,358.066,14.52
12.1739,358,0,31.6,2300,12.71,0.41,30,1,0.0,0.0,-20.0,-20.0,358.066,14.52
12.2742,358,0,31.61,2300,12.71,0.41,30,1,0.0,0.0,-20.0,-20.0,358.066,14.52
12.3745,358,0,31.51,2300,12.71,0.41,30,1,0.0,0.0,-20.0,-20.0,358.066,14.52
12.4748,358,0,31.14,2300,12.71,0.48,30,1,0.0,0.0,-20.0,-20.0,358.066,14.52
12.5752,421,0,31.22,2285,12.71,0.48,30,1,0.0,0.0,-20.0,-20.0,358.066,14.52
12.6755,421,0,31.42,2428,12.71,0.57,30,1,0.0,0.0,-20.0,-20.0,357.979,14.38
12.7758,421,0,31.59,2542,12.71,0.7,30,1,0.0,0.0,-20.0,-20.0,357.979,14.38
12.8762,421,0,36.79,2628,12.71,0.77,30,1,0.0,0.0,-20.0,-20.0,357.979,14.38
12.9765,421,0,39.91,2657,12.71,0.8,30,1,0.0,0.0,-20.0,-20.0,357.891,14.24
13.0768,421,0,41.2,2685,12.71,0.7,30,1,0.0,0.0,-20.0,-20.0,357.891,14.24
13.1772,421,0,41.87,2685,12.71,0.64,30,1,0.0,0.0,-20.0,-20.0,357.803,14.1
13.2775,421,0,42.41,2700,12.71,0.64,30,2,0.0,0.0,-20.0,-20.0,357.803,14.1
13.3778,421,0,42.63,2700,12.7,0.64,30,2,0.0,0.0,-20.0,-20.0,357.803,14.1
13.4781,421,0,42.51,2700,12.7,0.61,30,2,0.0,0.0,-20.0,-20.0,357.803,14.1
13.5784,421,0,42.36,2700,12.7,0.61,30,2,0.0,0.0,-20.0,-20.0,357.803,14.1
13.6787,421,0,42.12,2700,12.71,0.61,30,2,0.0,0.0,-20.0,-20.0,357.715,13.97
13.779,421,0,41.9,2700,12.7,0.61,30,2,0.0,0.0,-20.0,-20.0,357.715,13.97
13.8793,421,0,41.87,2700,12.7,0.61,30,2,0.0,0.0,-20.0,-20.0,357.715,13.97
13.9796,421,0,41.87,2700,12.7,0.61,30,2,0.0,0.0,-20.0,-20.0,357.627,13.83
14.0799,421,0,41.6,2700,12.69,0.61,30,2,0.0,0.0,-20.0,-20.0,357.627,13.83
14.1803,421,0,41.36,2685,12.69,0.61,30,2,0.0,0.0,-20.0,-20.0,357.627,13.83
14.2806,421,0,41.28,2700,12.69,0.64,30,2,0.0,0.0,-20.0,-20.0,357.627,13.83
14.3808,421,0,41.17,2700,12.69,0.64,30,2,0.0,0.0,-20.0,-20.0,357.539,13.69
14.4812,421,0,41.09,2700,12.71,0.61,30,2,0.0,0.0,-20.0,-20.0,357.539,13.69
14.5815,421,0,41.08,2700,12.7,0.61,30,2,0.0,0.0,-20.0,-20.0,357.539,13.69
14.6818,421,0,41.12,2700,12.69,0.61,30,2,0.0,0.0,-20.0,-20.0,357.539,13.69
14.7821,421,0,40.86,2700,12.71,0.61,30,2,0.0,0.0,-20.0,-20.0,357.451,13.55
14.8824,421,0,40.88,2700,12.71,0.61,30,2,0.0,0.0,-20.0,-20.0,357.451,13.55
14.9827,421,0,40.74,2700,12.7,0.57,30,2,0.0,0.0,-20.0,-20.0,357.451,13.55
15.083,421,0,40.61,2700,12.71,0.61,30,2,0.0,0.0,-20.0,-20.0,357.451,13.55
15.1834,421,0,40.45,2700,12.71,0.61,30,2,0.0,0.0,-20.0,-20.0,357.363,13.41
15.2836,421,0,40.4,2700,12.7,0.61,30,2,0.0,0.0,-20.0,-20.0,357.363,13.41
15.3839,512,0,40.31,2914,12.69,0.83,30,2,0.0,0.0,-20.0,-20.0,357.363,13.41
15.4842,512,0,42.46,3057,12.7,0.99,30,2,0.0,0.0,-20.0,-20.0,357.275,13.27
15.5845,512,0,47.64,3171,12.7,1.15,30,2,0.0,0.0,-20.0,-20.0,357.012,12.86
15.6848,512,0,50.91,3257,12.7,1.25,30,2,0.0,0.0,-20.0,-20.0,356.836,12.58
15.7851,512,0,51.35,3285,12.7,1.09,30,2,0.0,0.0,-20.0,-20.0,356.66,12.3
15.8854,512,0,51.28,3285,12.71,1.03,30,2,0.0,0.0,-20.0,-20.0,356.572,12.16
15.9857,512,0,51.15,3271,12.69,0.96,30,2,0.0,0.0,-20.0,-20.0,356.572,12.16
16.086,512,0,50.91,3285,12.7,0.93,30,2,0.0,0.0,-20.0,-20.0,356.572,12.16
16.1864,512,0,50.9,3285,12.7,0.86,30,2,0.0,0.0,-20.0,-20.0,356.484,12.02
16.2867,512,0,50.81,3285,12.7,0.86,30,2,0.0,0.0,-20.0,-20.0,356.484,12.02
16.387,512,0,50.67,3300,12.7,0.8,30,2,0.0,0.0,-20.0,-20.0,356.396,11.88
16.4872,512,0,50.44,3285,12.7,0.83,30,2,0.0,0.0,-20.0,-20.0,356.396,11.88
16.5875,512,0,50.22,3300,12.69,0.83,30,2,0.0,0.0,-20.0,-20.0,356.309,11.74
16.6878,512,0,49.98,3285,12.7,0.83,30,2,0.0,0.0,-20.0,-20.0,356.309,11.74
16.788,512,0,49.96,3271,12.7,0.83,30,2,0.0,0.0,-20.0,-20.0,356.309,11.74
16.8883,563,0,49.96,3285,12.71,0.83,30,2,0.0,0.0,-20.0,-20.0,356.221,11.6
16.9885,563,0,49.7,3371,12.7,0.9,30,2,0.0,0.0,-20.0,-20.0,356.221,11.6
17.0888,563,0,50.17,3485,12.71,1.03,30,2,0.0,0.0,-20.0,-20.0,356.221,11.6
17.1891,563,0,52.58,3585,12.7,1.15,30,2,0.0,0.0,-20.0,-20.0,356.221,11.6
17.2893,563,0,54.83,3614,12.7,1.19,30,2,0.0,0.0,-20.0,-20.0,356.133,11.46
17.3896,563,0,55.92,3628,12.71,1.15,30,2,0.0,0.0,-20.0,-20.0,355.869,11.04
17.4898,563,0,55.6,3628,12.7,1.12,30,2,0.0,0.0,-20.0,-20.0,355.518,10.48
17.5901,563,0,54.29,3657,12.71,1.09,30,2,0.0,0.0,-20.0,-20.0,355.518,10.48
17.6903,563,0,51.52,3642,12.7,1.06,30,2,0.0,0.0,-20.0,-20.0,354.902,9.5
17.7906,563,0,48.06,3657,12.7,1.06,30,2,0.0,0.0,-20.0,-20.0,354.375,8.65
17.8909,563,0,39.87,3671,12.7,1.06,30,2,0.0,0.0,-20.0,-20.0,353.848,7.8
17.9911,563,0,36.17,3671,12.7,1.03,30,2,0.0,0.0,-20.0,-20.0,353.408,7.09
18.0914,563,0,32.31,3685,12.7,0.96,30,2,0.0,0.0,-20.0,-20.0,352.969,6.37
18.1917,563,0,28.98,3700,12.7,0.9,30,2,0.0,0.0,-20.0,-20.0,352.529,5.65
18.2919,563,0,26.14,3742,12.7,0.83,30,2,0.0,0.0,-20.0,-20.0,352.266,5.21
18.3921,563,0,23.28,3714,12.7,0.83,30,3,0.0,0.0,-20.0,-20.0,352.002,4.78
18.4924,563,0,20.88,3700,12.7,0.86,30,3,0.0,0.0,-20.0,-20.0,352.002,4.78
18.5927,563,0,18.51,3728,12.71,0.86,30,3,0.0,0.0,-20.0,-20.0,351.738,4.34
18.6929,563,0,16.51,3714,12.71,0.83,30,3,0.0,0.0,-20.0,-20.0,351.387,3.75
18.7932,563,0,12.59,3714,12.7,0.86,30,3,0.0,0.0,-20.0,-20.0,351.123,3.31
18.8935,563,0,10.55,3728,12.71,0.86,30,3,0.0,0.0,-20.0,-20.0,350.947,3.01
18.9937,563,0,8.79,3728,12.69,0.86,30,3,0.0,0.0,-20.0,-20.0,350.771,2.72
19.094,563,0,7.63,3742,12.71,0.9,30,3,0.0,0.0,-20.0,-20.0,350.596,2.42
19.1942,563,0,6.22,3728,12.71,0.86,30,3,0.0,0.0,-20.0,-20.0,350.332,1.97
19.2945,563,0,5.06,3757,12.7,0.86,30,3,0.0,0.0,-20.0,-20.0,350.332,1.97
19.3947,563,0,4.28,3728,12.7,0.86,30,3,0.0,0.0,-20.0,-20.0,350.332,1.97
19.495,563,0,3.79,3742,12.7,0.86,30,3,0.0,0.0,-20.0,-20.0,350.332,1.97
19.5953,563,0,2.53,3757,12.71,0.83,30,3,0.0,0.0,-20.0,-20.0,350.244,1.82
19.6956,563,0,2.32,3771,12.71,0.8,30,3,0.0,0.0,-20.0,-20.0,350.156,1.67
19.7959,563,0,2.22,3728,12.7,0.8,30,3,0.0,0.0,-20.0,-20.0,350.156,1.67
19.8962,563,0,2.12,3742,12.69,0.83,30,3,0.0,0.0,-20.0,-20.0,350.244,1.82
19.9965,563,0,2.33,3757,12.71,0.83,30,3,0.0,0.0,-20.0,-20.0,350.244,1.82
20.0968,563,0,2.43,3728,12.71,0.83,30,3,0.0,0.0,-20.0,-20.0,350.244,1.82
20.1971,563,0,2.18,3728,12.71,0.83,30,3,0.0,0.0,-20.0,-20.0,350.068,1.52
20.2974,563,0,2.06,3771,12.71,0.83,30,3,0.0,0.0,-20.0,-20.0,350.068,1.52
20.3977,563,0,1.99,3757,12.71,0.83,30,3,0.0,0.0,-20.0,-20.0,349.98,1.37
20.498,563,0,1.4,3714,12.71,0.83,30,3,0.0,0.0,-20.0,-20.0,349.893,1.22
20.5982,563,0,1.42,3728,12.71,0.8,30,3,0.0,0.0,-20.0,-20.0,349.805,1.07
20.6985,563,0,1.43,3771,12.71,0.8,30,3,0.0,0.0,-20.0,-20.0,349.893,1.22
20.7988,563,0,1.39,3714,12.7,0.8,30,3,0.0,0.0,-20.0,-20.0,349.893,1.22
20.8991,563,0,1.05,3742,12.7,0.83,30,3,0.0,0.0,-20.0,-20.0,349.893,1.22
20.9994,563,0,0.64,3742,12.72,0.83,30,3,0.0,0.0,-20.0,-20.0,349.805,1.07
21.0998,563,0,0.58,3771,12.7,0.83,30,3,0.0,0.0,-20.0,-20.0,349.893,1.22
21.2019,563,0,1.22,3714,12.7,0.83,30,3,0.0,0.0,-20.0,-20.0,350.068,1.52
21.3021,563,0,1.6,3757,12.71,0.86,30,3,0.0,0.0,-20.0,-20.0,349.98,1.37
21.4024,563,0,1.49,3757,12.71,0.9,30,3,0.0,0.0,-20.0,-20.0,349.893,1.22
21.5027,563,0,1.36,3714,12.71,0.86,30,3,0.0,0.0,-20.0,-20.0,349.805,1.07
21.603,563,0,1.43,3742,12.7,0.83,30,3,0.0,0.0,-20.0,-20.0,349.805,1.07
21.7032,563,0,1.46,3757,12.71,0.83,30,3,0.0,0.0,-20.0,-20.0,349.717,0.92
21.8035,615,0,1.39,3742,12.71,0.83,30,3,0.0,0.0,-20.0,-20.0,349.717,0.92
21.9038,615,0,1.39,3842,12.69,0.96,30,3,0.0,0.0,-20.0,-20.0,349.717,0.92
22.0041,615,0,1.7,3985,12.69,1.19,30,3,0.0,0.0,-20.0,-20.0,349.629,0.76
22.1044,615,0,1.02,4057,12.69,1.32,30,3,0.0,0.0,-20.0,-20.0,349.277,0.15
22.2047,615,0,0.18,4085,12.69,1.38,30,3,0.0,0.0,-20.0,-20.0,349.365,0.31
22.305,615,0,-0.48,4071,12.69,1.25,30,3,0.0,0.0,-20.0,-20.0,349.014,-0.31
22.4053,615,0,-1.71,4114,12.69,1.15,30,3,0.0,0.0,-20.0,-20.0,349.277,0.15
22.5056,615,0,-2.99,4157,12.71,1.12,30,4,0.0,0.0,-20.0,-20.0,348.574,-1.09
22.606,615,0,-3.89,4100,12.7,1.09,30,4,0.0,0.0,-20.0,-20.0,348.574,-1.09
22.7063,615,0,-4.37,4085,12.69,1.09,30,4,0.0,0.0,-20.0,-20.0,348.926,-0.46
22.8066,615,0,-4.19,4142,12.7,1.12,30,4,0.0,0.0,-20.0,-20.0,349.102,-0.16
22.9069,615,0,-3.78,4085,12.7,1.09,30,4,0.0,0.0,-20.0,-20.0,349.189,0.0
23.0072,615,0,-3.84,4085,12.71,1.06,30,4,0.0,0.0,-20.0,-20.0,348.486,-1.24
23.1076,615,0,-3.68,4085,12.7,1.06,30,4,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.208,615,0,-3.53,4100,12.7,1.06,30,4,0.0,0.0,-20.0,-20.0,349.189,0.0
23.3082,615,0,-3.73,4100,12.7,1.09,30,4,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.4084,615,0,-3.49,4100,12.7,1.09,30,4,0.0,0.0,-20.0,-20.0,348.926,-0.46
23.5087,615,0,-3.65,4100,12.7,1.06,30,4,0.0,0.0,-20.0,-20.0,348.75,-0.77
23.609,615,0,-3.79,4100,12.7,1.06,30,4,0.0,0.0,-20.0,-20.0,348.75,-0.77
23.7093,615,0,-3.22,4071,12.7,1.12,30,4,0.0,0.0,-20.0,-20.0,349.014,-0.31
23.8096,615,0,-3.37,4100,12.7,1.12,30,4,0.0,0.0,-20.0,-20.0,348.838,-0.62
23.9099,654,0,-3.66,4085,12.71,1.12,30,4,0.0,0.0,-20.0,-20.0,349.189,0.0
24.0102,654,0,-3.6,4271,12.69,1.28,30,4,0.0,0.0,-20.0,-20.0,348.398,-1.4
24.1105,654,0,-3.35,4257,12.68,1.32,30,4,0.0,0.0,-20.0,-20.0,348.311,-1.55
24.2109,654,0,-3.46,4385,12.69,1.38,30,4,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.3112,654,0,-3.87,4357,12.71,1.41,30,4,0.0,0.0,-20.0,-20.0,348.926,-0.46
24.4114,654,0,-4.42,4357,12.7,1.32,30,4,0.0,0.0,-20.0,-20.0,348.662,-0.93
24.5118,654,0,-5.84,4357,12.7,1.32,30,4,0.0,0.0,-20.0,-20.0,348.838,-0.62
24.6121,654,0,-5.97,4342,12.7,1.28,30,4,0.0,0.0,-20.0,-20.0,348.135,-1.87
24.7124,654,0,-6.02,4357,12.7,1.28,30,4,0.0,0.0,-20.0,-20.0,348.398,-1.4
24.8127,654,0,-6.34,4371,12.7,1.28,30,4,0.0,0.0,-20.0,-20.0,348.486,-1.24
24.9129,654,0,-6.51,4342,12.7,1.28,30,4,0.0,0.0,-20.0,-20.0,348.75,-0.77
25.0133,654,0,-6.52,4357,12.69,1.28,30,4,0.0,0.0,-20.0,-20.0,348.047,-2.03
25.1136,654,0,-6.73,4314,12.69,1.28,30,4,0.0,0.0,-20.0,-20.0,348.047,-2.03
25.214,654,0,-7.02,4357,12.69,1.32,30,4,0.0,0.0,-20.0,-20.0,348.311,-1.55
25.3142,654,0,-6.95,4357,12.7,1.35,30,4,0.0,0.0,-20.0,-20.0,348.398,-1.4
25.4145,654,0,-7.0,4371,12.7,1.35,30,5,0.0,0.0,-20.0,-20.0,348.574,-1.09
25.5148,654,0,-7.22,4342,12.69,1.32,30,5,0.0,0.0,-20.0,-20.0,347.959,-2.19
25.6152,654,0,-7.18,4328,12.69,1.32,30,5,0.0,0.0,-20.0,-20.0,348.223,-1.71
